EJERCICIO,NRO_CANCE,NRO_ORDEN,TIPO_BEN,COD_BEN,COD_EMB,COD_CES,FECHA_DE_REGISTRO,FECHA,CUENTA,BANCO,SUCURSAL,CUENTA_BAN,DOCU_TIPO,DOCU_NRO,ORIGEN_TIPO,ORIGEN_NRO,COD_BCE_ITEM,IMPORTE,ESTADO,NRO_OTB,RECHAZO_BANCO_OTB,MARCA_CHA,DIN,FECHA_DE_RETIRO,ASIENTO,CONCILIADO,FECHA_CONCILIA,NRO_RESUMEN
2026,1257,443415,C,12053,,,2026-04-15 00:00:00,2026-04-15 00:00:00,111221500,BP,5098,10099/1,REPA,1257,NO,1667,,119082.99,1,,,,,,15219,A,2026-04-30 00:00:00,2281
2026,1258,443416,C,11286,,,2026-04-15 00:00:00,2026-04-15 00:00:00,111221500,BP,5098,10099/1,REPA,1258,NO,1668,,296613.97,1,,,,,,15222,A,2026-04-30 00:00:00,2281
2026,1259,443417,C,1404,,,2026-04-15 00:00:00,2026-04-15 00:00:00,111221500,BP,5098,10099/1,REPA,1259,NO,1669,,669108.8,1,,,,,,15225,A,2026-04-30 00:00:00,2281
2026,1260,443418,C,901,,,2026-04-15 00:00:00,2026-04-15 00:00:00,111210129,BP,6952,50139/8,REPA,1260,NO,1670,,190998.0,1,,,,,,15244,N,,
2026,1261,443419,C,12522,,,2026-04-15 00:00:00,2026-04-15 00:00:00,111210129,BP,6952,50139/8,REPA,1261,CA,11354787,,30000.0,1,,,E,,,15250,N,,
2026,1263,443425,C,11214,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111221500,BP,5098,10099/1,REPA,1263,CM,12907511,,8070803.51,1,,,,,,15386,M,2026-04-30 00:00:00,
2026,1263,443426,C,11214,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111221500,BP,5098,10099/1,REPA,1263,NO,1673,,1020289.51,1,,,,,,15386,A,2026-04-30 00:00:00,2281
2026,1264,443427,C,12236,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111220900,BP,6952,10107/9,REPA,1264,NO,1676,,475308.0,1,,,,,,15409,A,2026-04-30 00:00:00,2277
2026,1265,443428,C,6505,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111220900,BP,6952,10107/9,REPA,1265,NO,1677,,250516.54,1,,,,,,15413,A,2026-04-30 00:00:00,2277
2026,1266,443429,C,10572,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111220900,BP,6952,10107/9,REPA,1266,NO,1678,,484462.81,1,,,,,,15417,A,2026-04-30 00:00:00,2277
2026,1267,443430,C,11214,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111220100,BP,6952,10087/8,REPA,1267,NO,1679,,17692.65,1,,,,,,15422,A,2026-04-30 00:00:00,2271
2026,1268,443431,C,9224,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111221500,BP,5098,10099/1,REPA,1268,NO,1680,,1202043.87,1,,,,,,15425,A,2026-04-30 00:00:00,2281
2026,1269,443432,C,9834,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1269,NO,1681,,40000.0,1,,,,,,15429,N,,
2026,1269,443436,C,8507,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1269,CA,11354788,,30000.0,1,,,E,,,15429,N,,
2026,1270,443439,C,8024,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1270,NO,1682,,54000.0,1,,,,,,15432,N,,
2026,1271,443440,C,350,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1271,NO,1683,,192000.0,1,,,,,,15434,N,,
2026,1272,443441,C,579,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1272,NO,1684,,130000.0,1,,,,,,15436,N,,
2026,1273,443442,C,90,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1273,NO,1685,,57533.54,1,,,,,,15438,N,,
2026,1274,443445,C,11187,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111220400,BP,6952,7346/4,REPA,1274,NO,1686,,7819819.51,1,,,,,,15440,A,2026-04-30 00:00:00,2268
2026,1275,443446,C,12946,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111221500,BP,5098,10099/1,REPA,1275,NO,1687,,3754620.0,1,,,,,,15445,A,2026-04-30 00:00:00,2281
2026,1276,443447,C,9224,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1276,CA,11354789,,929000.0,1,,,E,,,15448,N,,
2026,1276,443448,C,9224,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1276,NO,1688,,6772.17,1,,,,,,15448,N,,
2026,1277,443449,C,9736,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1277,NO,1689,,210807.1,1,,,,,,15449,N,,
2026,1278,443450,C,9187,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1278,NO,1690,,937500.0,1,,,,,,15452,N,,
2026,1279,443451,C,418,,,2026-04-16 00:00:00,2026-04-16 00:00:00,111210129,BP,6952,50139/8,REPA,1279,CA,11354790,,190000.0,1,,,E,,,15454,N,,
2026,1444,443898,C,406,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111221500,BP,5098,10099/1,REPA,1444,NO,1915,,2745607.0,1,,,,,,17174,A,2026-04-30 00:00:00,2281
2026,1444,443899,C,406,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1444,CM,9602914,,2745607.45,1,,,,,,17174,N,,
2026,1446,443901,C,11963,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1446,CM,9602915,,3991949.0,1,,,,,,17182,N,,
2026,1446,443902,C,11963,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1446,CM,9602916,,3991950.0,1,,,,,,17182,N,,
2026,1446,443905,C,11963,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1446,CM,9602917,,3991950.91,1,,,,,,17182,N,,
2026,1447,443908,C,12258,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1447,CM,9602918,,6192026.5,1,,,,,,17190,N,,
2026,1448,443909,C,12258,,,2026-04-27 00:00:00,2026-04-27 00:00:00,111210131,BP,6952,50139,REPA,1448,CM,9602919,,3103078.16,1,,,,,,17223,N,,
2026,1530,444248,C,901,,,2026-05-05 00:00:00,2026-05-05 00:00:00,111221700,BP,6952,50198/5,REPA,1530,NO,2100,,16100.0,1,,,,,,18450,A,2026-05-31 00:00:00,2299
2026,1531,444249,C,11965,,,2026-05-05 00:00:00,2026-05-05 00:00:00,111221700,BP,6952,50198/5,REPA,1531,NO,2101,,3922087.85,1,,,,,,18452,A,2026-05-31 00:00:00,2299
2026,1532,444250,C,5734,,,2026-05-05 00:00:00,2026-05-05 00:00:00,111221700,BP,6952,50198/5,REPA,1532,NO,2102,,760000.0,1,,,,,,18455,A,2026-05-31 00:00:00,2299
2026,1533,444251,C,12980,,,2026-05-05 00:00:00,2026-05-05 00:00:00,111210129,BP,6952,50139/8,REPA,1533,NO,2103,,80791.4,1,,,,,,18497,N,,
2026,1534,444254,C,7880,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111221000,BP,6952,10009/0,REPA,1534,NO,2104,,913840.68,1,,,,,,18502,M,2026-05-31 00:00:00,
2026,1535,444257,C,236,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111221000,BP,6952,10009/0,REPA,1535,NO,2105,,1021269.19,1,,,,,,18505,M,2026-05-31 00:00:00,
2026,1536,444260,C,10656,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111220900,BP,6952,10107/9,REPA,1536,NO,2106,,1632960.0,1,,,,,,18507,A,2026-05-31 00:00:00,2295
2026,1537,444261,C,11155,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111221700,BP,6952,50198/5,REPA,1537,NO,2107,,933120.0,1,,,,,,18511,A,2026-05-31 00:00:00,2299
2026,1538,444262,C,9208,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111221700,BP,6952,50198/5,REPA,1538,NO,2108,,285380.0,1,,,,,,18514,A,2026-05-31 00:00:00,2299
2026,1539,444263,C,9208,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111210129,BP,6952,50139/8,REPA,1539,NO,2109,,312000.0,1,,,,,,18517,N,,
2026,1540,444264,C,7036,,,2026-05-06 00:00:00,2026-05-06 00:00:00,111210129,BP,6952,50139/8,REPA,1540,CA,11354826,,1269307.48,1,,,E,,,18520,N,,
2026,1549,444290,C,12696,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1549,NO,2117,,1051196.0,1,,,,,,18775,A,2026-05-31 00:00:00,2297
2026,1550,444291,C,7661,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1550,NO,2118,,927899.68,1,,,,,,18777,A,2026-05-31 00:00:00,2297
2026,1551,444292,C,8385,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1551,NO,2119,,2237644.16,1,,,,,,18779,A,2026-05-31 00:00:00,2297
2026,1552,444293,C,12698,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1552,NO,2120,,710717.6,1,,,,,,18781,A,2026-05-31 00:00:00,2297
2026,1553,444294,C,11516,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1553,NO,2121,,1051196.0,1,,,,,,18783,A,2026-05-31 00:00:00,2297
2026,1554,444295,C,12901,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1554,NO,2122,,1051196.0,1,,,,,,18785,A,2026-05-31 00:00:00,2297
2026,1555,444296,C,12361,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1555,NO,2123,,306430.56,1,,,,,,18787,A,2026-05-31 00:00:00,2297
2026,1556,444297,C,11978,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1556,NO,2124,,1051196.0,1,,,,,,18789,A,2026-05-31 00:00:00,2297
2026,1557,444298,C,12058,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1557,NO,2125,,1051196.0,1,,,,,,18791,A,2026-05-31 00:00:00,2297
2026,1558,444299,C,12697,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1558,NO,2126,,1051196.0,1,,,,,,18793,A,2026-05-31 00:00:00,2297
2026,1559,444300,C,12722,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1559,NO,2127,,1051196.0,1,,,,,,18795,A,2026-05-31 00:00:00,2297
2026,1560,444301,C,9794,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1560,NO,2128,,1051196.0,1,,,,,,18797,A,2026-05-31 00:00:00,2297
2026,1561,444302,C,7568,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1561,NO,2129,,376382.72,1,,,,,,18799,A,2026-05-31 00:00:00,2297
2026,1562,444303,C,12450,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1562,NO,2130,,1051196.0,1,,,,,,18801,A,2026-05-31 00:00:00,2297
2026,1563,444304,C,11006,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1563,NO,2131,,1187387.66,1,,,,,,18803,A,2026-05-31 00:00:00,2297
2026,1564,444305,C,11514,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1564,NO,2132,,1051196.0,1,,,,,,18805,A,2026-05-31 00:00:00,2297
2026,1565,444306,C,130,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1565,NO,2133,,25000.0,1,,,,,,18807,N,,
2026,1566,444307,C,13057,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111221700,BP,6952,50198/5,REPA,1566,NO,2134,,91190.2,1,,,,,,18809,A,2026-05-31 00:00:00,2299
2026,1566,444310,C,13058,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111221700,BP,6952,50198/5,REPA,1566,NO,2135,,91190.2,1,,,,,,18809,A,2026-05-31 00:00:00,2299
2026,1567,444313,C,5038,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1567,NO,2136,,601298.68,1,,,,,,18811,N,,
2026,1568,444314,C,335,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111220100,BP,6952,10087/8,REPA,1568,NO,2137,,770000.0,1,,,,,,18814,A,2026-05-31 00:00:00,2290
2026,1569,444315,C,11577,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1569,NO,2138,,146400.0,1,,,,,,18816,N,,
2026,1570,444316,C,10638,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1570,NO,2139,,1119291.68,1,,,,,,18819,A,2026-05-31 00:00:00,2297
2026,1571,444317,C,7568,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1571,NO,2140,,306430.56,1,,,,,,18858,A,2026-05-31 00:00:00,2297
2026,1572,444318,C,8842,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1572,NO,2141,,65000.0,1,,,,,,18860,N,,
2026,1573,444319,C,33,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111221700,BP,6952,50198/5,REPA,1573,NO,2142,,2056.0,2,,,,,,22688,M,2026-06-30 00:00:00,
2026,1574,444320,C,12704,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210124,BP,6952,50027/2,REPA,1574,NO,2143,,846908.96,1,,,,,,18865,A,2026-05-31 00:00:00,2297
2026,1575,444322,C,13074,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1575,CA,11354827,,50000.0,1,,,E,,,18870,N,,
2026,1575,444325,C,13074,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1575,CA,11354828,,50000.0,1,,,E,,,18870,N,,
2026,1576,444328,C,12980,,,2026-05-07 00:00:00,2026-05-07 00:00:00,111210129,BP,6952,50139/8,REPA,1576,CA,11354829,,47100.0,1,,,E,,,18872,N,,
2026,1953,445413,C,560,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1953,CM,92166884,,50909.16,1,,,,,,22585,M,2026-06-30 00:00:00,
2026,1954,445416,C,198,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1954,CM,92166885,,4066858.71,1,,,,,,22589,M,2026-06-30 00:00:00,
2026,1955,445419,C,196,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1955,CM,92166886,,32.81,1,,,,,,22592,M,2026-06-30 00:00:00,
2026,1956,445422,C,659,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221700,BP,6952,50198/5,REPA,1956,NO,2645,,124785.36,1,,,,,,22594,A,2026-06-30 00:00:00,2311
2026,1957,445423,C,437,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221500,BP,5098,10099/1,REPA,1957,NO,2646,,446000.0,1,,,,,,22597,A,2026-06-30 00:00:00,2316
2026,1958,445424,C,9998,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1958,NO,2647,,2774.77,1,,,,,,22600,A,2026-06-30 00:00:00,2317
2026,1959,445427,C,12111,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1959,NO,2648,,5663.22,1,,,,,,22602,A,2026-06-30 00:00:00,2317
2026,1960,445430,C,9069,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1960,NO,2649,,960218.45,1,,,,,,22604,A,2026-06-30 00:00:00,2317
2026,1961,445433,C,144,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1961,NO,2650,,13664060.26,1,,,,,,22606,A,2026-06-30 00:00:00,2317
2026,1962,445436,C,144,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1962,NO,2651,,1725439.88,1,,,,,,22608,A,2026-06-30 00:00:00,2317
2026,1963,445439,C,12431,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1963,NO,2652,,5663.38,1,,,,,,22610,A,2026-06-30 00:00:00,2317
2026,1964,445442,C,7880,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1964,NO,2653,,880501.78,1,,,,,,22612,A,2026-06-30 00:00:00,2317
2026,1965,445445,C,4893,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1965,NO,2654,,1233893.85,1,,,,,,22614,A,2026-06-30 00:00:00,2317
2026,1966,445448,C,236,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1966,NO,2655,,936511.08,1,,,,,,22616,A,2026-06-30 00:00:00,2317
2026,1967,445451,C,494,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1967,NO,2656,,1595815.65,1,,,,,,22618,A,2026-06-30 00:00:00,2317
2026,1968,445454,C,2360,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111221000,BP,6952,10009/0,REPA,1968,NO,2657,,6362665.88,1,,,,,,22620,A,2026-06-30 00:00:00,2317
2026,1969,445455,C,12354,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1969,NO,2658,,1278244.0,1,,,,,,22622,N,,
2026,1970,445456,C,1088,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1970,NO,2659,,1150000.0,1,,,,,,22625,N,,
2026,1971,445457,C,156,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1971,NO,2660,,1700000.0,1,,,,,,22627,N,,
2026,1972,445458,C,5907,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1972,NO,2661,,488270.16,1,,,,,,22629,N,,
2026,1973,445459,C,9187,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1973,NO,2662,,937500.0,1,,,,,,22632,N,,
2026,1974,445460,C,335,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1974,NO,2663,,375000.0,1,,,,,,22634,N,,
2026,1975,445461,C,9775,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1975,CA,11354875,,470000.0,1,,,E,,,22637,N,,
2026,1976,445462,C,8772,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1976,CA,11354876,,165594.1,1,,,E,,,22639,N,,
2026,1980,445471,C,185,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1980,CA,11354877,,241920.0,1,,,E,,,22673,N,,
2026,1980,445472,C,185,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111210129,BP,6952,50139/8,REPA,1980,NO,2668,,51745.98,1,,,,,,22673,N,,
2026,1981,445473,C,11214,,,2026-06-03 00:00:00,2026-06-03 00:00:00,111220900,BP,6952,10107/9,REPA,1981,NO,2669,,2023014.76,1,,,,,,22675,A,2026-06-30 00:00:00,2306
2026,2299,446376,C,4485,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2299,NO,3093,,174524.5,1,,,,,,25610,N,,
2026,2300,446379,C,7226,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2300,NO,3094,,108005.0,1,,,,,,25612,N,,
2026,2301,446382,C,6329,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111220900,BP,6952,10107/9,REPA,2301,CA,84366617,,648382.81,1,,,E,,,25619,M,2026-06-30 00:00:00,
2026,2302,446385,C,2287,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2302,NO,3095,,83533.0,1,,,,,,25624,N,,
2026,2303,446388,C,4347,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2303,NO,3096,,37650.0,1,,,,,,25680,N,,
2026,2304,446391,C,809,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2304,NO,3097,,342932.04,1,,,,,,25685,N,,
2026,2305,446394,C,5408,,,2026-06-23 00:00:00,2026-06-23 00:00:00,111210129,BP,6952,50139/8,REPA,2305,NO,3098,,34744.0,1,,,,,,25694,N,,
2026,2571,447211,C,12723,,,2026-07-13 00:00:00,2026-07-13 00:00:00,111210129,BP,6952,50139/8,REPA,2571,NO,3464,,172026.61,1,,,,,,28518,N,,
2026,2621,447408,C,25,,,2026-07-15 00:00:00,2026-07-15 00:00:00,111221700,BP,6952,50198/5,REPA,2621,NO,3531,,162395.3,1,,,,,,28881,N,,
2026,2590,447428,C,13136,,,2026-07-15 00:00:00,2026-07-13 00:00:00,111210129,BP,6952,50139/8,REPA,2590,CA,11354937,,-30000.0,3,,,E,,,,N,,
2026,2590,447429,C,13136,,,2026-07-15 00:00:00,2026-07-13 00:00:00,111210129,BP,6952,50139/8,REPA,2590,CA,11354938,,30000.0,1,,,E,,,28920,N,,
2026,2642,447442,C,9658,,,2026-07-15 00:00:00,2026-07-15 00:00:00,111210129,BP,6952,50139/8,REPA,2642,NO,3551,,1126440.69,1,,,,,,28986,N,,
2026,2644,447446,C,90,,,2026-07-15 00:00:00,2026-07-15 00:00:00,111210129,BP,6952,50139/8,REPA,2644,NO,3554,,14160.27,1,,,,,,29020,N,,
2026,2645,447449,C,10779,,,2026-07-15 00:00:00,2026-07-15 00:00:00,111210129,BP,6952,50139/8,REPA,2645,NO,3555,,2884383.84,1,,,,,,29022,N,,
2026,29,439694,C,731,,,2026-01-06 00:00:00,2026-01-06 00:00:00,111280700,,,,REPA,29,IN,1,,2781172.1,1,,,,,,239,N,,
2026,358,440590,C,12712,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210129,BP,6952,50139/8,REPA,358,CA,11354679,,1305245.37,1,,,E,,,4769,N,,
2026,358,440592,C,12712,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,358,CM,9008746,,1469167.85,2,,,,,,5131,N,,
2026,360,440657,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008747,,1165248.0,2,,,,,,5134,N,,
2026,360,440658,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008748,,1165248.0,2,,,,,,5135,N,,
2026,360,440659,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008749,,1165249.0,2,,,,,,5136,N,,
2026,360,440660,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008750,,1165247.0,2,,,,,,5137,N,,
2026,362,440727,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210129,BP,6952,50139/8,REPA,362,NO,439,,3023708.0,1,,,,,,5080,N,,
2026,362,440728,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,362,CM,9008751,,3023708.0,1,,,,,,5080,N,,
2026,358,440741,C,12712,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,358,CM,9008746,,-1469167.85,3,,,,,,,N,,
2026,358,440742,C,12712,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,358,CM,19008745,,1469167.85,1,,,,,,5131,N,,
2026,360,440743,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008747,,-1165248.0,3,,,,,,,N,,
2026,360,440744,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,19008746,,1165248.0,1,,,,,,5134,N,,
2026,360,440745,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008748,,-1165248.0,3,,,,,,,N,,
2026,360,440746,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,19008747,,1165248.0,1,,,,,,5135,N,,
2026,360,440747,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008749,,-1165249.0,3,,,,,,,N,,
2026,360,440748,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,19008748,,1165249.0,1,,,,,,5136,N,,
2026,360,440749,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,9008750,,-1165247.0,3,,,,,,,N,,
2026,360,440750,C,9512,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,360,CM,19008749,,1165247.0,1,,,,,,5137,N,,
2026,362,440751,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210129,BP,6952,50139/8,REPA,362,NO,439,,-3023708.0,4,,,,,,5142,N,,
2026,362,440752,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,362,CM,9008751,,-3023708.0,4,,,,,,5142,N,,
2026,373,440753,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210129,BP,6952,50139/8,REPA,373,NO,449,,3023708.0,1,,,,,,5143,N,,
2026,373,440754,C,3050,,,2026-01-29 00:00:00,2026-01-29 00:00:00,111210131,BP,6952,50139,REPA,373,CM,19008750,,3023708.0,1,,,,,,5143,N,,
2026,397,440868,C,10635,,,2026-02-02 00:00:00,2026-02-02 00:00:00,111221000,BP,6952,10009/0,REPA,397,NO,503,,1129445.33,1,,,,,,5599,M,2026-02-28 00:00:00,
2026,397,440871,C,10635,,,2026-02-02 00:00:00,2026-02-02 00:00:00,111221000,BP,6952,10009/0,REPA,397,NO,504,,5699264.64,1,,,,,,5599,A,2026-02-28 00:00:00,2245
2026,397,440874,C,10635,,,2026-02-02 00:00:00,2026-02-02 00:00:00,111221000,BP,6952,10009/0,REPA,397,CM,92166863,,100000.0,1,,,,,,5599,M,2026-02-28 00:00:00,
2026,397,440877,C,10635,,,2026-02-02 00:00:00,2026-02-02 00:00:00,111221000,BP,6952,10009/0,REPA,397,CM,92166864,,96668.55,1,,,,,,5599,M,2026-02-28 00:00:00,
2026,683,441558,C,9224,,,2026-02-26 00:00:00,2026-02-26 00:00:00,111210129,BP,6952,50139/8,REPA,683,CA,11354711,,2815271.95,1,,,E,,,8889,N,,
