ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,DENOMINACION,DENOMINACION_AB,TOTALIZADORA,FINALIDAD,FUNCION,SUBFUNCION,NO_CLASIF,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO
2010,7,6,2,0,Disminución de otras cuentas a pagar a corto plazo,Disminución de otras cuen,N,9,9,0,N,4000.0,0.0,0.0,0.0,479928.51,474768.3
2010,7,6,3,0,Disminución de documentos a pagar comerciales a  corto plazo,Disminución de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,5418.0,5418.0
2010,7,6,4,0,Disminución de otros documentos a pagar a corto plazo,Disminución de otros docu,N,9,9,0,N,0.0,0.0,0.0,0.0,4500.0,4500.0
2010,7,6,6,0,Disminución de cuentas a pagar comerciales a largo plazo,Disminución de cuentas a,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,6,7,0,Disminución de otras cuentas a pagar a largo plazo,Disminución de otras cuen,N,9,9,0,N,0.0,0.0,0.0,0.0,67308.95,67308.95
2010,7,6,8,0,Disminución de documentos a pagar comerciales a  largo plazo,Disminución de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,6,9,0,Disminución de otros documentos a pagar a largo plazo,Disminución de otros docu,N,9,9,0,N,0.0,0.0,0.0,0.0,3000.0,0.0
2010,7,7,0,0,Disminución de depósitos en instituciones públicas financieras,Disminución de depósitos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,7,1,0,Disminución de depósitos a la vista,Disminución de depósitos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,3,9,0,Intereses de préstamos del sector externo,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,4,0,0,Disminución de préstamos a corto plazo,Disminución de préstamos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,4,1,0,Préstamos recibidos del sector privado,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,8,2,0,Disminución de previsiones para cuentas incobrables,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,8,3,0,Disminución de previsiones para autoseguro,Disminución de previsione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,8,4,0,Disminución de provisiones,Disminución de provisione,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,8,5,0,Disminución de reservas técnicas,Disminución de reservas t,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,8,6,0,Disminución de pasivos diferidos a largo plazo,Disminución de pasivos di,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2010,7,9,0,0,Conversión de la deuda,Conversión de la deuda,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2013,4,1,0,0,Bienes preexistentes,Bienes preexistentes,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,5,1,0,Incremento de caja y bancos,Incremento de caja y banc,S,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,5,2,0,Incremento de inversiones financieras temporarias,Incremento de inversiones,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,6,0,0,Incremento de cuentas a cobrar,Incremento de cuentas a c,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,6,1,0,Incremento de cuentas a cobrar comerciales a corto plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,6,2,0,Incremento de otras cuentas a cobrar a corto plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,6,6,0,Incremento de cuentas a cobrar comerciales a largo plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,6,7,0,Incremento de otras cuentas a cobrar a largo plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,7,0,0,Incremento de documentos a cobrar,Incremento de documentos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,7,1,0,Incremento de documentos comerciales a cobrar corto plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,1,3,0,Aportes de capital a instituciones públicas financieras,Aportes de capital a inst,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,1,4,0,Aportes de capital a organismos internacionales,Aportes de capital a orga,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,1,5,0,Aportes de capital a empresas públicas multinacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,8,6,0,Incremento de activos diferidos a largo plazo,Incremento de activos dif,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,8,7,0,Adelantos a proveedores y contratistas a largo plazo,Adelantos a proveedores y,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,0,0,0,Servicio de la deuda y disminución de otros pasivos,Servicio de la deuda y di,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,0,0,Servicio de la deuda interna,Servicio de la deuda inte,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,1,0,Intereses de la deuda interna a corto plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,2,0,Amortización de la deuda interna a corto plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,3,0,Comisiones y otros gastos de la deuda interna a corto plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,6,0,Intereses de la deuda interna a largo plazo,Intereses de la deuda int,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,7,0,Amortización de la deuda interna a largo plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,1,8,0,Comisiones y otros gastos de la deuda interna a largo plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,2,1,0,Préstamos a corto plazo al sector privado,Préstamos a corto plazo a,N,,,,N,30000.0,0.0,0.0,0.0,40225.75,0.0
2008,6,2,2,0,Préstamos a corto plazo al sector público nacional,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,0,0,Servicio de la deuda externa,Servicio de la deuda exte,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,1,0,Intereses de la deuda externa a corto plazo,Intereses de la deuda ext,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,2,0,Amortización de la deuda externa a corto plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,3,0,Comisiones y otros gastos de la deuda externa a corto plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,6,0,Intereses de la deuda externa a largo plazo,Intereses de la deuda ext,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,7,0,Amortización de la deuda externa a largo plazo,Amortización de la deuda,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,2,8,0,Comisiones y otros gastos de la deuda externa a largo plazo,Comisiones y otros gastos,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,0,0,Intereses por préstamos recibidos,Intereses por préstamos r,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,1,0,Intereses por préstamos del sector privado,Intereses por préstamos d,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,2,0,Intereses por préstamos del sector público nacional,Intereses por préstamos d,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,3,0,Intereses de préstamos de provincias,Intereses de préstamos de,N,5,1,0,N,68000.0,0.0,0.0,0.0,32889.82,0.0
2008,7,3,4,0,Intereses de préstamos de municipalidades,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,6,0,Intereses de préstamos de empresas públicas no financieras,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,7,0,Intereses de préstamos de instituciones públicas financieras,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,3,8,0,Intereses de préstamos de empresas públicas multinacionales,Intereses de préstamos de,N,5,1,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,7,6,0,Incremento de documentos comerciales a cobrar largo plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,7,2,0,Incremento de otros documentos a cobrar a corto plazo,Incremento de otros docum,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,2,0,0,Préstamos a corto plazo,Préstamos a corto plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,4,2,0,Préstamos recibidos del sector público nacional,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,4,3,0,Préstamos recibidos de provincias,Préstamos recibidos de pr,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,4,4,0,Préstamos recibidos de municipalidades,Préstamos recibidos de mu,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,7,7,0,Incremento de otros documentos a cobrar a largo plazo,Incremento de otros docum,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,8,0,0,Incremento de activos diferidos y adelantos a proveedores y contratistas,Incremento de activos dif,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,8,1,0,Incremento de activos diferidos a corto plazo,Incremento de activos dif,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,6,8,2,0,Adelantos a proveedores y contratistas a corto plazo,Adelantos a proveedores y,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,0,0,Disminución de préstamos a largo plazo,Disminución de préstamos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,1,0,Préstamos recibidos del sector privado,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,2,0,Préstamos recibidos del sector público nacional,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,3,0,Préstamos recibidos de provincias,Préstamos recibidos de pr,N,9,9,0,N,220000.0,0.0,0.0,0.0,189221.18,0.0
2008,7,5,4,0,Préstamos recibidos de municipalidades,Préstamos recibidos de mu,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,6,0,Préstamos recibidos de empresas públicas no  financieras,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,7,0,Préstamos recibidos de instituciones públicas  financieras,Préstamos recibidos de in,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,8,0,Préstamos recibidos de empresas públicas multinacionales,Préstamos recibidos de em,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,5,9,0,Préstamos recibidos del sector externo,Préstamos recibidos del s,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,6,0,0,Disminución de cuentas y documentos a pagar,Disminución de cuentas y,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2008,7,6,1,0,Disminución de cuentas a pagar comerciales a  corto plazo,Disminución de cuentas a,N,9,9,0,N,320000.0,0.0,0.0,0.0,1120.82,650.0
2008,7,6,2,0,Disminución de otras cuentas a pagar a corto plazo,Disminución de otras cuen,N,9,9,0,N,4000.0,0.0,0.0,0.0,70.0,0.0
2008,7,6,3,0,Disminución de documentos a pagar comerciales a  corto plazo,Disminución de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,8,9,0,Otros activos intangibles,Otros activos intangibles,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,6,0,Transferencias a los gobiernos provinciales,Transferencias a los gobi,N,,,,N,0.0,0.0,135.0,0.0,135.0,135.0
2006,5,3,7,0,Transferencias a entes de gobiernos provinciales,Transferencias a entes de,N,,,,N,36000.0,0.0,1437.8,0.0,2225.39,0.0
2006,5,3,8,0,Transferencias a municipalidades y otros entes comunales,Transferencias a municipa,N,,,,N,3600.0,0.0,0.0,0.0,3300.0,0.0
2006,5,4,0,0,"Transferencias al Sector Público Nacional, al Sector Público Provincial y al Sector Público Municipal para financiar gastos de capital",Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,5,0,0,"Libros, revistas y otros elementos coleccionables","Libros, revistas y otros",N,,,,N,0.0,0.0,541.88,0.0,541.88,0.0
2006,4,6,0,0,Obras de arte,Obras de arte,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,7,0,0,Semovientes,Semovientes,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,0,0,0,Transferencias,Transferencias,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,1,0,0,Transferencias al sector privado para financiar gastos corrientes,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,1,3,0,Becas,Becas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,1,4,0,Ayudas sociales a personas,Ayudas sociales a persona,N,,,,N,152000.0,0.0,1040539.86,0.0,1225466.31,60678.71
2006,5,1,5,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,0.0,0.0,49500.0,0.0,62190.0,0.0
2006,5,1,6,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,15000.0,0.0,0.0,0.0,11650.0,11000.0
2006,5,1,7,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,28000.0,0.0,4199.0,0.0,98550.2,12965.0
2006,5,1,8,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,1000.0,0.0
2006,5,1,9,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,0,0,Transferencias al sector privado para financiar gastos de capital,Transferencias al sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,1,0,Transferencias a personas,Transferencias a personas,N,,,,N,0.0,0.0,2753.4,0.0,123926.43,0.0
2006,5,2,2,0,Transferencias a instituciones de enseñanza,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,3,0,Transferencias para actividades científicas o académicas,Transferencias para activ,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,4,0,Transferencias a otras instituciones culturales y sociales sin fines de lucro,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,5,0,Transferencias a cooperativas,Transferencias a cooperat,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,2,6,0,Transferencias a empresas privadas,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,0,0,"Transferencias al Sector Público Nacional, al Sector Público Provincial y al Sector Público Municipal para financiar gastos corrientes",Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,3,9,9,0,Otros,Otros,N,,,,N,0.0,0.0,3291.0,0.0,3429.5,0.0
2006,4,0,0,0,Bienes de uso,Bienes de uso,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,1,0,0,Bienes preexistentes,Bienes preexistentes,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,1,1,0,Tierras y terrenos,Tierras y terrenos,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,4,1,2,0,Edificios e instalaciones,Edificios e instalaciones,N,,,,N,0.0,0.0,0.0,0.0,12422.09,0.0
2006,4,1,3,0,Otros bienes preexistentes,Otros bienes preexistente,N,,,,N,0.0,0.0,4689.9,0.0,4689.9,0.0
2006,4,2,0,0,Construcciones,Construcciones,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,5,0,Transferencias a otras instituciones públicas nacionales,Transferencias a otras in,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,6,0,Transferencias a los gobiernos provinciales,Transferencias a los gobi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,7,0,Transferencias a entes de gobiernos provinciales,Transferencias a entes de,N,,,,N,0.0,0.0,485.8,0.0,0.0,0.0
2006,5,4,8,0,Transferencias a municipalidades y otros entes comunales,Transferencias a municipa,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,0,0,Transferencias al Sector Público empresarial,Transferencias al Sector,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,1,0,Transferencias a instituciones públicas financieras para financiar gastos corrientes,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,1,6,0,Aportes de capital a otras organizaciones del sector externo,Aportes de capital a otra,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,4,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,2,0,Transferencias a empresas públicas no financieras para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,3,0,Transferencias a empresas públicas multinacionales para financiar gastos corrientes,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,6,0,Transferencias a instituciones públicas financieras para financiar gastos de capital,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,7,0,Transferencias a empresas públicas no financieras para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,5,8,0,Transferencias a empresas públicas multinacionales para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,9,0,0,Transferencias al exterior,Transferencias al exterio,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,9,1,0,Transferencias a gobiernos extranjeros para financiar gastos corrientes,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,9,2,0,Transferencias a organismos internacionales para financiar gastos corrientes,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,9,6,0,Transferencias a gobiernos extranjeros para financiar gastos de capital,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,9,7,0,Transferencias a organismos internacionales para financiar gastos de capital,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,0,0,0,Activos financieros,Activos financieros,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,1,0,0,Aportes de capital,Aportes de capital,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,1,1,0,Aportes de capital a empresas privadas nacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,1,2,0,Aportes de capital a empresas públicas no financieras,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2006,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,5,8,0,Transferencias a empresas públicas multinacionales para financiar gastos de capital,Transferencias a empresas,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,9,0,0,Transferencias al exterior,Transferencias al exterio,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,9,1,0,Transferencias a gobiernos extranjeros para financiar gastos corrientes,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,9,2,0,Transferencias a organismos internacionales para financiar gastos corrientes,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,9,6,0,Transferencias a gobiernos extranjeros para financiar gastos de capital,Transferencias a gobierno,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,9,7,0,Transferencias a organismos internacionales para financiar gastos de capital,Transferencias a organism,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,0,0,0,Activos financieros,Activos financieros,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,0,0,Aportes de capital,Aportes de capital,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,1,0,Aportes de capital a empresas privadas nacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,2,0,Aportes de capital a empresas públicas no financieras,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,3,1,0,Transferencias a la administración central nacional,Transferencias a la admin,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,3,2,0,Transferencias a instituciones descentralizadas nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,3,3,0,Transferencias a instituciones de seguridad social nacionales,Transferencias a instituc,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,5,3,4,0,Transferencias a universidades nacionales,Transferencias a universi,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,3,0,Préstamos a corto plazo a provincias,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,4,0,Préstamos a corto plazo a municipalidades,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,6,0,Préstamos a corto plazo a instituciones públicas financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,7,0,Préstamos a corto plazo a empresas públicas no financieras,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,8,0,Préstamos a corto plazo a empresas públicas multinacionales,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,2,9,0,Préstamos a corto plazo al sector externo,Préstamos a corto plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,0,0,Préstamos a largo plazo,Préstamos a largo plazo,S,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,1,0,Préstamos a largo plazo al sector privado,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,2,0,Préstamos a largo plazo al sector público nacional,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,3,0,Préstamos a largo plazo a provincias,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,4,0,Préstamos a largo plazo a municipalidades,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,6,0,Préstamos a largo plazo a instituciones públicas financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,7,0,Préstamos a largo plazo a empresas públicas no financieras,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,8,0,Préstamos a largo plazo a empresas públicas multinacionales,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,3,9,0,Préstamos a largo plazo al sector externo,Préstamos a largo plazo a,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,4,0,0,Títulos y valores,Títulos y valores,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,4,1,0,Títulos y valores a corto plazo,Títulos y valores a corto,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,4,6,0,Títulos y valores a largo plazo,Títulos y valores a largo,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,5,0,0,Incremento de disponibilidades,Incremento de disponibili,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,5,1,0,Incremento de caja y bancos,Incremento de caja y banc,S,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,5,2,0,Incremento de inversiones financieras temporarias,Incremento de inversiones,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,6,0,0,Incremento de cuentas a cobrar,Incremento de cuentas a c,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,6,1,0,Incremento de cuentas a cobrar comerciales a corto plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,6,2,0,Incremento de otras cuentas a cobrar a corto plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,6,6,0,Incremento de cuentas a cobrar comerciales a largo plazo,Incremento de cuentas a c,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,6,7,0,Incremento de otras cuentas a cobrar a largo plazo,Incremento de otras cuent,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,7,0,0,Incremento de documentos a cobrar,Incremento de documentos,S,,,,S,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,7,1,0,Incremento de documentos comerciales a cobrar corto plazo,Incremento de documentos,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,3,0,Aportes de capital a instituciones públicas financieras,Aportes de capital a inst,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,4,0,Aportes de capital a organismos internacionales,Aportes de capital a orga,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,1,5,0,Aportes de capital a empresas públicas multinacionales,Aportes de capital a empr,N,,,,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,8,6,0,Incremento de activos diferidos a largo plazo,Incremento de activos dif,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
2004,6,8,7,0,Adelantos a proveedores y contratistas a largo plazo,Adelantos a proveedores y,N,9,9,0,N,0.0,0.0,0.0,0.0,0.0,0.0
