EJERCICIO,NRO_CANCE,COD_RET,IMPORTE,CUENTA
2026,2496,6,224624.67,111210131
2026,2501,6,4744.95,111210129
2026,2547,6,63286.64,111210131
2026,733,6,36067.6,111210129
2026,1073,6,23324.0,111221500
2026,1362,6,120286.3,111210131
2026,1363,6,130336.1,111210131
2026,1618,6,32104.8,111210129
2026,1620,6,3123.74,111210129
2026,1622,6,84633.18,111210129
2026,2691,6,224810.88,111210131
2026,2692,6,23506.84,111210131
2026,2693,6,128688.14,111210131
2026,87,6,144.0,111220900
2026,852,6,1020.0,111210124
2026,1304,6,57960.0,111221500
2026,1478,6,140091.14,111210131
2026,1486,6,42310.8,111210131
2026,1783,6,224847.48,111210131
2026,2292,6,1500.0,111221500
2026,2294,6,11918.08,111210129
2026,2295,6,8011.42,111210129
2026,1018,6,5640.0,111221500
2026,1020,6,6512.0,111210129
2026,1096,6,16341.7,111210129
2026,1244,6,118088.6,111210131
2026,1245,6,30016.4,111210129
2026,1246,6,4181.4,111220900
2026,1247,6,27611.8,111221500
2026,2170,6,696.85,111210129
2026,2171,6,400.08,111221500
2026,2178,6,696.85,111210129
2026,2180,6,400.08,111221500
2026,334,6,3480.0,111210129
2026,345,6,259.6,111221500
2026,500,6,3201.0,111210131
2026,1195,6,37452.8,111221500
2026,1196,6,2408.1,111221500
2026,1197,6,2688.0,111210129
2026,1199,6,1564.8,111210129
2026,1204,6,1489.6,111221700
2026,1206,6,30800.0,111210129
2026,2138,6,57883.26,111210132
2026,857,6,4992.0,111210129
2026,1288,6,3200.0,111210129
2026,1290,6,5760.0,111210129
2026,1293,6,1080.0,111210129
2026,1467,6,11480.0,111221500
2026,1468,6,4544.2,111220100
2026,1469,6,1049.5,111220900
2026,1470,6,4219.8,111220900
2026,1471,6,1078.7,111220900
2026,1472,6,5376.0,111220900
2026,1473,6,10192.0,111220900
2026,1474,6,9856.0,111210129
2026,1475,6,703.2,111210129
2026,1476,6,9473.5,111210129
2026,1485,6,80999.97,111220100
2026,1852,6,41928.45,111210131
2026,1866,6,8312.01,111210131
2026,1867,6,23476.03,111210131
2026,1873,6,43848.3,111210131
2026,1882,6,53902.39,111210131
2026,2089,6,109629.8,111210132
2026,2100,6,325286.72,111210132
2026,2368,6,320601.6,111210131
2026,560,6,49839.4,111210131
2026,562,6,64159.9,111210131
2026,1212,6,13600.0,111210129
2026,1213,6,6321.0,111210129
2026,564,6,110170.6,111210131
2026,1214,6,31397.3,111210129
2026,1215,6,988.0,111210129
2026,1216,6,40689.6,111221500
2026,1217,6,19413.5,111221500
2026,1218,6,13658.4,111220400
2026,1219,6,318168.0,111210127
2026,2058,6,598002.99,111210131
2026,2059,6,109629.8,111210131
2026,44,6,7307.0,111210131
2026,260,6,128728.6,111210131
2026,46,6,285485.6,111210131
2026,256,6,42385.1,111210131
2026,257,6,69685.6,111210131
2026,233,6,149398.2,111210131
2026,1624,6,320601.6,111210131
2026,1625,6,56767.2,111210131
2026,2246,6,163.79,111210129
2026,2253,6,23284.8,111210129
2026,2263,6,1746.4,111210129
2026,2267,6,900.87,111221700
2026,2268,6,8965.36,111220900
2026,2270,6,22024.8,111220900
2026,2278,6,2945.49,111220900
2026,2279,6,5302.24,111221700
2026,540,6,3888.0,111221500
2026,2024,6,14450.8,111221500
2026,2025,6,16044.0,111221700
2026,2028,6,20966.4,111221500
2026,2031,6,1245.88,111210129
2026,2035,6,206149.66,111220900
2026,2037,6,5188.22,111221500
2026,2038,6,7000.0,111220100
