EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,CODIGO_FF,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_OP,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,NRO_CANCE,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,CONCEPTO,OBSERVACIONES,COD_EMP,IMPORTE_BONIFICACION,IMPORTE_DEDUCCIONES,ASIENTO,ASIENTO_ANUL,MONTO_SIN_IVA,DEUDA,BLOQUEADA,RECURSO,PERCIBIDO,NO_PAGADO,PAGADO,RECO_DEU_ORDEN,RECO_DEU_EJERCICIO,RECO_DEU_COMPRA,RECO_DEU_COMPRA_EJER,F931,SICORE
2004,2624,2004-05-27 00:00:00,GMADA,110,1110108000,14,50012,P,C,NOTA,161,2004,1780,S,2004-05-27 00:00:00,392.8,392.8,1,,,CAJA CHICA COMPRAS,,,0.0,0.0,,,377.92,N,N,,,,,,,,,,S
2004,2625,2004-05-27 00:00:00,GMADA,110,1110101000,1,50012,P,C,NOTA,165,2004,1780,S,2004-05-27 00:00:00,611.96,611.96,1,,,CAJA CHICA COMPRAS,,,0.0,0.0,,,561.2,N,N,,,,,,,,,,S
2004,2626,2004-05-27 00:00:00,GMADA,110,1110200000,8,50052,P,C,LIQSU,5,2004,2253,S,2004-05-27 00:00:00,549.93,549.93,1,,,APORTES Y CONTRIBUCIONES MES DE MAYO,,,0.0,0.0,,,549.93,N,N,,,,,,,,,,S
2004,2627,2004-05-27 00:00:00,GMADA,131,1110111000,3,50012,P,C,NOTA,162,2004,1843,S,2004-05-27 00:00:00,591.35,591.35,1,,,Caja Chica Compras CASER,,,0.0,0.0,,,524.14,N,N,,,,,,,,,,S
2004,2628,2004-05-27 00:00:00,GMADA,110,1110104000,11,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,174.53,174.53,1,,,APORTES Y CONTRIBUCIONES MES DE MAYO,,,0.0,0.0,,,174.53,N,N,,,,,,,,,,S
2004,2629,2004-05-27 00:00:00,GMADA,110,1110103000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,169.49,169.49,1,,,APORTES Y CONTRIBUCIONES (MES DE MAYO),,,0.0,0.0,,,169.49,N,N,,,,,,,,,,S
2004,2630,2004-05-27 00:00:00,GMADA,110,1110101000,1,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,2048.61,2048.61,1,,,APORTES Y CONTRIBUCIONES (MES DE MAYO),,,0.0,0.0,,,2048.61,N,N,,,,,,,,,,S
2004,2631,2004-05-27 00:00:00,GMADA,110,1110101000,1,50012,P,C,NOTA,164,2004,1780,S,2004-05-27 00:00:00,437.78,437.78,1,,,Caja Chica Compras,,,0.0,0.0,,,427.7,N,N,,,,,,,,,,S
2004,2632,2004-05-27 00:00:00,GMADA,110,1110103000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,958.67,958.67,1,,,APORTES Y CONTRIBUCIONES,,,0.0,0.0,,,958.67,N,N,,,,,,,,,,S
2004,2633,2004-05-27 00:00:00,GMADA,110,1110103000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,148.76,148.76,1,,,APORTES Y CONTRIBUCIONES,,,0.0,0.0,,,148.76,N,N,,,,,,,,,,S
2004,2634,2004-05-27 00:00:00,GMADA,110,1110103000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,123.22,123.22,1,,,"APORTES Y CONTRIBUCIONES, MES DE MAYO",,,0.0,0.0,,,123.22,N,N,,,,,,,,,,S
2004,2635,2004-05-27 00:00:00,GMADA,110,1110200000,8,50019,P,C,NOTA,35,2004,1752,S,2004-05-27 00:00:00,178.29,178.29,1,,,CAJA CHICA H.C.D.,,,0.0,0.0,,,170.99,N,N,,,,,,,,,,S
2004,2636,2004-05-27 00:00:00,GMADA,110,1110106000,7,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,381.62,381.62,1,,,APORTES Y CONTRIBUCIONES,,,0.0,0.0,,,381.62,N,N,,,,,,,,,,S
2004,2637,2004-05-27 00:00:00,GMADA,110,1110103000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,123.54,123.54,1,,,APORTES Y CONTRIBUCIONES,,,0.0,0.0,,,123.54,N,N,,,,,,,,,,S
2004,2638,2004-05-27 00:00:00,GMADA,131,1110111000,3,50052,P,C,NOTA,5,2004,2253,S,2004-05-27 00:00:00,146.1,146.1,1,,,APORTES Y CONTRIBUCIONES,,,0.0,0.0,,,146.1,N,N,,,,,,,,,,S
2004,2639,2004-05-27 00:00:00,GMADA,110,1110105000,6,50008,P,A,LIQSU,6,2004,,S,2004-05-27 00:00:00,104.0,104.0,1,2004-05-27 00:00:00,ERROR,"S.A.C. MARTINEZ, ERNESTO",,,0.0,0.0,,,104.0,N,N,,,,,,,,,,S
