EJERCICIO,NRO_CANCE,COD_RET,IMPORTE,CUENTA
2017,4813,4,1500.0,111221700
2017,4813,6,600.0,111221700
2017,4814,4,250.0,111221400
2017,4815,6,840.0,111220900
2017,4817,4,1500.0,111222000
2017,4817,6,600.0,111222000
2017,4824,6,538.2,111221500
2017,4824,3,289.67,111221500
2017,4829,6,147.2,111221400
2017,4829,4,263.0,111221400
2017,4831,4,2000.0,111222000
2017,4831,6,1120.0,111222000
2017,4853,6,343.6,111220100
2017,4949,6,299.5,111220100
2017,4950,6,616.0,111222000
2017,4952,4,400.0,111222000
2017,4952,6,224.0,111222000
2017,4954,4,1000.0,111221700
2017,4954,6,400.0,111221700
2017,4956,4,650.0,111222000
2017,4956,6,364.0,111222000
2017,4957,4,900.0,111222000
2017,4957,6,360.0,111222000
2017,4958,4,650.0,111222000
2017,4958,6,364.0,111222000
2017,4959,4,840.0,111222000
2017,4959,6,470.4,111222000
2017,4965,6,13.6,111210129
2017,5203,6,924.0,111210129
2017,5204,6,219.6,111220900
2019,2579,6,67.7,111221700
2019,3120,6,321.3,111210124
2019,3134,6,564.0,111220300
2019,3134,4,2350.0,111220300
2019,3143,6,104.1,111221300
2019,3145,6,1272.6,111210127
2019,3145,784,2629.44,111210127
2019,3146,6,98.4,111210128
2019,3147,4,1035.0,111210124
2019,3147,6,82.8,111210124
2019,3194,6,124.8,111220900
2019,3211,6,159.0,111221500
2019,3551,4,3250.0,111221700
2019,3551,6,260.0,111221700
2019,3553,6,86.4,111221700
2019,3556,6,24.4,111210127
2019,3560,6,213.4,111220300
2019,3560,4,2667.5,111220300
2019,3561,6,231.3,111210127
2019,3561,4,1156.5,111210127
2019,3562,3,3986.71,111210129
2019,3562,784,3417.36,111210129
2019,3562,6,4962.0,111210129
2019,3568,4,1250.0,111221700
2019,3568,6,100.0,111221700
2019,3570,6,91.4,111220300
2019,3570,4,1143.0,111220300
2019,3571,6,140.0,111220300
2019,3571,4,1750.0,111220300
2019,3572,6,40.4,111220300
2019,3572,4,506.0,111220300
2019,3573,6,1028.8,111220300
2019,3641,6,34.2,111210127
2019,3578,6,1132.8,111220300
2019,3579,3,7341.12,111220300
2019,3579,6,6164.3,111220300
2019,3579,784,5094.56,111220300
2019,3582,6,343.0,111210129
2019,3583,6,432.0,111221500
2019,3586,4,3250.0,111221700
2019,3586,6,260.0,111221700
2019,3587,6,120.0,111210129
2019,3589,6,22.0,111210127
2019,3590,6,1132.8,111220300
2019,3591,6,44.8,111210129
2019,3592,6,84.0,111210127
2019,3605,6,1376.9,111210127
2019,3596,6,60.0,111210127
2019,3599,6,22.0,111210129
2019,3616,6,190.8,111210127
2019,3602,6,220.8,111210129
2019,3608,6,1243.2,111210131
2019,3611,6,213.4,111220300
2019,3611,4,2667.5,111220300
2019,3617,6,65.7,111220900
2019,3618,6,613.9,111220900
2019,3619,6,178.0,111221500
2019,3619,8,2225.0,111221500
2019,3620,784,462.08,111210128
2019,3620,6,366.9,111210128
2019,3620,3,662.58,111210128
2019,3621,3,2218.12,111210131
2019,3621,6,306.5,111210131
2019,3622,6,94.8,111221500
2019,3624,3,2344.44,111210129
2019,3624,6,111.8,111210129
2019,3625,6,321.3,111210129
2019,3629,6,191.7,111220900
2019,3630,6,155.0,111221500
2019,3630,3,213.62,111221500
2019,3631,6,61.6,111210129
2019,3632,6,458.0,111221500
2019,3633,6,243.5,111210129
2019,3575,6,340.9,111210127
2019,3635,784,649.73,111210129
2019,3635,6,943.4,111210129
2019,3642,6,600.0,111210127
2019,3642,3,826.45,111210127
2019,3642,784,413.22,111210127
2019,3644,6,540.0,111220900
2019,3644,3,2505.01,111220900
2019,3644,784,1115.7,111220900
2019,3645,6,3459.5,111221500
2019,3645,784,2279.19,111221500
2019,3645,3,1834.71,111221500
2019,3646,6,223.0,111221500
2019,3646,3,841.06,111221500
2019,3647,6,768.4,111221500
2019,3648,6,209.6,111221500
2019,3648,784,433.18,111221500
2019,3650,6,1571.1,111221500
2019,3650,784,761.16,111221500
2019,3650,3,1005.34,111221500
2019,3651,6,1508.6,111221500
2019,3651,784,457.84,111221500
2019,3652,6,288.0,111221700
2019,3653,6,632.8,111221500
2019,3654,6,142.1,111221500
2019,3656,6,1791.1,111221500
2019,3658,6,692.6,111221500
2019,3661,6,34.8,111221500
2019,3665,6,78.5,111210127
2019,3694,6,150.0,111210129
2019,3672,6,392.0,111210127
2019,3672,3,9121.68,111210127
2019,3672,8,4900.0,111210127
2019,3675,6,1014.3,111210127
2019,3677,6,396.0,111221700
2019,3714,6,281.2,111210129
2019,3682,6,89.2,111210127
2019,3682,4,1115.0,111210127
2019,3697,6,230.4,111210127
2019,3697,4,960.0,111210127
2019,3686,6,509.4,111210127
2019,3687,6,34.5,111210127
2019,3688,6,346.7,111210127
2019,3666,6,205.2,111221500
2019,3690,6,674.7,111210127
2019,3683,6,549.9,111210127
2019,3683,784,454.47,111210127
2019,3695,6,34.2,111210127
2019,3696,6,25.0,111210127
2019,3698,6,35.4,111210127
2019,3699,6,100.0,111210127
2019,3699,4,1250.0,111210127
2019,3700,3,2261.16,111210129
2019,3700,784,1130.58,111210129
2019,3700,4,6840.0,111210129
2019,3700,6,547.2,111210129
2019,3702,6,1028.8,111220300
2019,3678,6,330.0,111221700
2019,3707,6,1921.3,111210127
2019,3707,784,1323.25,111210127
2019,3708,6,1328.5,111210131
2019,3723,6,202.0,111210129
2019,3725,6,150.0,111210129
2019,3727,6,1156.6,111220300
2019,3731,6,1470.7,111221500
2019,3731,3,1577.31,111221500
2019,3731,784,1138.81,111221500
2019,3737,6,142.4,111210129
2019,3738,6,49.6,111210129
2019,3739,6,152.0,111210129
2019,3746,6,88.8,111210129
2019,3748,784,482.02,111210129
2019,3748,6,583.2,111210129
2019,3749,6,142.0,111210129
2019,3753,6,73.9,111210129
2019,3758,6,262.3,111210129
2019,3759,6,240.0,111210129
2019,3760,6,24.0,111210129
2019,3762,6,84.0,111210129
2019,3764,6,64.8,111221500
2019,3809,6,31.2,111210129
2019,3811,6,505.5,111221500
2019,3342,6,210.5,111210127
2019,3342,4,2632.0,111210127
2019,3768,6,501.4,111221500
2019,3768,784,414.45,111221500
2019,3774,6,201.6,111220900
2019,3781,6,80.4,111221700
2019,3783,6,168.0,111210129
2019,3805,6,457.4,111210129
2019,3807,6,67.6,111221700
2019,3342,784,435.04,111210127
2019,3813,6,71.8,111221500
2019,3823,4,1250.0,111221700
2019,3823,6,100.0,111221700
2019,3824,4,1000.0,111210129
2019,3824,6,80.0,111210129
2019,3825,3,21720.11,111220300
2019,3825,6,14863.7,111220300
2019,3825,784,12284.05,111220300
2019,3827,4,720.0,111210129
2019,3827,6,172.8,111210129
2019,3828,4,1200.0,111210129
2019,3828,6,96.0,111210129
2019,3829,4,1225.0,111210129
2019,3829,6,294.0,111210129
2019,3830,4,850.0,111210129
2019,3830,6,68.0,111210129
2019,3831,6,180.0,111210129
2019,3846,6,329.6,111210129
2019,3847,1,1260.0,111221700
2019,3849,784,911.32,111210129
2019,3849,6,1323.2,111210129
2019,3852,6,433.2,111221700
2019,3853,6,71.9,111221500
2019,3854,6,71.9,111221500
2019,3855,6,446.5,111221300
2019,3858,6,233.5,111210129
2019,3862,6,313.2,111210129
2019,3863,6,573.2,111220300
2019,3864,6,36.0,111210129
2019,3865,6,109.5,111210124
2019,3866,6,1428.1,111220900
2019,3866,3,1113.17,111220900
2019,3866,784,983.59,111220900
2019,3869,1,4752.0,111210129
2019,3869,2,1425.6,111210129
2019,3870,6,271.4,111220900
2019,3871,6,110.0,111221500
2019,3874,6,209.0,111220900
2019,3875,6,276.0,111221500
2019,3877,6,181.1,111210124
2019,3879,784,413.22,111210129
2019,3879,6,600.0,111210129
2019,3881,6,193.2,111210129
2019,3887,6,50.0,111210129
2019,3890,3,782.36,111210129
2019,3890,784,818.18,111210129
2019,3890,6,1188.0,111210129
2019,150,3,962.37,111210129
2019,150,784,472.97,111210129
2019,150,6,567.5,111210129
2019,152,3,1763.36,111210129
2019,152,6,940.4,111210129
2019,154,3,151.46,111221400
2019,154,6,1814.6,111221400
2019,154,784,1499.73,111221400
2019,169,6,110.4,111210129
2019,171,6,66.3,111210129
2019,173,6,66.3,111210129
2019,174,6,60.0,111210129
2019,665,3,886.0,111210124
2019,665,784,870.0,111210124
2019,665,6,348.0,111210124
2019,1378,6,186.4,111220900
2019,1379,6,150.8,111210124
2019,1381,6,501.9,111221500
2019,1381,3,829.62,111221500
2019,1381,784,414.81,111221500
2019,1385,6,38.8,111220900
2019,1392,6,70.2,111221500
2019,1472,6,541.6,111221500
2019,1473,6,70.3,111221500
2019,1761,6,158.4,111210129
2019,1774,6,33.0,111210129
2019,1777,6,68.3,111210129
2019,1778,6,22.7,111210129
2016,5754,6,76.8,111210129
2016,5755,4,875.0,111210129
2016,5755,6,490.0,111210129
2016,5756,6,621.6,111210129
2016,5757,6,56.1,111210129
2016,5758,3,396.96,111210129
2016,5758,6,924.8,111210129
2016,5855,3,75.21,111221700
2016,5855,6,109.2,111221700
2016,5856,6,76.8,111221700
2016,5864,6,580.6,111221900
2016,5864,3,215.21,111221900
2016,5869,6,78.5,111210124
2016,5851,3,42.86,111221700
2016,5851,6,232.4,111221700
2016,5878,6,752.4,111221700
2016,5870,6,128.4,111221900
2016,5873,6,182.0,111221100
2016,5874,6,183.1,111220300
2016,5853,6,295.6,111221700
2016,5875,6,1451.3,111221700
2016,5877,6,2601.7,111221700
2016,5879,3,819.01,111221700
2016,5879,784,459.5,111221700
2016,5879,6,1556.8,111221700
2016,5880,3,3724.98,111222000
2016,5880,6,5408.6,111222000
2016,5880,784,1749.44,111222000
2016,5881,3,175.74,111221400
2016,5881,6,255.1,111221400
2016,5883,6,2795.0,111221900
2016,5883,3,4519.83,111221900
2016,5883,784,2309.92,111221900
2017,289,3,256.4,111221700
2017,289,6,178.2,111221700
2017,290,6,16.1,111220100
2017,290,3,32.33,111220100
2017,291,6,131.6,111221500
2017,292,6,71.2,111210127
2017,292,3,142.64,111210127
2017,311,6,710.6,111220300
2017,302,6,78.8,111220900
2017,306,6,355.9,111220900
2017,306,3,196.6,111220900
2017,308,6,205.0,111220900
2017,311,4,1269.0,111220300
2017,312,6,104.5,111220900
2017,313,3,261.33,111221500
2017,314,3,35.92,111221900
2017,318,6,68.8,111221700
2017,319,3,793.38,111220802
2017,319,6,1152.0,111220802
2017,960,6,1179.0,111220100
2017,962,6,644.0,111210129
2017,1251,6,121.2,111220900
2017,1252,6,66.6,111220900
2017,1254,6,29.4,111220900
2017,973,1,22488.96,111210129
2017,1256,6,58.0,111220900
2017,1257,6,251.2,111220900
2017,1259,6,130.5,111220900
2017,1261,6,1117.2,111220900
2017,1269,6,144.0,111210129
2017,1270,784,555.04,111220900
2017,1255,6,170.1,111220900
2017,973,21,4311.98,111210129
2017,973,7,3309.0,111210129
2017,973,2,7710.54,111210129
2017,2292,6,172.3,111210127
2017,2295,6,312.0,111221500
2017,2296,6,57.5,111210124
2017,2301,6,160.0,111221500
2017,2316,6,420.0,111222000
2017,2317,4,750.0,111222000
2017,2317,6,420.0,111222000
2017,2320,4,750.0,111222000
2017,2320,6,420.0,111222000
2017,2322,4,850.0,111222000
2017,2322,6,476.0,111222000
2017,2323,4,750.0,111222000
2017,2323,6,300.0,111222000
2017,2324,4,750.0,111222000
2017,2324,6,420.0,111222000
2017,2326,3,3247.21,111220300
2017,2326,6,6517.1,111220300
2017,2326,784,1923.61,111220300
2017,2326,4,11637.82,111220300
2017,2328,4,750.0,111222000
2017,2328,6,420.0,111222000
2017,2778,6,577.3,111221500
2017,2779,6,333.2,111221500
2017,2785,6,92.3,111220900
2017,2788,6,60.1,111220900
2017,2789,6,86.4,111220900
2017,2790,6,252.0,111220900
2017,2791,6,490.0,111210127
2017,2791,4,875.0,111210127
2017,2797,6,249.7,111221300
2017,2801,3,251835.23,111210129
2017,2801,23,6581.53,111210129
2017,2801,16,24161.47,111210129
2017,2801,24,22854.89,111210129
2017,2801,1,1863379.67,111210129
2017,2801,17,240.01,111210129
2017,2801,21,7057.66,111210129
2017,2801,11,36500.0,111210129
2017,2801,19,67774.14,111210129
2017,2801,10,5288.36,111210129
2017,2801,5,534486.33,111210129
2017,2801,18,13292.88,111210129
2017,2801,9,9820.46,111210129
2017,2801,7,80616.02,111210129
2017,2801,2,644087.39,111210129
2017,2801,14,54328.15,111210129
2017,2801,25,104134.54,111210129
2017,2801,20,12081.57,111210129
2017,3119,6,397.6,111210129
2017,3120,6,92.4,111210129
2017,3121,784,514.71,111210129
2017,3122,6,112.0,111210129
2017,3123,6,260.4,111210129
2017,3124,6,71.9,111210129
2017,3127,6,94.6,111210129
2017,3129,6,121.4,111210129
2017,3132,6,560.0,111210129
2017,3136,6,183.6,111210129
2017,3138,6,407.4,111210129
2017,3139,6,210.0,111210129
2017,3140,4,850.0,111222000
2017,3140,6,476.0,111222000
2017,3142,6,1137.3,111222000
2017,3143,6,278.8,111222000
2017,3144,3,663.65,111222000
2017,3144,6,1023.4,111222000
2017,3150,6,82.6,111210129
2017,4845,6,238.3,111210124
2017,5201,3,44.63,111210124
2017,5201,6,390.0,111210124
2017,5213,4,500.0,111222000
2017,5213,6,280.0,111222000
2017,5214,4,2177.5,111222000
2017,5214,6,1219.4,111222000
2017,5215,4,2075.0,111222000
2017,5215,6,1162.0,111222000
2017,5217,4,200.0,111222000
2017,5219,6,1355.2,111220900
2017,5219,3,800.0,111220900
2017,5221,6,156.0,111221700
2017,7103,6,210.0,111210129
2018,122,6,374.4,111210129
2018,91,6,65.4,111210129
2018,136,3,55.71,111210129
2018,137,3,64.0,111210129
2018,138,3,116.0,111210124
2018,145,6,406.0,111221500
2018,146,6,129.5,111221500
2018,240,6,222.4,111210128
2018,492,4,850.0,111210129
2018,492,6,476.0,111210129
2018,1077,6,940.9,111210131
2018,1078,6,376.1,111210131
2018,1540,6,210.0,111221500
2018,1544,6,980.3,111221500
2018,1549,6,131.0,111221500
2018,1550,3,538461.86,111210129
2018,1550,16,34824.1,111210129
2018,1550,24,23495.26,111210129
2018,1550,1,2572899.93,111210129
2018,1550,17,240.01,111210129
2018,1550,21,15854.31,111210129
2018,1550,11,44500.0,111210129
2018,1550,19,69916.88,111210129
2018,1550,10,3375.68,111210129
2018,1550,5,674480.93,111210129
2018,1550,18,7820.46,111210129
2018,1550,9,16942.5,111210129
2018,1550,7,115427.51,111210129
2018,1550,2,891428.03,111210129
2018,1550,14,68145.81,111210129
2018,1550,25,155968.0,111210129
2018,1550,20,15599.51,111210129
2018,3647,6,315.7,111210124
2018,3795,4,1150.0,111210129
2018,3795,6,276.0,111210129
2018,4058,6,33446.3,111210127
2018,4058,784,13820.82,111210127
2018,4059,4,2000.0,111222000
2018,4059,6,800.0,111222000
2018,5105,6,391.5,111210129
2018,5806,6,210.4,111210129
2018,5807,6,148.0,111210129
2018,5808,6,84.0,111210129
2018,5814,6,32.2,111210129
2018,5816,3,700041.95,111210129
2018,5816,16,37304.3,111210129
2018,5816,24,23485.01,111210129
2018,5816,1,2784503.08,111210129
2018,5816,17,115.11,111210129
2018,5816,21,56737.45,111210129
2018,5816,11,47500.0,111210129
2018,5816,19,90777.32,111210129
2018,5816,10,3375.68,111210129
2018,5816,5,707829.39,111210129
2018,5816,18,8985.29,111210129
2018,5816,9,31453.72,111210129
2018,5816,7,123331.44,111210129
2016,5538,3,389.26,111210129
2016,5538,6,828.8,111210129
2016,5539,4,500.0,111210129
2016,5539,6,200.0,111210129
2016,6095,6,222.0,111221300
2016,5541,6,173.6,111210129
2016,6094,6,96.1,111221300
2016,6095,3,161.49,111221300
2016,6097,6,384.7,111220900
2016,6098,6,58.8,111220900
2016,6099,6,1274.0,111220900
2016,6100,6,145.5,111220900
2016,6100,3,191.46,111220900
2016,6101,6,4.6,111221700
2016,6104,6,80.0,111221400
2016,6105,3,30.33,111221900
2016,6106,6,51.6,111221700
2016,6109,6,295.6,111221700
2016,6111,6,2601.7,111221700
2016,6134,6,168.0,111210129
2016,6137,3,186.0,111210129
2016,6137,4,715.0,111210129
2016,6137,6,400.4,111210129
2016,6139,6,656.9,111210129
2016,6145,3,319313.7,111210129
2016,6145,15,35.0,111210129
2016,6145,23,7777.38,111210129
2016,6145,16,20276.21,111210129
2016,6145,24,22447.93,111210129
2016,6145,1,1625392.32,111210129
2016,6145,21,9379.66,111210129
2016,6145,17,240.01,111210129
2016,6145,11,36500.0,111210129
2016,6145,19,61187.17,111210129
2016,6145,10,3923.32,111210129
2016,6145,5,504798.62,111210129
2016,6145,18,12257.92,111210129
2016,6145,9,5451.06,111210129
2016,6145,7,77399.72,111210129
2016,6145,2,563192.77,111210129
2016,6145,14,52943.43,111210129
2016,6145,20,12386.25,111210129
2016,6145,25,95648.61,111210129
2016,6150,1,10621.64,111210129
2016,6150,21,1847.97,111210129
2016,6150,2,3602.63,111210129
2017,296,3,120.0,111210129
2017,296,6,144.0,111210129
2017,294,3,211.18,111210129
2017,297,6,82.6,111210129
2017,301,3,48.06,111210129
2017,301,6,207.2,111210129
2017,303,4,380.0,111210129
2017,303,6,212.8,111210129
2017,304,3,272.1,111210129
2017,304,6,256.0,111210129
2017,507,6,437.2,111221500
2017,508,6,404.0,111221500
2017,508,3,308.0,111221500
2017,509,6,248.3,111221500
2017,511,6,440.0,111221500
2017,513,6,48.9,111221500
2017,514,6,328.4,111221700
2017,515,3,881.82,111221400
2017,515,6,1425.6,111221400
2017,515,784,490.91,111221400
2017,516,4,1517.4,111222000
2017,516,3,606.96,111222000
2017,516,6,849.7,111222000
2017,518,6,476.0,111221900
2017,518,4,850.0,111221900
2017,519,4,125.0,111221900
2017,520,6,70.0,111221900
2017,520,4,125.0,111221900
2017,521,6,1030.4,111221900
2017,521,4,1840.0,111221900
2017,527,4,900.0,111222000
2017,527,6,504.0,111222000
2017,528,4,900.0,111222000
2017,528,6,504.0,111222000
2017,529,4,900.0,111222000
2017,4333,6,951.3,111221500
2017,4333,3,972.53,111221500
2017,4336,6,1394.5,111221500
2017,4336,3,305.45,111221500
2017,4336,784,844.44,111221500
2017,4340,6,1077.7,111221500
2017,4340,3,684.76,111221500
2017,4340,784,410.72,111221500
2017,2685,6,240.0,111210129
2017,2686,6,203.2,111210129
2017,2689,6,1586.5,111221700
2017,2690,6,59.9,111221900
2017,4341,6,697.0,111221000
2017,4343,6,188.4,111221500
2017,4347,6,98.9,111221500
2017,4349,6,533.5,111221500
2017,2241,6,165.4,111210129
2017,2696,6,630.0,111210129
2017,2698,784,419.64,111210129
2017,2698,6,1892.7,111210129
2017,2699,6,1004.4,111210129
2017,4145,6,182.4,111221700
2017,4350,6,479.7,111221500
2017,4351,6,419.1,111221500
2017,4352,6,229.3,111221500
2017,4353,6,166.1,111221500
2017,4355,6,174.1,111221500
2017,4358,6,1046.3,111221500
2017,5589,6,434.4,111221700
2017,5593,3,661.16,111221400
2017,5593,6,1120.0,111221400
2017,5593,4,2000.0,111221400
2017,5595,6,896.0,111220900
2017,5598,6,1008.0,111220900
2017,5738,6,181.0,111221500
2017,5740,6,196.1,111221400
2017,5741,6,291.0,111221400
2017,5742,784,420.25,111220400
2017,5745,6,509.9,111221700
2017,5759,6,263.2,111221500
2017,5761,6,109.3,111210127
2017,5762,6,98.0,111210124
2018,1372,6,646.9,111221500
2018,1585,6,136.8,111210129
2018,2387,6,173.6,111221700
2018,2397,6,1921.7,111222000
2018,2397,784,464.49,111222000
2018,2398,6,1348.8,111222000
2018,2398,784,464.49,111222000
2018,2399,6,572.9,111221700
2018,2428,6,418.9,111221400
2018,2432,6,293.1,111222000
2018,2440,6,132.3,111221500
2018,2441,6,717.1,111221500
2018,2442,6,105.1,111221500
2018,2782,6,850.3,111220900
2018,2783,6,946.2,111221400
2018,2785,6,331.2,111221500
2018,2787,6,964.6,111221500
2018,2790,6,478.3,111221400
2018,2792,6,463.9,111221500
2018,2793,6,487.8,111221500
2018,2798,6,965.7,111221500
2018,2799,6,182.0,111210124
2018,42,3,1349.96,111210131
2018,42,6,1889.9,111210131
2018,4992,4,2178.55,111210129
2018,4992,6,435.7,111210129
2018,4999,4,960.0,111210129
2018,4999,6,230.4,111210129
2018,5007,6,200.0,111210129
2018,5010,6,469.8,111210129
2018,5011,6,391.5,111210129
2018,5614,6,74.6,111221500
2018,5615,6,232.6,111221500
2018,5621,6,180.0,111220300
2018,5621,4,2250.0,111220300
2018,5622,6,1976.6,111210127
2018,5622,784,4084.01,111210127
2019,250,3,871.62,111210129
2019,250,4,5220.0,111210129
2019,250,6,417.6,111210129
2019,252,3,207.4,111210129
2019,252,6,212.2,111210129
2019,253,6,308.7,111210129
2019,259,6,264.0,111210129
2019,260,6,8.1,111210129
2019,262,6,63.9,111210129
2019,266,6,142.9,111210129
2019,268,6,177.3,111210129
2019,960,6,1022.4,111210131
2019,961,784,418.04,111210131
2019,961,3,2329.68,111210131
2019,961,6,2388.1,111210131
2019,1165,6,336.0,111221500
2019,1165,3,5882.01,111221500
2019,1165,8,4200.0,111221500
2019,1167,6,280.2,111220900
2019,1187,784,5472.39,111221700
2019,1187,6,2648.6,111221700
2019,1697,6,486.2,111221300
2019,1699,6,150.8,111210124
2019,1701,6,73.4,111210124
2019,1833,6,562.6,111221500
2019,1834,6,404.0,111221500
2019,1836,6,391.1,111221500
2019,1836,3,731.29,111221500
2019,1837,6,551.4,111210127
2019,1900,6,79.6,111220900
2019,1902,6,132.0,111210129
2019,1903,6,215.9,111210124
2019,1904,6,197.4,111221500
2019,1905,6,540.0,111220300
2019,1906,6,169.2,111221500
2019,1907,6,305.5,111210129
2019,1908,6,106.8,111210127
2019,1910,6,641.3,111210127
2019,1911,784,513.58,111210129
2019,1911,6,745.7,111210129
2019,1912,6,323.5,111210129
2019,1914,6,148.5,111210129
2019,1919,6,171.2,111210124
2019,1921,6,86.4,111210129
2019,1922,6,175.2,111210129
2019,1924,6,26.0,111210129
2019,1926,6,94.8,111210129
2019,1930,6,1108.8,111210127
2019,1930,3,673.27,111210127
2019,1930,784,763.64,111210127
2019,1932,6,146.6,111210129
2019,1934,6,32.9,111210129
2019,1935,6,124.0,111210129
2019,1937,6,326.3,111210124
2019,1939,3,565.97,111210129
2019,1939,6,567.9,111210129
2019,1940,6,292.6,111210124
2019,1943,6,861.1,111221500
2019,1944,6,43.8,111210129
2019,1946,6,1164.0,111221500
2019,1946,3,1069.97,111221500
2019,1946,784,961.98,111221500
2019,1948,4,3000.0,111210129
2019,1948,6,720.0,111210129
2019,1949,6,93.6,111210124
2019,1995,6,50.0,111220900
2019,1997,6,77.8,111210129
2019,2000,6,81.1,111210129
2019,2003,6,24.1,111210129
2019,2006,6,211.0,111210124
2019,2016,4,3000.0,111210129
2019,2016,6,720.0,111210129
2019,2019,6,97.5,111220900
2019,2020,6,70.3,111221700
2019,2041,6,445.2,111220900
2019,2047,3,166.84,111210124
2019,2050,6,637.7,111220300
2019,2886,3,2680.39,111220300
2019,2886,6,4782.2,111220300
2019,2886,784,3183.87,111220300
2019,2888,6,30.9,111210128
2019,2890,6,165.7,111221500
2019,2892,6,41.5,111221500
2019,2894,6,882.0,111221500
2019,2895,6,223.9,111221500
2019,2895,3,854.5,111221500
2019,2896,6,3668.9,111221500
2019,2896,784,1596.84,111221500
2019,2896,3,2205.83,111221500
2019,3950,6,125.3,111210129
2019,3889,6,145.8,111210129
2019,3893,6,12.1,111210129
2019,3894,6,80.8,111210129
2019,3895,6,597.8,111221500
2019,3896,6,486.5,111221500
2019,3899,6,36.8,111221700
2019,4021,6,38.0,111210129
2019,3995,6,118.8,111210129
2019,3908,6,75.6,111210129
2019,3929,6,78.0,111210129
2019,3930,6,127.9,111210129
2019,3918,3,2218.12,111210131
2019,3918,6,306.5,111210131
2019,3924,6,127.9,111210129
2019,3927,6,127.9,111210129
2019,3931,6,114.6,111210129
2019,3933,6,73.7,111210129
2019,3934,6,70.6,111210129
2019,3941,6,310.5,111210129
2019,3891,784,1323.25,111210129
2019,3891,6,1921.3,111210129
2019,3948,6,78.0,111210129
2019,3959,6,130.0,111220900
2019,3951,6,90.0,111210129
2019,3964,1,616.0,111221700
2019,3963,4,1120.0,111210129
2019,3963,6,268.8,111210129
2019,3990,6,120.0,111210129
2019,3991,6,3884.9,111210127
2019,3964,2,184.8,111221700
2019,3972,6,184.8,111210129
2019,3985,6,243.9,111210128
2019,3991,3,2503.2,111210127
2019,3991,784,2675.6,111210127
2019,3993,6,24.4,111210129
2019,3994,6,22.8,111210124
2019,4026,6,92.4,111210124
2019,3999,6,22.0,111210129
2019,4002,784,617.19,111221700
2019,4002,6,896.1,111221700
2019,4003,6,558.5,111221500
2019,4004,6,1262.6,111221500
2019,4004,784,869.91,111221500
2019,4005,6,806.4,111221500
2019,4005,784,666.51,111221500
2019,4006,6,118.4,111221500
2019,4007,6,43.2,111221500
2019,4008,6,124.0,111221500
2019,4009,6,199.8,111221500
2019,4010,6,990.3,111221500
2019,4010,784,664.88,111221500
2019,4011,6,169.3,111221500
2019,4013,6,1462.5,111221500
2019,4013,3,1563.36,111221500
2019,4013,784,1208.68,111221500
2019,4014,6,1646.4,111221500
2019,4014,784,606.67,111221500
2019,4015,6,452.4,111210128
2019,3900,6,750.4,111221500
2019,3900,784,516.84,111221500
2019,4018,6,321.3,111210129
2019,4020,6,34.3,111210129
2019,4024,6,143.6,111210129
2019,4025,6,110.4,111210124
2019,4027,6,395.5,111221300
2019,4028,6,870.9,111221500
2019,4046,6,498.2,111220900
2019,4046,3,1204.84,111220900
2019,4031,3,826.33,111221700
2019,4031,6,1016.6,111221700
2019,4040,6,20.8,111210124
2019,4042,6,41.5,111221500
2019,4046,784,1029.42,111220900
2019,4049,6,44.8,111210129
2019,4053,6,195.0,111220700
2019,4055,6,36.7,111221500
2019,4057,6,66.0,111221700
2019,4060,6,24.0,111210129
2019,4062,3,772.06,111210124
2019,4062,784,813.03,111210124
2019,4062,6,983.7,111210124
2019,4064,6,94.6,111210129
2019,4065,6,31.2,111210129
2019,4066,6,57.4,111210129
2019,4067,3,1212.11,111210129
2019,4067,784,619.83,111210129
2019,4067,6,900.0,111210129
2019,4070,4,880.0,111210129
2019,4070,6,211.2,111210129
2019,4071,6,55.7,111210124
2019,4077,6,1005.0,111221700
2019,4078,4,3250.0,111221700
2019,4078,6,260.0,111221700
2019,4079,4,2500.0,111221700
2019,4079,6,200.0,111221700
2019,4080,4,1500.0,111221700
2019,4080,6,120.0,111221700
2019,4081,6,416.5,111221500
2019,4082,6,166.5,111221500
2019,4086,4,9500.0,111210129
2019,4086,6,760.0,111210129
2019,4087,3,550.96,111221700
2019,4087,4,4250.0,111221700
2019,4087,6,850.0,111221700
2019,4088,6,195.1,111221500
2019,4089,6,67.0,111220900
2019,4090,6,1540.6,111210127
2019,4090,784,1061.05,111210127
2019,4099,4,2830.0,111210129
2019,4099,6,226.4,111210129
2019,4100,4,1500.0,111210129
2019,4100,6,120.0,111210129
2019,4104,6,32.8,111210129
2019,4109,6,41.2,111210129
2019,4111,6,2188.8,111210127
2019,4111,3,8190.63,111210127
2019,4111,4,27360.0,111210127
2019,4111,784,4522.31,111210127
2019,4112,6,212.6,111221500
2019,4113,784,465.59,111221700
2019,4113,6,1319.3,111221700
2019,4114,6,80.0,111210127
2019,4114,4,1000.0,111210127
2019,4116,6,24.0,111210129
2019,4118,3,220.38,111220300
2019,4118,6,260.0,111220300
2019,4118,4,3250.0,111220300
2019,4119,784,3652.89,111210131
2019,4119,3,4457.79,111210131
2019,4119,6,4441.4,111210131
2019,4120,6,165.2,111210129
2019,4121,784,15111.51,111210131
2019,4121,6,19179.9,111210131
2019,4121,3,28855.68,111210131
2019,3868,1,792.0,111210129
2019,3868,2,237.6,111210129
2019,4137,6,125.0,111221500
