EJERCICIO,NRO_REGUL,NRO_RENG,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CODIGO_UE,CODIGO_AXT,COD_PROV,IMPORTE,DEUDA,OBSERVACIONES
2011,472,0,110,3,2,2,0,1110103000,46,0,0,3,,463,7500.0,N,
2010,1030,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,267.06,N,
2010,1030,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,-267.06,N,
2010,1031,0,132,6,2,1,0,1110106000,24,0,0,7,,50223,-279.36,N,
2010,1031,1,131,6,2,1,0,1110106000,24,0,0,7,,50223,279.36,N,
2010,1032,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,363.06,N,
2010,1032,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,-363.06,N,
2010,1033,0,132,6,2,1,0,1110106000,24,0,0,7,,50223,-194.23,N,
2010,1033,1,131,6,2,1,0,1110106000,24,0,0,7,,50223,194.23,N,
2010,1034,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,284.34,N,
2010,1034,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,-284.34,N,
2010,1035,0,132,6,2,1,0,1110106000,24,0,0,7,,50223,-254.16,N,
2010,1035,1,131,6,2,1,0,1110106000,24,0,0,7,,50223,254.16,N,
2010,1036,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,188.08,N,
2010,1036,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,-188.08,N,
2010,1037,0,132,6,2,1,0,1110106000,24,0,0,7,,50223,-270.59,N,
2010,1037,1,131,6,2,1,0,1110106000,24,0,0,7,,50223,270.59,N,
2010,1038,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,272.28,N,
2010,1038,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,-272.28,N,
2011,59,0,110,2,5,2,0,1110104000,16,0,0,5,,1431,-345.0,N,
2011,59,1,110,5,1,4,0,1110104000,16,0,0,5,,1431,345.0,N,
2011,60,0,110,4,2,2,0,1110103000,18,0,0,3,,1431,-12000.0,N,
2011,60,1,110,3,2,2,0,1110103000,18,0,0,3,,1424,12000.0,N,
2011,61,0,110,4,2,2,0,1110103000,18,0,0,3,,1424,-12000.0,N,
2011,61,1,110,3,2,2,0,1110103000,18,0,0,3,,1424,12000.0,N,
2010,1039,0,132,4,3,9,0,1110115000,1,0,0,22,,1284,-40183.54,N,
2010,1039,1,133,4,3,9,0,1110115000,61,0,0,22,,1284,40183.54,N,
2010,1040,0,133,4,3,9,0,1110115000,1,0,0,22,,1284,-20091.77,N,
2010,1040,1,133,4,3,9,0,1110115000,61,0,0,22,,1284,20091.77,N,
2011,64,0,133,4,2,2,0,1110103000,51,76,0,3,,62,20125.0,N,
2011,64,1,133,4,2,2,0,1110103000,51,83,0,3,,62,-20125.0,N,
2011,68,0,132,2,6,5,0,1110104000,62,0,0,5,,63,-4370.19,N,
2011,68,1,132,2,6,5,0,1110104000,62,0,0,5,,63,4370.19,N,
2011,69,0,132,4,2,1,0,1110103000,51,74,0,3,,63,-17368.0,N,
2011,69,1,132,4,2,1,0,1110103000,51,74,0,3,,63,17368.0,N,
2011,70,0,132,2,6,4,0,1110104000,62,0,0,5,,1371,-2600.0,N,
2011,70,1,110,3,3,1,0,1110104000,16,0,0,5,,1371,2600.0,N,
2011,76,0,110,5,1,4,0,1110106000,43,0,0,7,,1131,-244.3,N,
2011,76,1,132,5,1,4,0,1110106000,43,0,0,7,,1131,244.3,N,
2011,77,0,133,2,6,5,0,1110103000,51,72,0,3,,63,-1760.07,N,
2011,77,1,133,2,6,5,0,1110103000,51,89,0,3,,63,1760.07,N,
2011,79,0,132,4,2,2,0,1110103000,51,74,0,3,,1296,-7192.0,N,
2011,79,1,132,4,2,2,0,1110103000,51,74,0,3,,1296,7192.0,N,
2011,80,0,110,7,3,1,0,1110107000,94,0,0,2,,976,-2130.0,S,
2011,80,1,110,7,6,1,0,1110107000,93,0,0,2,,976,2130.0,N,
2011,81,0,133,7,3,1,0,1110107000,93,0,0,2,,1066,-5161.03,N,
2011,81,1,133,7,6,1,0,1110107000,93,0,0,2,,1066,5161.03,S,
2011,82,0,132,2,5,6,0,1110113000,43,0,0,20,,313,-9465.62,N,
2011,82,1,131,2,5,6,0,1110113000,42,0,0,20,,313,9465.62,N,
2011,83,0,110,2,5,2,0,1110104000,16,0,0,5,,375,-2885.0,N,
2011,84,0,131,2,5,2,0,1110104000,16,0,0,5,,585,3600.64,N,
2011,83,1,131,2,5,2,0,1110104000,16,0,0,5,,375,2885.0,N,
2011,84,1,131,2,9,5,0,1110104000,16,0,0,5,,585,3330.0,N,
2011,84,2,110,2,5,2,0,1110104000,16,0,0,5,,585,-3600.64,N,
2011,84,3,110,2,9,5,0,1110104000,16,0,0,5,,585,-3330.0,N,
2011,85,0,110,2,5,2,0,1110104000,16,0,0,5,,585,-5903.34,N,
2011,85,1,131,2,5,2,0,1110104000,16,0,0,5,,585,5903.34,N,
2011,86,0,131,2,5,2,0,1110104000,16,0,0,5,,633,591.69,N,
2011,86,1,131,2,9,5,0,1110104000,16,0,0,5,,633,2748.92,N,
2011,86,2,110,2,5,2,0,1110104000,16,0,0,5,,633,-591.69,N,
2011,86,3,110,2,9,5,0,1110104000,16,0,0,5,,633,-2748.92,N,
2011,87,0,110,2,5,2,0,1110104000,16,0,0,5,,866,-2375.0,N,
2011,87,1,131,2,5,2,0,1110104000,16,0,0,5,,866,2375.0,N,
2011,88,0,110,2,5,2,0,1110104000,16,0,0,5,,866,-8078.68,N,
2011,88,1,131,2,5,2,0,1110104000,16,0,0,5,,866,8078.68,N,
2011,89,0,131,2,5,2,0,1110104000,16,0,0,5,,88,6190.0,N,
2011,89,1,110,2,5,2,0,1110104000,16,0,0,5,,88,-6190.0,N,
2011,90,0,110,2,5,2,0,1110104000,16,0,0,5,,88,-5725.0,N,
2011,90,1,131,2,5,2,0,1110104000,16,0,0,5,,88,5725.0,N,
2011,91,0,131,2,5,2,0,1110104000,16,0,0,5,,771,4531.16,N,
2011,91,1,110,2,5,2,0,1110104000,16,0,0,5,,771,-4531.16,N,
2011,92,0,110,2,5,2,0,1110104000,16,0,0,5,,771,-4793.75,N,
2011,92,1,131,2,5,2,0,1110104000,16,0,0,5,,771,4793.75,N,
2011,93,0,131,2,5,2,0,1110104000,16,0,0,5,,771,4002.6,N,
2011,93,1,131,2,9,5,0,1110104000,16,0,0,5,,771,2975.25,N,
2011,93,2,110,2,5,2,0,1110104000,16,0,0,5,,771,-4002.6,N,
2011,93,3,110,2,9,5,0,1110104000,16,0,0,5,,771,-2975.25,N,
2011,94,0,110,2,9,5,0,1110104000,16,0,0,5,,153,-3130.37,N,
2011,94,1,131,2,9,5,0,1110104000,16,0,0,5,,153,3130.37,N,
2011,95,0,131,2,2,2,0,1110104000,16,0,0,5,,153,22.1,N,
2011,95,1,131,2,3,9,0,1110104000,16,0,0,5,,153,285.98,N,
2011,95,2,131,2,5,2,0,1110104000,16,0,0,5,,153,93.6,N,
2011,95,3,131,2,9,5,0,1110104000,16,0,0,5,,153,5663.54,N,
2011,95,4,131,2,9,9,0,1110104000,16,0,0,5,,153,159.0,N,
2011,95,5,110,2,2,2,0,1110104000,16,0,0,5,,153,-22.1,N,
2011,95,6,110,2,3,9,0,1110104000,16,0,0,5,,153,-285.98,N,
2011,95,7,110,2,5,2,0,1110104000,16,0,0,5,,153,-93.6,N,
2011,95,8,110,2,9,5,0,1110104000,16,0,0,5,,153,-5663.54,N,
2011,95,9,110,2,9,9,0,1110104000,16,0,0,5,,153,-159.0,N,
2011,96,0,110,2,5,6,0,1110104000,16,0,0,5,,50280,-220.0,N,
2011,96,1,110,3,5,1,0,1110104000,16,0,0,5,,50280,-152.0,N,
2011,96,2,110,3,7,1,0,1110104000,16,0,0,5,,50280,-172.8,N,
2011,96,3,131,2,5,6,0,1110104000,16,0,0,5,,50280,220.0,N,
2011,96,4,131,3,5,1,0,1110104000,16,0,0,5,,50280,152.0,N,
2011,96,5,131,3,7,1,0,1110104000,16,0,0,5,,50280,172.8,N,
2011,97,0,131,2,5,2,0,1110104000,16,0,0,5,,153,187.2,N,
2011,97,1,131,2,9,5,0,1110104000,16,0,0,5,,153,2301.58,N,
2011,97,2,131,2,9,9,0,1110104000,16,0,0,5,,153,79.5,N,
2011,97,3,110,2,5,2,0,1110104000,16,0,0,5,,153,-187.2,N,
2011,97,4,110,2,9,5,0,1110104000,16,0,0,5,,153,-2301.58,N,
2011,97,5,110,2,9,9,0,1110104000,16,0,0,5,,153,-79.5,N,
2011,98,0,110,2,5,2,0,1110104000,16,0,0,5,,788,-85.0,N,
2011,98,1,110,2,5,8,0,1110104000,16,0,0,5,,788,-891.0,N,
2011,98,2,131,2,5,2,0,1110104000,16,0,0,5,,788,85.0,N,
2011,98,3,131,2,5,8,0,1110104000,16,0,0,5,,788,891.0,N,
2011,99,0,131,2,5,8,0,1110104000,16,0,0,5,,788,1782.0,N,
2011,99,1,110,2,5,8,0,1110104000,16,0,0,5,,788,-1782.0,N,
2011,100,0,110,2,5,2,0,1110104000,16,0,0,5,,788,-653.4,N,
2011,100,1,131,2,5,2,0,1110104000,16,0,0,5,,788,653.4,N,
2011,101,0,131,2,9,5,0,1110104000,16,0,0,5,,1242,2350.0,N,
2011,101,1,110,2,9,5,0,1110104000,16,0,0,5,,1242,-2350.0,N,
2011,102,0,110,2,5,2,0,1110104000,16,0,0,5,,89,-12142.64,N,
2011,102,1,131,2,5,2,0,1110104000,16,0,0,5,,89,12142.64,N,
2011,103,0,131,2,5,2,0,1110104000,16,0,0,5,,87,1563.4,N,
2011,103,1,131,2,9,5,0,1110104000,16,0,0,5,,87,5849.54,N,
2011,103,2,131,2,9,9,0,1110104000,16,0,0,5,,87,166.6,N,
2011,103,3,110,2,5,2,0,1110104000,16,0,0,5,,87,-1563.4,N,
2011,103,4,110,2,9,9,0,1110104000,16,0,0,5,,87,-166.6,N,
2011,103,5,110,2,9,5,0,1110104000,16,0,0,5,,87,-5849.54,N,
2011,104,0,132,2,5,6,0,1110113000,43,0,0,20,,37,-15521.51,N,
2011,104,1,131,2,5,6,0,1110113000,42,0,0,20,,37,15521.51,N,
2011,106,0,132,2,5,9,0,1110104000,16,0,0,5,,141,-3344.15,N,
2011,106,1,132,2,5,9,0,1110104000,63,0,0,5,,141,3344.15,N,
2011,107,0,132,2,5,9,0,1110104000,62,0,0,5,,141,3344.15,N,
2011,107,1,132,2,5,9,0,1110104000,16,0,0,5,,141,-3344.15,N,
2011,108,0,131,4,2,2,0,1110103000,51,63,0,3,,63,-19621.0,N,
2011,108,1,131,4,2,2,0,1110103000,51,63,0,3,,63,19621.0,N,
2011,109,0,132,3,3,1,0,1110103000,51,55,0,3,,334,-2900.0,N,
2011,109,1,132,2,1,5,0,1110103000,51,55,0,3,,334,2900.0,N,
2011,110,0,133,2,6,5,0,1110103000,51,86,0,3,,279,-12400.0,N,
2011,110,1,133,2,6,5,0,1110103000,51,76,0,3,,279,12400.0,N,
2011,111,0,132,4,2,2,0,1110104000,62,0,0,5,,1445,-19500.0,N,
2011,111,1,132,4,2,1,0,1110104000,62,0,0,5,,1445,19500.0,N,
2011,112,0,132,4,2,2,0,1110103000,51,80,0,3,,63,6820.32,N,
2011,112,1,132,4,2,2,0,1110103000,51,87,0,3,,63,-6820.32,N,
2011,116,0,132,4,2,2,0,1110104000,16,0,0,5,,371,-24051.6,N,
2011,116,1,132,4,2,2,0,1110104000,62,0,0,5,,371,24051.6,N,
2011,117,0,132,2,5,9,0,1110104000,16,0,0,5,,141,-7673.14,N,
2011,117,1,110,2,5,9,0,1110104000,16,0,0,5,,141,7673.14,N,
2011,118,0,132,2,7,9,0,1110104000,16,0,0,5,,63,-5394.65,N,
2011,118,1,132,2,7,9,0,1110104000,62,0,0,5,,63,5394.65,N,
2011,119,0,132,4,2,1,0,1110104000,62,0,0,5,,1361,26660.0,N,
2011,119,1,132,4,2,1,0,1110104000,16,0,0,5,,1361,-26660.0,N,
2011,120,0,132,5,1,4,0,1110106000,45,0,0,7,,90,-58169.0,N,
2011,120,1,132,5,1,4,0,1110106000,42,0,0,7,,90,58169.0,N,
2011,121,0,132,5,1,4,0,1110106000,42,0,0,7,,1476,9150.0,N,
2011,121,1,132,5,1,4,0,1110106000,45,0,0,7,,1476,-9150.0,N,
2011,122,0,132,2,9,9,0,1110104000,62,0,0,5,,1476,4239.0,N,
2011,122,1,110,2,9,9,0,1110104000,16,0,0,5,,171,-4239.0,N,
2011,123,0,132,3,4,9,0,1110106000,24,0,0,7,,50377,-4000.0,N,
2011,123,1,132,3,4,9,0,1110106000,47,0,0,7,,50377,4000.0,N,
2011,123,2,132,3,4,9,0,1110106000,47,0,0,7,,1467,1500.0,N,
2011,123,3,132,3,4,9,0,1110106000,24,0,0,7,,1467,-1500.0,N,
2011,123,4,132,3,4,9,0,1110106000,24,0,0,7,,50309,-2600.0,N,
2011,123,5,132,3,4,9,0,1110106000,47,0,0,7,,50309,2600.0,N,
2011,123,6,132,3,4,9,0,1110106000,47,0,0,7,,50332,1900.0,N,
2011,123,7,132,3,4,9,0,1110106000,24,0,0,7,,50332,-1900.0,N,
2011,123,8,132,3,4,9,0,1110106000,24,0,0,7,,50339,-1148.0,N,
2011,123,9,132,3,4,9,0,1110106000,47,0,0,7,,50339,1148.0,N,
2011,123,10,132,3,4,9,0,1110106000,47,0,0,7,,50294,2600.0,N,
2011,123,11,132,3,4,9,0,1110106000,24,0,0,7,,50294,-2600.0,N,
2011,123,12,132,3,4,9,0,1110106000,24,0,0,7,,50309,-2600.0,N,
2011,123,13,132,3,4,9,0,1110106000,47,0,0,7,,50309,2600.0,N,
2011,123,14,132,3,4,9,0,1110106000,47,0,0,7,,50294,2600.0,N,
2011,124,0,132,2,9,9,0,1110104000,62,0,0,5,,171,4239.0,N,
2011,123,15,132,3,4,9,0,1110106000,24,0,0,7,,50332,-2600.0,N,
2011,123,16,132,3,4,9,0,1110106000,47,0,0,7,,50332,-1900.0,N,
2011,123,17,132,3,4,9,0,1110106000,47,0,0,7,,50332,1900.0,N,
2011,124,1,110,2,9,9,0,1110104000,16,0,0,5,,171,-4239.0,N,
2011,125,0,132,5,1,4,0,1110106000,42,0,0,7,,1476,-3885.0,N,
2011,125,1,110,5,1,4,0,1110106000,24,0,0,7,,1476,3885.0,N,
2011,126,0,131,3,3,9,0,1110103000,26,0,0,3,,265,-720.0,N,
2011,126,1,110,3,3,9,0,1110103000,26,0,0,3,,265,720.0,N,
2011,127,0,132,4,3,3,0,1110103000,45,0,0,3,,1253,-16400.0,N,
2011,127,1,131,4,3,3,0,1110103000,45,0,0,3,,1253,16400.0,N,
2011,134,0,132,2,9,6,0,1110113000,42,0,0,20,,858,-6746.0,N,
2011,134,1,110,2,9,6,0,1110113000,42,0,0,20,,858,6746.0,N,
2011,135,0,110,2,1,1,0,1110113000,42,0,0,20,,50158,484.0,N,
2011,135,1,132,2,1,1,0,1110113000,42,0,0,20,,50158,-484.0,N,
2011,136,0,132,3,1,4,0,1110113000,42,0,0,20,,50036,-73.5,N,
2011,136,1,110,3,1,4,0,1110113000,42,0,0,20,,50036,73.5,N,
2011,137,0,132,2,7,1,0,1110104000,16,0,0,5,,63,-16492.21,N,
2011,137,1,132,2,7,1,0,1110104000,62,0,0,5,,63,16492.21,N,
2011,138,0,132,4,2,1,0,1110104000,62,0,0,5,,371,32068.8,N,
2011,138,1,110,4,2,2,0,1110104000,16,0,0,5,,371,-32068.8,N,
2011,141,0,110,2,7,1,0,1110104000,62,0,0,5,,63,-10952.46,N,
2011,141,1,132,2,7,1,0,1110104000,62,0,0,5,,63,10952.46,N,
2011,142,0,133,3,5,1,0,1110103000,51,89,0,3,,1239,-4840.0,N,
2011,142,1,133,3,5,1,0,1110103000,51,89,0,3,,1239,4840.0,N,
2011,143,0,131,2,1,4,0,1110104000,16,0,0,5,,1241,-2100.0,N,
2011,143,1,110,2,1,4,0,1110104000,16,0,0,5,,1241,2100.0,N,
2011,144,0,110,2,1,5,0,1110104000,16,0,0,5,,129,2015.0,N,
2011,144,1,110,2,9,9,0,1110104000,16,0,0,5,,129,200.0,N,
2011,144,2,131,2,1,5,0,1110104000,16,0,0,5,,129,-2015.0,N,
2011,144,3,131,2,9,9,0,1110104000,16,0,0,5,,129,-200.0,N,
2011,145,0,131,2,9,6,0,1110103000,26,0,0,3,,688,-1802.0,N,
2011,145,1,131,2,9,6,0,1110103000,26,0,0,3,,688,1802.0,N,
2011,148,0,110,3,3,1,0,1110103000,26,0,0,3,,265,-4200.0,N,
2011,148,1,110,3,3,5,0,1110103000,26,0,0,3,,265,4200.0,N,
2011,149,0,110,2,7,1,0,1110104000,62,0,0,5,,63,-13248.6,N,
2011,149,1,132,2,7,1,0,1110104000,62,0,0,5,,63,13248.6,N,
2011,150,0,110,2,5,6,0,1110104000,16,0,0,5,,50013,-470.0,N,
2011,150,1,110,3,7,1,0,1110104000,16,0,0,5,,50013,-124.8,N,
2011,150,2,110,3,7,9,0,1110104000,16,0,0,5,,50013,-92.0,N,
2011,150,3,131,2,5,6,0,1110104000,16,0,0,5,,50013,470.0,N,
2011,150,4,131,3,7,1,0,1110104000,16,0,0,5,,50013,124.8,N,
2011,150,5,131,3,7,9,0,1110104000,16,0,0,5,,50013,92.0,N,
2011,151,0,131,2,5,6,0,1110113000,42,0,0,20,,1269,1699.75,N,
2011,151,1,110,2,5,6,0,1110113000,42,0,0,20,,1269,-1699.75,N,
2011,152,0,132,4,3,6,0,1110113000,43,0,0,20,,85,-329.0,N,
2011,152,1,110,4,3,6,0,1110113000,42,0,0,20,,85,329.0,N,
2011,153,0,132,2,9,1,0,1110113000,42,0,0,20,,169,-2335.5,N,
2011,153,1,131,2,9,1,0,1110113000,42,0,0,20,,169,2335.5,N,
2011,154,0,110,3,5,9,0,1110104000,16,0,0,5,,607,-650.0,N,
2011,154,1,110,5,1,4,0,1110104000,16,0,0,5,,607,650.0,N,
2011,155,0,133,2,5,8,0,1110103000,46,0,0,3,,19,-216.0,N,
2011,155,1,133,2,5,8,0,1110103000,51,79,0,3,,19,216.0,N,
2011,156,0,132,2,4,3,0,1110113000,42,0,0,20,,50158,-200.0,N,
2011,156,1,132,2,5,5,0,1110113000,42,0,0,20,,50158,-199.78,N,
2011,156,2,132,3,3,3,0,1110113000,42,0,0,20,,50158,-150.0,N,
2011,156,3,132,4,3,9,0,1110113000,42,0,0,20,,50158,-200.0,N,
2011,156,4,110,2,4,3,0,1110113000,42,0,0,20,,50158,200.0,N,
2011,156,5,110,2,5,5,0,1110113000,42,0,0,20,,50158,199.78,N,
2011,156,6,110,3,3,3,0,1110113000,42,0,0,20,,50158,150.0,N,
2011,156,7,110,4,3,9,0,1110113000,42,0,0,20,,50158,200.0,N,
2011,157,0,132,2,5,6,0,1110113000,43,0,0,20,,688,-648.0,N,
2011,157,1,132,2,9,6,0,1110113000,43,0,0,20,,688,-840.0,N,
2011,157,2,131,2,5,6,0,1110113000,42,0,0,20,,688,648.0,N,
2011,157,3,131,2,9,6,0,1110113000,42,0,0,20,,688,840.0,N,
2011,158,0,131,2,3,4,0,1110103000,21,0,0,3,,441,-236.35,N,
2011,158,1,110,2,3,4,0,1110103000,21,0,0,3,,441,236.35,N,
2011,159,0,132,2,9,6,0,1110113000,43,0,0,20,,858,-2811.0,N,
2011,159,1,131,2,9,6,0,1110113000,42,0,0,20,,858,2811.0,N,
2011,160,0,132,3,4,9,0,1110106000,24,0,0,7,,50309,-2600.0,N,
2011,160,1,132,3,4,9,0,1110106000,47,0,0,7,,50309,2600.0,N,
2011,161,0,132,3,4,9,0,1110106000,47,0,0,7,,50332,1900.0,N,
2011,161,1,132,3,4,9,0,1110106000,24,0,0,7,,50332,-1900.0,N,
2011,162,0,132,3,4,9,0,1110106000,24,0,0,7,,50294,-2600.0,N,
2011,162,1,132,3,4,9,0,1110106000,47,0,0,7,,50294,2600.0,N,
2011,163,0,132,3,4,9,0,1110106000,47,0,0,7,,1467,1500.0,N,
2011,163,1,132,3,4,9,0,1110106000,24,0,0,7,,1467,-1500.0,N,
2011,164,0,133,4,2,2,0,1110103000,51,86,0,3,,62,-7200.0,N,
2011,164,1,133,4,2,2,0,1110103000,51,86,0,3,,62,7200.0,N,
2011,165,0,110,2,5,6,0,1110113000,42,0,0,20,,1269,-3799.79,N,
2011,165,1,131,2,5,6,0,1110113000,42,0,0,20,,1269,3799.79,N,
2011,166,0,110,2,5,6,0,1110113000,42,0,0,20,,1269,-2200.06,N,
2011,166,1,131,2,5,6,0,1110113000,42,0,0,20,,1269,2200.06,N,
2011,169,0,133,4,2,2,0,1110103000,51,86,0,3,,62,-7200.0,N,
2011,169,1,133,4,2,2,0,1110103000,51,76,0,3,,62,7200.0,N,
2011,174,0,110,5,1,4,0,1110104000,16,0,0,5,,1496,-6207.25,N,
2011,174,1,110,3,5,4,0,1110104000,16,0,0,5,,1496,6207.25,N,
2011,175,0,110,5,1,4,0,1110104000,16,0,0,5,,1496,-6149.26,N,
2011,175,1,110,3,5,4,0,1110104000,16,0,0,5,,1496,6149.26,N,
2011,180,0,133,3,3,1,0,1110103000,51,89,0,3,,194,-23805.0,N,
2011,180,1,133,4,2,2,0,1110103000,51,89,0,3,,194,23805.0,N,
2011,181,0,133,2,5,5,0,1110103000,51,61,0,3,,141,2862.81,N,
2011,181,1,133,2,5,5,0,1110103000,51,61,0,3,,141,-2862.81,N,
2011,182,0,132,2,9,2,0,1110106000,24,0,0,7,,50015,-256.4,N,
2011,182,1,132,2,9,2,0,1110106000,47,0,0,7,,50015,256.4,N,
2011,183,0,110,2,5,6,0,1110113000,42,0,0,20,,37,-15605.92,N,
2011,183,1,131,2,5,6,0,1110113000,42,0,0,20,,37,15605.92,N,
2011,184,0,131,2,9,6,0,1110113000,42,0,0,20,,858,4214.0,N,
2011,184,1,110,2,9,6,0,1110113000,42,0,0,20,,858,-4214.0,N,
2011,185,0,110,4,6,0,0,1110104000,16,0,0,5,,527,-22413.0,N,
2011,185,1,110,4,3,3,0,1110104000,16,0,0,5,,527,22413.0,N,
2011,190,0,110,2,1,5,0,1110113000,42,0,0,20,,86,-847.0,N,
2011,190,1,110,2,6,2,0,1110113000,43,0,0,20,,86,-122.45,N,
2011,190,2,110,4,5,0,0,1110113000,43,0,0,20,,86,-342.0,N,
2011,190,3,110,2,1,5,0,1110113000,42,0,0,20,,86,847.0,N,
2011,190,4,110,2,6,2,0,1110113000,42,0,0,20,,86,122.45,N,
2011,190,5,110,4,5,0,0,1110113000,42,0,0,20,,86,342.0,N,
2011,191,0,132,4,2,2,0,1110103000,51,55,0,3,,113,-22500.0,N,
2011,191,1,132,4,2,2,0,1110103000,51,55,0,3,,113,22500.0,N,
2011,193,0,132,3,4,9,0,1110106000,42,0,0,7,,679,800.0,N,
2011,193,1,,,,,,1110106000,,,,7,71999,679,-800.0,N,por error coresponde a una Pago Presupuestario
2011,194,0,132,5,1,4,0,1110106000,44,0,0,7,,90,-16200.0,N,
2011,194,1,132,5,1,4,0,1110106000,44,0,0,7,,90,16200.0,N,
2011,195,0,110,3,4,9,0,1110106000,24,0,0,7,,679,900.0,N,
2011,195,1,,,,,,1110106000,,,,7,71999,679,-900.0,N,
2011,196,0,110,3,3,5,0,1110103000,51,89,0,3,,1503,4500.0,N,
2011,196,1,133,3,3,5,0,1110103000,51,89,0,3,,1503,-4500.0,N,
2011,200,0,133,3,3,3,0,1110103000,51,72,0,3,,194,-14917.0,N,
2011,200,1,110,3,3,3,0,1110103000,51,72,0,3,,194,14917.0,N,
2011,201,0,110,3,3,3,0,1110103000,51,89,0,3,,194,14917.0,N,
2011,201,1,110,3,3,3,0,1110103000,51,72,0,3,,194,-14917.0,N,
2011,202,0,110,3,3,3,0,1110103000,51,89,0,3,,194,14917.0,N,
2011,202,1,133,3,3,3,0,1110103000,51,72,0,3,,194,-14917.0,N,
2011,203,0,110,2,5,6,0,1110113000,42,0,0,20,,1269,-165.07,N,
2011,203,1,131,2,5,6,0,1110113000,42,0,0,20,,1269,165.07,N,
2011,204,0,110,2,5,6,0,1110113000,42,0,0,20,,1269,-2288.07,N,
2011,204,1,131,2,5,6,0,1110113000,42,0,0,20,,1269,2288.07,N,
2011,205,0,131,2,5,6,0,1110113000,42,0,0,20,,1269,1664.96,N,
2011,205,1,110,2,5,6,0,1110113000,42,0,0,20,,1269,-1664.96,N,
2011,212,0,132,2,6,4,0,1110104000,62,0,0,5,,1363,5562.0,N,
2011,212,1,132,4,3,7,0,1110104000,62,0,0,5,,1363,-5562.0,N,
2011,213,0,133,3,3,1,0,1110103000,51,89,0,3,,1241,-6300.0,N,
2011,213,1,133,3,9,9,0,1110103000,51,89,0,3,,1241,6300.0,N,
2011,214,0,110,2,9,6,0,1110113000,42,0,0,20,,858,-11665.0,N,
2011,214,1,131,2,9,6,0,1110113000,42,0,0,20,,858,11665.0,N,
2011,215,0,131,2,9,6,0,1110113000,42,0,0,20,,426,850.0,N,
2011,215,1,110,2,9,6,0,1110113000,42,0,0,20,,426,-850.0,N,
2011,216,0,110,2,9,9,0,1110109000,28,0,0,13,,989,-3354.4,N,
2011,216,1,132,2,9,9,0,1110109000,49,0,0,13,,989,3354.4,N,
2011,223,0,132,5,1,4,0,1110106000,45,0,0,7,,90,-4575.0,N,
2011,223,1,132,5,1,4,0,1110106000,42,0,0,7,,90,4575.0,N,
2011,225,0,110,3,8,3,0,1110108000,29,0,0,14,,50012,-2644.8,N,
2011,225,1,133,3,8,3,0,1110108000,29,0,0,14,,50012,2644.8,N,
2011,226,0,132,3,4,9,0,1110106000,24,0,0,7,,50309,-2600.0,N,
2011,226,1,132,3,4,9,0,1110106000,47,0,0,7,,50309,2600.0,N,
2011,226,2,132,3,4,9,0,1110106000,24,0,0,7,,50332,-1900.0,N,
2011,226,3,132,3,4,9,0,1110106000,47,0,0,7,,50332,1900.0,N,
2011,226,4,132,3,4,9,0,1110106000,24,0,0,7,,50294,-2600.0,N,
2011,226,5,132,3,4,9,0,1110106000,47,0,0,7,,50294,2600.0,N,
2011,226,6,132,3,4,9,0,1110106000,24,0,0,7,,1467,-1500.0,N,
2011,226,7,132,3,4,9,0,1110106000,47,0,0,7,,1467,1500.0,N,
2011,226,8,132,3,4,9,0,1110106000,24,0,0,7,,1467,-1500.0,N,
2011,226,9,132,3,4,9,0,1110106000,47,0,0,7,,1467,1500.0,N,
2011,226,10,132,3,4,9,0,1110106000,24,0,0,7,,50294,-2600.0,N,
2011,226,11,132,3,4,9,0,1110106000,47,0,0,7,,50294,2600.0,N,
2011,226,12,132,3,4,9,0,1110106000,24,0,0,7,,50332,-1900.0,N,
2011,226,13,132,3,4,9,0,1110106000,47,0,0,7,,50332,1900.0,N,
2011,226,14,132,3,4,9,0,1110106000,24,0,0,7,,50309,-2600.0,N,
2011,226,15,132,3,4,9,0,1110106000,47,0,0,7,,50309,2600.0,N,
2011,228,0,132,2,9,6,0,1110103000,51,78,0,3,,151,8200.0,N,
2011,228,1,132,2,9,6,0,1110103000,18,0,0,3,,151,-8200.0,N,
2011,229,0,131,3,3,3,0,1110103000,26,0,0,3,,17,-543.0,N,
2011,229,1,131,3,3,3,0,1110103000,26,0,0,3,,17,543.0,N,
2011,230,0,132,4,2,1,0,1110103000,51,74,0,3,,271,-15660.0,N,
2011,230,1,132,4,2,1,0,1110103000,51,74,0,3,,271,15660.0,N,
2011,231,0,132,4,2,1,0,1110103000,51,74,0,3,,397,-10440.0,N,
2011,231,1,132,4,2,1,0,1110103000,51,74,0,3,,397,10440.0,N,
2011,232,0,132,4,2,2,0,1110103000,51,80,0,3,,1352,-17325.0,N,
