EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_PED,LUG_EMI,JURISDICCION,CODIGO_UE,CODIGO_DEP,FECH_SOLIC,TIPO_REGIS,NRO_ORIG,CODIGO_FF,IMPORTE_TOT,FECH_ENTREGA,FECH_NECESIDAD,FECH_EST_OC,TIPO_DOC,NRO_DOC,ANIO_DOC,COD_LUG_ENT,ESTADO_SOLIC,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,OBSERVACIONES,CANT_IMP,SG_DIFERIDO
2026,1,782,738,GMADA,1110106000,7,ACCSOC,2026-02-20 00:00:00,S,0,110,81196.44,,,,,0,0,,C,S,2026-02-20 11:06:40,,,,1,N
2026,1,783,739,GMADA,1110106000,7,ASIV,2026-02-20 00:00:00,S,0,110,120000.0,,,,,0,0,,C,S,2026-02-20 11:12:23,,,,1,N
2026,1,784,740,GMADA,1110106000,7,ENV,2026-02-20 00:00:00,S,0,132,60000.0,,,,,0,0,,C,S,2026-02-20 11:14:24,,,,1,N
2026,1,785,741,GMADA,1110106000,7,JARD,2026-02-20 00:00:00,S,0,132,16100.0,,,,,0,0,,C,S,2026-02-20 11:15:14,,,,1,N
2026,1,786,748,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,1000000.0,,,,,0,0,,C,S,2026-02-20 11:16:48,,,,2,N
2026,1,787,722,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,360000.0,,,,,0,0,,C,S,2026-02-20 11:17:53,,,,2,N
2026,1,788,725,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,640000.0,,,,,0,0,,C,S,2026-02-20 11:20:25,,,,2,N
2026,1,789,723,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,960000.0,,,,,0,0,,C,S,2026-02-20 11:29:04,,,,2,N
2026,1,790,731,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,450000.0,,,,,0,0,,C,S,2026-02-20 11:31:19,,,,2,N
2026,1,791,730,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,880000.0,,,,,0,0,,C,S,2026-02-20 11:32:45,,,,2,N
2026,1,792,726,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,300000.0,,,,,0,0,,C,S,2026-02-20 11:34:12,,,,2,N
2026,1,793,727,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,540000.0,,,,,0,0,,C,S,2026-02-20 11:35:13,,,,2,N
2026,1,794,728,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,540000.0,,,,,0,0,,C,S,2026-02-20 11:38:41,,,,2,N
2026,1,795,729,GMADA,1110105000,6,TURIS,2026-02-20 00:00:00,S,0,110,675000.0,,,,,0,0,,C,S,2026-02-20 11:42:33,,,,2,N
2026,1,796,744,GMADA,1110102000,2,DMACED,2026-02-20 00:00:00,S,0,110,179000.0,,,,,0,0,,C,S,2026-02-20 11:44:24,,,,1,N
2026,1,797,745,GMADA,1110112000,19,INGPU,2026-02-20 00:00:00,S,0,110,13200.0,,,,,0,0,,C,S,2026-02-20 11:47:06,,,,1,N
2026,1,798,709,GMADA,1110104000,5,COC,2026-02-20 00:00:00,S,0,131,26000.0,,,,,0,0,,C,S,2026-02-20 11:48:02,,,,1,N
2026,1,799,711,GMADA,1110104000,5,COC,2026-02-20 00:00:00,S,0,131,460766.0,,,,,0,0,,C,S,2026-02-20 11:49:00,,,,1,N
2026,1,800,710,GMADA,1110104000,5,LAB,2026-02-20 00:00:00,S,0,131,70902.9,,,,,0,0,,C,S,2026-02-20 11:51:43,,,,1,N
2026,1,801,734,GMADA,1110105000,6,CULTUR,2026-02-20 00:00:00,S,0,110,67500.0,,,,,0,0,,C,S,2026-02-20 11:52:29,,,,1,N
2026,1,802,735,GMADA,1110109000,13,DEP,2026-02-20 00:00:00,S,0,110,78016.89,,,,,0,0,,C,S,2026-02-20 11:53:21,,,,1,N
2026,1,803,718,GMADA,1110104000,5,FARM,2026-02-20 00:00:00,A,773,131,-2132124.7,,,,,0,0,,N,S,2026-02-20 12:21:25,,,,0,N
2026,1,804,706,GMADA,1110104000,5,HOSP,2026-02-20 00:00:00,A,770,131,-8000.0,,,,,0,0,,N,S,2026-02-20 12:21:44,,,,0,N
2026,1,890,816,GMADA,1110104000,5,HOSP,2026-03-02 00:00:00,A,857,131,-2460000.0,,,,,0,0,,N,S,2026-03-02 12:40:30,,,,0,N
2026,1,1110,1057,GMADA,1110113000,20,SECSEG,2026-03-16 00:00:00,S,0,110,238565.0,,,,,0,0,,C,S,2026-03-16 10:11:15,,,,1,N
2026,1,889,876,GMADA,1110104000,5,HOSP,2026-03-02 00:00:00,S,0,131,894161.0,,,,,0,0,,C,S,2026-03-02 12:16:53,,,,1,N
2026,1,974,812,GMADA,1110109000,13,DEP,2026-03-09 00:00:00,A,845,110,-340000.0,,,,,0,0,,N,S,2026-03-09 07:24:53,,,,0,N
2026,1,975,812,GMADA,1110109000,13,DEP,2026-03-09 00:00:00,S,0,110,340000.0,,,,,0,0,,C,S,2026-03-09 07:31:24,,,,2,N
2026,1,999,915,GMADA,1110109000,13,DEP,2026-03-09 00:00:00,A,923,110,-140000.0,,,,,0,0,,N,S,2026-03-09 09:35:31,,,,0,N
2026,1,1005,982,GMADA,1110111000,3,CAS,2026-03-09 00:00:00,S,0,131,10248000.0,,,,,0,0,,C,S,2026-03-09 10:28:27,,,,2,N
2026,1,1006,942,GMADA,1110106000,7,ENV,2026-03-09 00:00:00,S,0,132,64800.0,,,,,0,0,,C,S,2026-03-09 10:32:57,,,,1,N
2026,1,1007,944,GMADA,1110106000,7,ACCSOC,2026-03-09 00:00:00,S,0,132,132000.0,,,,,0,0,,C,S,2026-03-09 10:34:07,,,,1,N
2026,1,1008,955,GMADA,1110106000,7,ACCSOC,2026-03-09 00:00:00,S,0,110,165000.0,,,,,0,0,,C,S,2026-03-09 10:35:04,,,,1,N
2026,1,1009,956,GMADA,1110102000,2,GOB,2026-03-09 00:00:00,S,0,110,4750000.0,,,,,0,0,,C,S,2026-03-09 10:36:46,,,,1,N
2026,1,1010,934,GMADA,1110113000,20,SECSEG,2026-03-09 00:00:00,S,0,110,487000.0,,,,,0,0,,C,S,2026-03-09 10:37:03,,,,1,N
2026,1,1011,984,GMADA,1110118000,25,000SU,2026-03-09 00:00:00,S,0,132,10248000.0,,,,,0,0,,C,S,2026-03-09 11:25:34,,,,2,N
2026,1,1012,985,GMADA,1110118000,25,BARU,2026-03-09 00:00:00,S,0,132,4270000.0,,,,,0,0,,C,S,2026-03-09 11:25:49,,,,1,N
2026,1,1013,641,GMADA,1110103000,3,OPP,2026-03-09 00:00:00,S,0,110,7954200.0,,,,,0,0,,C,S,2026-03-09 12:31:20,,,,1,N
2026,1,599,554,GMADA,1110118000,25,000SU,2026-02-04 00:00:00,S,0,110,2146194.76,,,,,0,0,,C,S,2026-02-04 07:28:03,,,,1,N
2026,1,600,548,GMADA,1110111000,3,CAS,2026-02-04 00:00:00,S,0,131,66800.0,,,,,0,0,,C,S,2026-02-04 07:28:54,,,,1,N
2026,1,601,558,GMADA,1110112000,19,CONTRA,2026-02-04 00:00:00,S,0,110,228000.0,,,,,0,0,,C,S,2026-02-04 07:30:33,,,,1,N
2026,1,602,547,GMADA,1110106000,7,ACCSOC,2026-02-04 00:00:00,S,0,132,8011800.0,,,,,0,0,,C,S,2026-02-04 07:32:22,,,,1,N
2026,1,603,473,GMADA,1110104000,5,PO,2026-02-04 00:00:00,S,0,131,1392216.28,,,,,0,0,,N,S,2026-02-04 07:43:20,,,,1,N
2026,1,604,567,GMADA,1110118000,25,BARU,2026-02-04 00:00:00,S,0,110,1200000.0,,,,,0,0,,C,S,2026-02-04 07:44:03,,,,1,N
2026,1,885,862,GMADA,1110109000,13,DEP,2026-02-27 00:00:00,S,0,110,800000.0,,,,,0,0,,C,S,2026-02-27 11:18:27,,,,1,N
2026,1,886,863,GMADA,1110109000,13,DEP,2026-02-27 00:00:00,S,0,110,2233674.52,,,,,0,0,,C,S,2026-02-27 11:43:43,,,,1,N
2026,1,706,698,GMADA,1110104000,5,LAB,2026-02-13 00:00:00,S,0,131,380739.98,,,,,0,0,,C,S,2026-02-13 12:04:46,,,,1,N
2026,1,707,697,GMADA,1110104000,5,LAB,2026-02-13 00:00:00,S,0,131,1431762.63,,,,,0,0,,C,S,2026-02-13 12:06:09,,,,1,N
2026,1,709,693,GMADA,1110104000,5,COC,2026-02-13 00:00:00,S,0,131,4345200.0,,,,,0,0,,C,S,2026-02-13 12:09:15,,,,1,N
2026,1,711,695,GMADA,1110104000,5,COC,2026-02-13 00:00:00,S,0,131,3925625.0,,,,,0,0,,C,S,2026-02-13 12:10:10,,,,1,N
2026,1,714,696,GMADA,1110104000,5,COC,2026-02-13 00:00:00,S,0,131,414000.0,,,,,0,0,,C,S,2026-02-13 12:12:51,,,,1,N
2026,1,716,678,GMADA,1110104000,5,HOGANC,2026-02-13 00:00:00,S,0,131,6500.0,,,,,0,0,,C,S,2026-02-13 12:13:29,,,,1,N
2026,1,717,676,GMADA,1110104000,5,FARM,2026-02-13 00:00:00,S,0,131,209462.06,,,,,0,0,,C,S,2026-02-13 12:14:49,,,,1,N
2026,1,718,664,GMADA,1110104000,5,PO,2026-02-13 00:00:00,S,0,131,1614943.44,,,,,0,0,,C,S,2026-02-13 12:16:18,,,,1,N
2026,1,720,665,GMADA,1110104000,5,HOGANC,2026-02-13 00:00:00,S,0,131,146659.8,,,,,0,0,,C,S,2026-02-13 12:17:36,,,,1,N
2026,1,723,645,GMADA,1110104000,11,BROM,2026-02-13 00:00:00,S,0,110,60000.0,,,,,0,0,,C,S,2026-02-13 12:20:00,,,,1,N
2026,1,727,636,GMADA,1110111000,3,CAS,2026-02-13 00:00:00,S,0,131,815489.79,,,,,0,0,,C,S,2026-02-13 12:22:37,,,,1,N
2026,1,728,677,GMADA,1110104000,5,COC,2026-02-13 00:00:00,S,0,131,52122.0,,,,,0,0,,C,S,2026-02-13 12:25:46,,,,1,N
2026,1,730,646,GMADA,1110104000,5,INTER,2026-02-13 00:00:00,S,0,131,150520.0,,,,,0,0,,C,S,2026-02-13 12:27:50,,,,1,N
2026,1,731,644,GMADA,1110104000,5,MAT,2026-02-13 00:00:00,S,0,131,20000.0,,,,,0,0,,C,S,2026-02-13 12:30:57,,,,1,N
2026,1,732,685,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,21840.0,,,,,0,0,,C,S,2026-02-13 12:41:01,,,,1,N
2026,1,733,684,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,80000.0,,,,,0,0,,C,S,2026-02-13 12:47:05,,,,1,N
2026,1,734,686,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,57740.0,,,,,0,0,,C,S,2026-02-13 12:48:49,,,,1,N
2026,1,735,687,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,98633.0,,,,,0,0,,C,S,2026-02-13 12:50:44,,,,1,N
2026,1,736,688,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,57931.0,,,,,0,0,,C,S,2026-02-13 12:52:38,,,,1,N
2026,1,737,689,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,103000.0,,,,,0,0,,C,S,2026-02-13 12:54:02,,,,1,N
2026,1,738,690,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,50000.0,,,,,0,0,,C,S,2026-02-13 12:56:04,,,,1,N
2026,1,739,691,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,306000.0,,,,,0,0,,A,S,2026-02-13 12:57:33,2026-02-13 12:57:46,ERROR,,1,N
2026,1,740,691,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,A,739,110,-306000.0,,,,,0,0,,N,S,2026-02-13 12:57:46,,,,0,N
2026,1,741,692,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,47400.0,,,,,0,0,,C,S,2026-02-13 12:58:59,,,,1,N
2026,1,742,652,GMADA,1110109000,13,DEP,2026-02-13 00:00:00,S,0,110,250000.0,,,,,0,0,,C,S,2026-02-13 13:00:43,,,,2,N
2026,1,743,703,GMADA,1110112000,19,INTIM,2026-02-13 00:00:00,S,0,110,34500.0,,,,,0,0,,C,S,2026-02-13 13:02:46,,,,1,N
2026,1,744,587,GMADA,1110109000,13,DEP,2026-02-13 00:00:00,S,0,110,42000.0,,,,,0,0,,C,S,2026-02-13 13:03:31,,,,1,N
2026,1,745,578,GMADA,1110109000,13,DEP,2026-02-13 00:00:00,S,0,110,70000.0,,,,,0,0,,C,S,2026-02-13 13:04:17,,,,1,N
2026,1,746,694,GMADA,1110108000,14,PROD,2026-02-13 00:00:00,S,0,110,1660000.0,,,,,0,0,,C,S,2026-02-13 13:05:11,,,,1,N
2026,1,747,593,GMADA,1110109000,13,DEP,2026-02-13 00:00:00,S,0,110,182177.0,,,,,0,0,,C,S,2026-02-13 13:06:11,,,,1,N
2026,1,748,637,GMADA,1110118000,25,BARU,2026-02-13 00:00:00,S,0,110,1988250.0,,,,,0,0,,C,S,2026-02-13 13:07:10,,,,1,N
2026,1,749,635,GMADA,1110118000,25,DECI,2026-02-13 00:00:00,S,0,110,9620.0,,,,,0,0,,C,S,2026-02-13 13:07:53,,,,1,N
2026,1,615,574,GMADA,1110109000,13,DEP,2026-02-05 00:00:00,S,0,110,850000.0,,,,,0,0,,C,S,2026-02-05 09:00:47,,,,1,N
2026,1,616,585,GMADA,1110118000,25,PLANRE,2026-02-05 00:00:00,S,0,110,236800.0,,,,,0,0,,C,S,2026-02-05 11:26:55,,,,1,N
2026,1,675,675,GMADA,1110106000,7,JARD,2026-02-13 00:00:00,S,0,132,263500.0,,,,,0,0,,C,S,2026-02-13 10:38:45,,,,1,N
2026,1,676,650,GMADA,1110109000,13,DEP,2026-02-13 00:00:00,S,0,110,193682.0,,,,,0,0,,C,S,2026-02-13 10:39:39,,,,1,N
2026,1,677,683,GMADA,1110118000,25,18C,2026-02-13 00:00:00,S,0,110,100000.0,,,,,0,0,,C,S,2026-02-13 10:40:32,,,,1,N
2026,1,678,682,GMADA,1110118000,25,000SU,2026-02-13 00:00:00,S,0,110,44370.2,,,,,0,0,,C,S,2026-02-13 10:42:19,,,,1,N
2026,1,679,661,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,337800.0,,,,,0,0,,C,S,2026-02-13 10:43:11,,,,1,N
2026,1,680,659,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,440000.0,,,,,0,0,,C,S,2026-02-13 10:44:18,,,,1,N
2026,1,681,667,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,8125.6,,,,,0,0,,C,S,2026-02-13 10:45:56,,,,1,N
2026,1,682,670,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,811100.0,,,,,0,0,,C,S,2026-02-13 10:47:17,,,,1,N
2026,1,683,671,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,120000.0,,,,,0,0,,C,S,2026-02-13 10:48:34,,,,1,N
2026,1,684,672,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,120000.0,,,,,0,0,,C,S,2026-02-13 10:50:00,,,,1,N
2026,1,685,673,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,110000.0,,,,,0,0,,C,S,2026-02-13 10:51:33,,,,1,N
2026,1,686,674,GMADA,1110113000,20,SECSEG,2026-02-13 00:00:00,S,0,110,60000.0,,,,,0,0,,C,S,2026-02-13 10:52:41,,,,1,N
2026,1,687,669,GMADA,1110101000,1,INT,2026-02-13 00:00:00,S,0,110,8000.0,,,,,0,0,,C,S,2026-02-13 10:53:50,,,,1,N
2026,1,688,638,GMADA,1110118000,25,000SU,2026-02-13 00:00:00,S,0,110,423200.0,,,,,0,0,,C,S,2026-02-13 10:56:43,,,,1,N
2026,1,689,642,GMADA,1110118000,25,000SU,2026-02-13 00:00:00,S,0,110,534000.0,,,,,0,0,,C,S,2026-02-13 11:02:19,,,,1,N
2026,1,690,649,GMADA,1110104000,5,ESTH,2026-02-13 00:00:00,S,0,131,44296.45,,,,,0,0,,C,S,2026-02-13 11:05:43,,,,1,N
2026,1,691,651,GMADA,1110104000,5,DIR,2026-02-13 00:00:00,S,0,131,12500.0,,,,,0,0,,C,S,2026-02-13 11:07:13,,,,1,N
2026,1,692,653,GMADA,1110104000,5,HOGANC,2026-02-13 00:00:00,S,0,131,467699.98,,,,,0,0,,C,S,2026-02-13 11:09:30,,,,1,N
2026,1,693,633,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,491550.0,,,,,0,0,,C,S,2026-02-13 11:12:20,,,,1,N
2026,1,694,632,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,32000.0,,,,,0,0,,C,S,2026-02-13 11:12:57,,,,1,N
2026,1,695,654,GMADA,1110104000,5,INTER,2026-02-13 00:00:00,S,0,131,15220.0,,,,,0,0,,C,S,2026-02-13 11:14:42,,,,1,N
2026,1,697,655,GMADA,1110104000,5,TRIA,2026-02-13 00:00:00,S,0,131,9620.0,,,,,0,0,,C,S,2026-02-13 11:18:14,,,,1,N
2026,1,698,656,GMADA,1110104000,5,CICQ,2026-02-13 00:00:00,S,0,131,132760.0,,,,,0,0,,C,S,2026-02-13 11:21:03,,,,1,N
2026,1,699,657,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,31090.0,,,,,0,0,,C,S,2026-02-13 11:53:01,,,,1,N
2026,1,700,658,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,46940.0,,,,,0,0,,C,S,2026-02-13 11:54:15,,,,1,N
2026,1,701,660,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,135583.0,,,,,0,0,,C,S,2026-02-13 11:55:57,,,,2,N
2026,1,702,662,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,253260.0,,,,,0,0,,C,S,2026-02-13 11:57:28,,,,1,N
2026,1,703,663,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,116910.0,,,,,0,0,,C,S,2026-02-13 11:58:37,,,,1,N
2026,1,704,668,GMADA,1110104000,5,HOGANC,2026-02-13 00:00:00,S,0,131,17600.0,,,,,0,0,,C,S,2026-02-13 12:01:50,,,,1,N
2026,1,705,634,GMADA,1110104000,5,HOSP,2026-02-13 00:00:00,S,0,131,6120000.0,,,,,0,0,,C,S,2026-02-13 12:03:00,,,,2,N
2026,1,887,750,GMADA,1110105000,6,TURIS,2026-02-27 00:00:00,S,0,110,41000.0,,,,,0,0,,C,S,2026-02-27 12:39:03,,,,2,N
2026,1,972,931,GMADA,1110104000,5,HOSP,2026-03-06 00:00:00,S,0,131,255966.43,,,,,0,0,,A,S,2026-03-06 10:21:50,2026-03-16 12:28:46,ERROR,,1,N
2026,1,619,513,GMADA,1110104000,5,HOGANC,2026-02-09 00:00:00,S,0,131,24100.0,,,,,0,0,,C,S,2026-02-09 08:12:15,,,,1,N
2026,1,620,570,GMADA,1110104000,5,HOSP,2026-02-09 00:00:00,S,0,131,1751500.0,,,,,0,0,,C,S,2026-02-09 08:15:18,,,,1,N
2026,1,621,573,GMADA,1110102000,2,DESP,2026-02-09 00:00:00,S,0,110,29483.0,,,,,0,0,,C,S,2026-02-09 08:16:45,,,,1,N
2026,1,622,572,GMADA,1110112000,19,COMPR,2026-02-09 00:00:00,S,0,110,296235.93,,,,,0,0,,C,S,2026-02-09 08:18:34,,,,1,N
2026,1,623,589,GMADA,1110105000,6,CULTUR,2026-02-09 00:00:00,S,0,110,28000.0,,,,,0,0,,C,S,2026-02-09 08:23:33,,,,1,N
2026,1,624,586,GMADA,1110108000,14,PROD,2026-02-09 00:00:00,S,0,110,70000.0,,,,,0,0,,C,S,2026-02-09 08:26:13,,,,1,N
2026,1,626,605,GMADA,1110104000,5,HOSP,2026-02-09 00:00:00,S,0,131,13800000.0,,,,,0,0,,C,S,2026-02-09 09:45:29,,,,2,N
2026,1,1119,1068,GMADA,1110111000,3,CAS,2026-03-17 00:00:00,S,0,131,396600.0,,,,,0,0,,N,S,2026-03-17 08:27:44,,,,1,N
2026,1,1120,1001,GMADA,1110109000,13,DEP,2026-03-17 00:00:00,S,0,110,3323000.0,,,,,0,0,,N,S,2026-03-17 09:33:28,,,,1,N
2026,1,610,565,GMADA,1110118000,25,000SU,2026-02-05 00:00:00,S,0,132,8000000.0,,,,,0,0,,C,S,2026-02-05 07:20:17,,,,1,N
2026,1,611,559,GMADA,1110118000,25,000SU,2026-02-05 00:00:00,S,0,110,1339000.0,,,,,0,0,,C,S,2026-02-05 07:26:22,,,,1,N
2026,1,612,561,GMADA,1110118000,25,000SU,2026-02-05 00:00:00,S,0,110,234453.0,,,,,0,0,,C,S,2026-02-05 07:28:14,,,,1,N
2026,1,613,566,GMADA,1110118000,25,000SU,2026-02-05 00:00:00,S,0,110,65000.0,,,,,0,0,,C,S,2026-02-05 07:29:49,,,,1,N
2026,1,614,569,GMADA,1110111000,3,CAS,2026-02-05 00:00:00,S,0,131,127500.0,,,,,0,0,,A,S,2026-02-05 07:33:06,2026-02-11 11:00:58,ERROR,,1,N
2026,1,815,806,GMADA,1110102000,2,PRENS,2026-02-24 00:00:00,S,0,110,140000.0,,,,,0,0,,C,S,2026-02-24 11:23:33,,,,1,N
2026,1,816,774,GMADA,1110118000,25,000SU,2026-02-24 00:00:00,S,0,132,2343000.0,,,,,0,0,,C,S,2026-02-24 12:10:26,,,,2,N
2026,1,819,773,GMADA,1110109000,13,DEP,2026-02-24 00:00:00,S,0,110,426000.0,,,,,0,0,,C,S,2026-02-24 12:23:12,,,,1,N
2026,1,820,765,GMADA,1110105000,6,CULTUR,2026-02-24 00:00:00,S,0,110,150000.0,,,,,0,0,,C,S,2026-02-24 12:26:35,,,,2,N
2026,1,821,757,GMADA,1110111000,3,CAS,2026-02-24 00:00:00,S,0,131,4378030.0,,,,,0,0,,C,S,2026-02-24 12:27:48,,,,1,N
2026,1,822,756,GMADA,1110111000,3,CAS,2026-02-24 00:00:00,S,0,131,383250.0,,,,,0,0,,C,S,2026-02-24 12:29:16,,,,1,N
2026,1,824,706,GMADA,1110104000,5,HOSP,2026-02-24 00:00:00,S,0,131,16000.0,,,,,0,0,,C,S,2026-02-24 12:30:08,,,,1,N
2026,1,918,801,GMADA,1110104000,5,FARM,2026-03-04 00:00:00,S,0,131,4167621.15,,,,,0,0,,C,S,2026-03-04 09:13:29,,,,1,N
2026,1,672,700,GMADA,1110105000,6,CULTUR,2026-02-12 00:00:00,S,0,110,450000.0,,,,,0,0,,C,S,2026-02-12 12:02:04,,,,2,N
2026,1,750,647,GMADA,1110108000,14,PROD,2026-02-13 00:00:00,S,0,110,52440.0,,,,,0,0,,C,S,2026-02-13 13:08:51,,,,1,N
2026,1,751,620,GMADA,1110104000,5,INTER,2026-02-13 00:00:00,S,0,131,63892.95,,,,,0,0,,C,S,2026-02-13 13:09:55,,,,1,N
2026,1,752,616,GMADA,1110104000,5,COC,2026-02-13 00:00:00,S,0,131,26000.0,,,,,0,0,,C,S,2026-02-13 13:10:48,,,,1,N
2026,1,753,617,GMADA,1110104000,5,HOGANC,2026-02-13 00:00:00,S,0,131,24100.0,,,,,0,0,,C,S,2026-02-13 13:11:56,,,,1,N
2026,1,754,627,GMADA,1110112000,19,INGPU,2026-02-13 00:00:00,S,0,110,20654.2,,,,,0,0,,C,S,2026-02-13 13:12:53,,,,1,N
2026,1,755,623,GMADA,1110106000,7,JARD,2026-02-13 00:00:00,S,0,132,136500.0,,,,,0,0,,C,S,2026-02-13 13:13:39,,,,1,N
2026,1,776,747,GMADA,1110118000,25,BARU,2026-02-19 00:00:00,S,0,132,4878000.0,,,,,0,0,,C,S,2026-02-19 12:53:27,,,,2,N
2026,1,777,746,GMADA,1110118000,25,000SU,2026-02-19 00:00:00,S,0,132,13008000.0,,,,,0,0,,C,S,2026-02-19 12:54:13,,,,1,N
2026,1,888,867,GMADA,1110109000,13,DEP,2026-02-27 00:00:00,S,0,110,600000.0,,,,,0,0,,C,S,2026-02-27 13:01:44,,,,1,N
2026,1,891,882,GMADA,1110106000,7,ACCSOC,2026-03-03 00:00:00,S,0,131,4204784.0,,,,,0,0,,C,S,2026-03-03 09:34:46,,,,1,N
2026,1,976,928,GMADA,1110113000,20,SECSEG,2026-03-09 00:00:00,S,0,110,240400.0,,,,,0,0,,C,S,2026-03-09 07:55:18,,,,1,N
2026,1,977,930,GMADA,1110113000,20,SECSEG,2026-03-09 00:00:00,S,0,110,361000.0,,,,,0,0,,C,S,2026-03-09 08:02:00,,,,1,N
2026,1,978,926,GMADA,1110105000,6,CULTUR,2026-03-09 00:00:00,S,0,110,78600.0,,,,,0,0,,C,S,2026-03-09 08:03:35,,,,1,N
2026,1,979,932,GMADA,1110113000,20,SECSEG,2026-03-09 00:00:00,S,0,110,347100.0,,,,,0,0,,C,S,2026-03-09 08:04:36,,,,1,N
2026,1,980,933,GMADA,1110113000,20,SECSEG,2026-03-09 00:00:00,S,0,110,110322.8,,,,,0,0,,C,S,2026-03-09 08:11:38,,,,1,N
2026,1,981,855,GMADA,1110104000,5,COC,2026-03-09 00:00:00,S,0,131,115200.0,,,,,0,0,,C,S,2026-03-09 08:12:45,,,,1,N
2026,1,982,921,GMADA,1110118000,25,000SU,2026-03-09 00:00:00,S,0,110,770000.0,,,,,0,0,,C,S,2026-03-09 08:14:19,,,,1,N
2026,1,983,912,GMADA,1110118000,25,000SU,2026-03-09 00:00:00,S,0,110,65000.0,,,,,0,0,,C,S,2026-03-09 08:15:47,,,,1,N
2026,1,984,911,GMADA,1110118000,25,000SU,2026-03-09 00:00:00,S,0,110,201500.0,,,,,0,0,,C,S,2026-03-09 08:20:02,,,,2,N
2026,1,985,896,GMADA,1110104000,5,HOGANC,2026-03-09 00:00:00,S,0,131,1225473.99,,,,,0,0,,C,S,2026-03-09 08:22:58,,,,2,N
2026,1,986,923,GMADA,1110108000,14,PROD,2026-03-09 00:00:00,S,0,110,52500.0,,,,,0,0,,C,S,2026-03-09 08:24:46,,,,1,N
2026,1,987,929,GMADA,1110104000,5,HOSP,2026-03-09 00:00:00,S,0,131,958575.56,,,,,0,0,,C,S,2026-03-09 08:33:09,,,,1,N
2026,1,988,939,GMADA,1110106000,7,ACCSOC,2026-03-09 00:00:00,S,0,110,53970.66,,,,,0,0,,C,S,2026-03-09 08:58:59,,,,1,N
2026,1,989,953,GMADA,1110118000,25,000SU,2026-03-09 00:00:00,S,0,110,180500.0,,,,,0,0,,C,S,2026-03-09 09:01:39,,,,1,N
2026,1,990,940,GMADA,1110106000,7,GRAN,2026-03-09 00:00:00,S,0,110,57112.0,,,,,0,0,,C,S,2026-03-09 09:03:54,,,,1,N
2026,1,991,938,GMADA,1110106000,7,ACCSOC,2026-03-09 00:00:00,S,0,110,32500.0,,,,,0,0,,C,S,2026-03-09 09:04:23,,,,1,N
2026,1,992,937,GMADA,1110106000,7,ENV,2026-03-09 00:00:00,S,0,132,22869.0,,,,,0,0,,C,S,2026-03-09 09:06:11,,,,1,N
2026,1,993,897,GMADA,1110104000,5,HOGANC,2026-03-09 00:00:00,S,0,131,513900.0,,,,,0,0,,C,S,2026-03-09 09:08:01,,,,3,N
2026,1,994,927,GMADA,1110104000,5,COC,2026-03-09 00:00:00,S,0,131,758900.0,,,,,0,0,,C,S,2026-03-09 09:10:31,,,,1,N
