EJERCICIO,NRO_REG_DEVEN,FECH_REG_DEVEN,NRO_REG_COMP,LUG_EMI,JURISDICCION,CODIGO_UE,CODIGO_FF,COD_PROV,TIPO_DOC,NRO_DOC,ANIO_DOC,IMPORTE_TOT,ESTADO_REG_DEVEN,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,CANT_IMPRES,OBSERVACIONES,ASIENTO,ASIENTO_ANUL,F931
2026,720,2026-02-09 00:00:00,347,GMADA,1110118000,25,132,313,,,,5468553.39,N,S,2026-02-09 00:00:00,,,1,facts 15825/827,6481,,
2026,723,2026-02-09 00:00:00,314,GMADA,1110102000,2,110,313,,,,1441356.12,N,S,2026-02-09 00:00:00,,,1,facts 15824/15826,6484,,
2026,724,2026-02-09 00:00:00,1058,GMADA,1110104000,5,131,2330,,,,350346.85,C,S,2026-02-09 00:00:00,,,1,fact 11541,6485,,
2026,725,2026-02-09 00:00:00,1060,GMADA,1110109000,13,110,2330,,,,386638.98,N,S,2026-02-09 00:00:00,,,1,fact 11543,6486,,
2026,1535,2026-03-06 00:00:00,1716,GMADA,1110111000,3,131,1259,,,,73222.35,N,S,2026-03-06 00:00:00,,,2,"fact 18350
",10386,,S
2026,1536,2026-03-06 00:00:00,1714,GMADA,1110105000,6,110,71,,,,7000.0,N,S,2026-03-06 00:00:00,,,1,"fact 2518
",10389,,
2026,1537,2026-03-06 00:00:00,1362,GMADA,1110104000,5,131,527,,,,82628.0,N,S,2026-03-06 00:00:00,,,1,fact 18689,10390,,
2026,1538,2026-03-06 00:00:00,1665,GMADA,1110104000,5,131,866,,,,5916739.18,N,S,2026-03-06 00:00:00,,,1,fact 75090,10391,,
2026,1539,2026-03-06 00:00:00,1660,GMADA,1110109000,13,110,2869,,,,577189.99,N,S,2026-03-06 00:00:00,,,1,fact 555,10392,,
2026,1541,2026-03-06 00:00:00,1763,GMADA,1110108000,14,110,789,,,,1478887.92,C,S,2026-03-06 00:00:00,,,1,,10396,,
2026,1542,2026-03-06 00:00:00,1764,GMADA,1110102000,2,110,50219,,,,159690.18,C,S,2026-03-06 00:00:00,,,1,,10410,,
2026,1543,2026-03-06 00:00:00,1075,GMADA,1110106000,7,132,90,,,,47105280.0,C,S,2026-03-06 00:00:00,,,2,facts 660/659,10414,,
2026,1545,2026-03-06 00:00:00,1765,GMADA,1110109000,13,110,2330,,,,642305.45,N,S,2026-03-06 00:00:00,,,1,facts 11554/561,10421,,
2026,1546,2026-03-06 00:00:00,1767,GMADA,1110104000,5,131,2330,,,,76139.37,N,S,2026-03-06 00:00:00,,,1,"fact 11559
",10422,,
2026,1547,2026-03-06 00:00:00,348,GMADA,1110118000,25,110,1994,,,,16169.1,N,S,2026-03-06 00:00:00,,,1,"fact 670
",10423,,
2026,1548,2026-03-06 00:00:00,310,GMADA,1110106000,7,132,2299,,,,98500.0,N,S,2026-03-06 00:00:00,,,1,"facts 2186/2244
",10427,,
2026,1549,2026-03-06 00:00:00,151,GMADA,1110105000,6,110,2299,,,,27000.0,N,S,2026-03-06 00:00:00,,,1,fact 2184,10428,,
2026,1550,2026-03-06 00:00:00,967,GMADA,1110118000,25,110,2490,,,,22500.0,C,S,2026-03-06 00:00:00,,,1,"fact 336
",10429,,
2026,1551,2026-03-06 00:00:00,207,GMADA,1110104000,5,131,1658,,,,1540800.0,N,S,2026-03-06 00:00:00,,,1,"fact 3111
",10430,,
2026,1552,2026-03-06 00:00:00,1014,GMADA,1110118000,25,110,1658,,,,103950.0,N,S,2026-03-06 00:00:00,,,1,fact 3113,10431,,
2026,1553,2026-03-06 00:00:00,1677,GMADA,1110109000,13,110,1658,,,,24750.0,N,S,2026-03-06 00:00:00,,,1,fact 3112,10432,,S
2026,847,2026-02-12 00:00:00,1156,GMADA,1110106000,7,110,193,,,,1491458.26,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1156  periodo 11/25,7109,,
2026,849,2026-02-12 00:00:00,1157,GMADA,1110105000,6,110,193,,,,389745.35,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1157  periodo 11/25,7113,,
2026,859,2026-02-12 00:00:00,1158,GMADA,1110102000,2,110,193,,,,1107124.87,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1158  periodo 11/25,7133,,
2026,863,2026-02-12 00:00:00,1160,GMADA,1110113000,20,110,193,,,,9286862.51,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1160  periodo 11/25,7138,,
2026,1039,2026-02-23 00:00:00,1247,GMADA,1110109000,13,110,300,,,,182177.0,N,S,2026-02-23 00:00:00,,,1,fact 4038,8175,,S
2026,1040,2026-02-23 00:00:00,1261,GMADA,1110104000,5,131,300,,,,253260.0,N,S,2026-02-23 00:00:00,,,1,fact 4041,8176,,S
2026,1041,2026-02-23 00:00:00,1057,GMADA,1110118000,25,110,300,,,,234453.0,N,S,2026-02-23 00:00:00,,,1,fact 4031,8177,,S
2026,1042,2026-02-23 00:00:00,1207,GMADA,1110118000,25,110,300,,,,64146.0,N,S,2026-02-23 00:00:00,,,1,fact 4032,8178,,S
2026,1043,2026-02-23 00:00:00,1220,GMADA,1110118000,25,110,300,,,,563612.0,N,S,2026-02-23 00:00:00,,,1,fact 4033,8179,,S
2026,1044,2026-02-23 00:00:00,1222,GMADA,1110118000,25,110,300,,,,163971.0,N,S,2026-02-23 00:00:00,,,1,fact 4034,8180,,S
2026,1045,2026-02-23 00:00:00,1290,GMADA,1110113000,20,110,300,,,,57931.0,N,S,2026-02-23 00:00:00,,,1,fact 4035,8181,,S
2026,1046,2026-02-23 00:00:00,1289,GMADA,1110113000,20,110,300,,,,98633.0,N,S,2026-02-23 00:00:00,,,1,fact 4036,8186,,S
2026,1047,2026-02-23 00:00:00,1288,GMADA,1110118000,25,110,300,,,,199954.0,N,S,2026-02-23 00:00:00,,,1,fact 4037,8187,,S
2026,1048,2026-02-23 00:00:00,1260,GMADA,1110104000,5,131,300,,,,135583.0,N,S,2026-02-23 00:00:00,,,1,fact 4040,8188,,S
2026,1049,2026-02-23 00:00:00,1219,GMADA,1110118000,25,110,3287,,,,78000.0,N,S,2026-02-23 00:00:00,,,1,fact 706,8189,,
2026,1050,2026-02-23 00:00:00,1301,GMADA,1110102000,2,110,2110,,,,295000.0,N,S,2026-02-23 00:00:00,,,1,fac 432,8190,,
2026,1051,2026-02-23 00:00:00,1316,GMADA,1110105000,6,110,2593,,,,14000.0,N,S,2026-02-23 00:00:00,,,1,fact 730,8197,,
2026,1052,2026-02-23 00:00:00,1286,GMADA,1110104000,5,131,2450,,,,4345200.0,N,S,2026-02-23 00:00:00,,,1,fact 897,8200,,
2026,1053,2026-02-23 00:00:00,1230,GMADA,1110104000,5,131,167,,,,467699.98,N,S,2026-02-23 00:00:00,,,1,fact 591,8208,,
2026,1054,2026-02-23 00:00:00,1300,GMADA,1110112000,19,110,2110,,,,130000.0,N,S,2026-02-23 00:00:00,,,2,fact 430,8210,,
2026,1056,2026-02-23 00:00:00,1259,GMADA,1110104000,5,131,879,,,,46940.0,N,S,2026-02-23 00:00:00,,,1,fact 12566,8214,,
2026,1057,2026-02-23 00:00:00,1258,GMADA,1110104000,5,131,879,,,,31090.0,N,S,2026-02-23 00:00:00,,,1,fact 12565,8215,,
2026,1058,2026-02-23 00:00:00,1311,GMADA,1110106000,7,132,879,,,,72320.0,N,S,2026-02-23 00:00:00,,,1,fact 12564,8216,,
2026,1059,2026-02-23 00:00:00,1308,GMADA,1110106000,7,132,879,,,,136500.0,N,S,2026-02-23 00:00:00,,,2,fact 12563,8227,,
2026,1060,2026-02-23 00:00:00,1237,GMADA,1110104000,5,131,879,,,,9620.0,N,S,2026-02-23 00:00:00,,,1,fact 12562,8230,,
2026,1062,2026-02-23 00:00:00,1399,GMADA,1110117000,24,110,50072,,,,1146605.22,A,S,2026-02-23 00:00:00,2026-02-23 00:00:00,ERROR,3,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1399  gastos judiciales (quevedo abel),8254,8255,
2026,1063,2026-02-23 00:00:00,1403,GMADA,1110117000,24,110,50072,,,,24000.0,C,S,2026-02-23 00:00:00,,,1,,8266,,
2026,1064,2026-02-23 00:00:00,1411,GMADA,1110102000,2,132,50922,,,,56654.45,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1411  PERIODO 2/26,8267,,
2026,1065,2026-02-23 00:00:00,1365,GMADA,1110104000,5,131,1810,,,,200000.0,C,S,2026-02-23 00:00:00,,,1,FACT 368,8268,,
2026,1066,2026-02-23 00:00:00,1279,GMADA,1110113000,20,110,2770,,,,47400.0,C,S,2026-02-23 00:00:00,,,1,"FACT 9403
",8269,,
2026,1067,2026-02-23 00:00:00,1227,GMADA,1110109000,13,110,879,,,,193682.0,N,S,2026-02-23 00:00:00,,,1,FACT 12561,8270,,
2026,1068,2026-02-23 00:00:00,1228,GMADA,1110104000,5,131,879,,,,15220.0,N,S,2026-02-23 00:00:00,,,1,FACT 12560,8271,,
2026,1070,2026-02-23 00:00:00,1223,GMADA,1110104000,5,131,879,,,,132760.0,N,S,2026-02-23 00:00:00,,,1,FACT 12559,8273,,
2026,1072,2026-02-23 00:00:00,1314,GMADA,1110104000,5,131,300,,,,150520.0,N,S,2026-02-23 00:00:00,,,1,FACT 4030,8275,,S
2026,1076,2026-02-23 00:00:00,1412,GMADA,1110111000,3,131,193,,,,10801.1,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1412  PERIODO 12/25,8279,,
2026,1079,2026-02-23 00:00:00,1415,GMADA,1110200000,8,110,193,,,,84331.91,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1415  PERIODO 12/26,8282,,
2026,1082,2026-02-23 00:00:00,1275,GMADA,1110113000,20,110,3220,,,,440000.0,C,S,2026-02-23 00:00:00,,,1,FACT 212,8286,,
2026,1088,2026-02-23 00:00:00,1416,GMADA,1110104000,5,110,193,,,,2814051.67,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1416  PERIODO 12/25,8294,,
2026,1091,2026-02-23 00:00:00,1417,GMADA,1110105000,6,110,193,,,,1750804.34,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1417  PERIODO 12/25,8297,,
2026,1093,2026-02-23 00:00:00,1418,GMADA,1110103000,3,110,193,,,,60684114.54,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1418  PERIODO 12/25,8300,,
2026,1095,2026-02-23 00:00:00,1419,GMADA,1110104000,5,110,193,,,,54608.44,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1419  PERIODO 12/25,8302,,
2026,1101,2026-02-23 00:00:00,1420,GMADA,1110101000,1,110,193,,,,1245966.81,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1420  PERIODO 12/25,8308,,
2026,1107,2026-02-23 00:00:00,1421,GMADA,1110106000,7,110,193,,,,1147602.53,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1421  PERIODO 12/25,8317,,
2026,1113,2026-02-23 00:00:00,1422,GMADA,1110109000,13,110,193,,,,371289.64,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1422  PERIODO 12/25,8323,,
2026,1117,2026-02-23 00:00:00,1423,GMADA,1110106000,7,110,193,,,,105833.01,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1423  PERIODO 12/25,8327,,
2026,1121,2026-02-23 00:00:00,1424,GMADA,1110101000,1,110,193,,,,240975.94,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1424  PERIODO 12/25,8346,,
2026,1122,2026-02-23 00:00:00,1425,GMADA,1110108000,14,110,50003,,,,90000.0,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1425  VIATICO JAVIER VOLPATTI,8349,,
2026,1123,2026-02-23 00:00:00,1426,GMADA,1110102000,2,110,193,,,,65514.22,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1426  PERIODO 12/25,8358,,
2026,1124,2026-02-23 00:00:00,1427,GMADA,1110106000,7,110,193,,,,81378.57,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1427  PERIODO 12/25,8366,,
2026,1125,2026-02-23 00:00:00,1428,GMADA,1110105000,6,110,193,,,,216711.68,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1428  PERIODO 12/25,8367,,
2026,1126,2026-02-23 00:00:00,1429,GMADA,1110103000,3,110,193,,,,2759651.31,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1429  PERIODO 12/25,8370,,
2026,1127,2026-02-23 00:00:00,1430,GMADA,1110113000,20,110,193,,,,20224001.89,C,S,2026-02-23 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1430  PERIODO 12/25,8383,,
2026,1158,2026-02-25 00:00:00,1472,GMADA,1110113000,20,110,1478,,,,544800.0,C,S,2026-02-25 00:00:00,,,1,"fact 849
",8659,,
2026,1159,2026-02-25 00:00:00,343,GMADA,1110113000,20,110,1478,,,,724800.0,N,S,2026-02-25 00:00:00,,,1,fact 874,8673,,
2026,1160,2026-02-25 00:00:00,1473,GMADA,1110113000,20,110,1478,,,,480960.0,C,S,2026-02-25 00:00:00,,,1,"fct 850 dic dif en comp1474
",8674,,
2026,1161,2026-02-25 00:00:00,1474,GMADA,1110113000,20,110,1478,,,,63840.0,C,S,2026-02-25 00:00:00,,,1,"dif fact 850 en cdeng 1160
",8676,,
2026,1162,2026-02-25 00:00:00,1476,GMADA,1110104000,5,131,527,,,,67700.0,N,S,2026-02-25 00:00:00,,,1,"fact 18664
",8707,,
2026,1163,2026-02-25 00:00:00,1477,GMADA,1110104000,5,131,527,,,,115760.0,N,S,2026-02-25 00:00:00,,,1,fact 18663,8708,,
2026,1164,2026-02-25 00:00:00,1478,GMADA,1110101000,1,131,50431,,,,600.0,C,S,2026-02-25 00:00:00,,,2,,8722,,
2026,1165,2026-02-25 00:00:00,204,GMADA,1110109000,13,110,1809,,,,826107.57,C,S,2026-02-25 00:00:00,,,1,,8723,,
2026,1166,2026-02-25 00:00:00,1371,GMADA,1110118000,25,110,2110,,,,110000.0,N,S,2026-02-25 00:00:00,,,1,"fact 434/33
",8732,,
2026,1167,2026-02-25 00:00:00,1306,GMADA,1110104000,5,131,2627,,,,24100.0,C,S,2026-02-25 00:00:00,,,1,fact 830,8741,,
2026,1168,2026-02-25 00:00:00,914,GMADA,1110111000,3,131,2337,,,,2690617.0,C,S,2026-02-25 00:00:00,,,3,fact 91,8742,,S
2026,1169,2026-02-25 00:00:00,64,GMADA,1110104000,5,131,3537,,,,5260000.0,N,S,2026-02-25 00:00:00,,,1,"fact 55
",8746,,
2026,1170,2026-02-25 00:00:00,1364,GMADA,1110104000,5,131,285,,,,484803.98,N,S,2026-02-25 00:00:00,,,1,fact 27954,8760,,
2026,1171,2026-02-25 00:00:00,1454,GMADA,1110113000,20,110,1063,,,,595000.0,N,S,2026-02-25 00:00:00,,,1,fact 592,8761,,
2026,1172,2026-02-25 00:00:00,1462,GMADA,1110106000,7,110,3552,,,,120000.0,N,S,2026-02-25 00:00:00,,,1,"fact 71
",8762,,
2026,1173,2026-02-25 00:00:00,1460,GMADA,1110105000,6,110,2846,,,,960000.0,C,S,2026-02-25 00:00:00,,,1,"fact 61
",8765,,
2026,1174,2026-02-25 00:00:00,1402,GMADA,1110106000,7,132,169,,,,16100.0,N,S,2026-02-25 00:00:00,,,1,"fact 7930
",8766,,S
2026,1175,2026-02-25 00:00:00,1413,GMADA,1110112000,19,110,169,,,,296000.0,N,S,2026-02-25 00:00:00,,,1,"fact 7929
",8770,,
2026,1176,2026-02-25 00:00:00,1469,GMADA,1110106000,7,110,1259,,,,81196.44,N,S,2026-02-25 00:00:00,,,1,"fact 18347
",8771,,
2026,1177,2026-02-25 00:00:00,1475,GMADA,1110109000,13,110,2367,EXPED,129,2026,3501000.0,N,S,2026-02-25 00:00:00,,,1,"fact 4133
",8773,,
2026,1178,2026-02-25 00:00:00,1470,GMADA,1110106000,7,132,2110,,,,60000.0,C,S,2026-02-25 00:00:00,,,1,fact 435,8783,,
2026,1179,2026-02-25 00:00:00,1287,GMADA,1110118000,25,110,879,,,,9620.0,N,S,2026-02-25 00:00:00,,,1,fact 12577,8796,,
2026,1180,2026-02-25 00:00:00,1355,GMADA,1110113000,20,110,879,,,,21840.0,N,S,2026-02-25 00:00:00,,,1,fact 12578,8797,,
2026,1181,2026-02-25 00:00:00,133,GMADA,1110105000,6,110,1213,,,,513031.29,N,S,2026-02-25 00:00:00,,,1,"fact 2297
",8798,,
2026,1182,2026-02-25 00:00:00,1319,GMADA,1110118000,25,110,164,,,,98000.0,N,S,2026-02-25 00:00:00,,,1,"fact 277
",8799,,
2026,1183,2026-02-25 00:00:00,360,GMADA,1110106000,7,132,1213,,,,113607.05,N,S,2026-02-25 00:00:00,,,1,"fact 2298
",8800,,
2026,1184,2026-02-25 00:00:00,1414,GMADA,1110112000,19,110,3075,,,,1084690.62,C,S,2026-02-25 00:00:00,,,1,"fact 2966
",8801,,
2026,1185,2026-02-25 00:00:00,1252,GMADA,1110118000,25,110,2410,,,,950000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1066
",8802,,
2026,1186,2026-02-25 00:00:00,1274,GMADA,1110113000,20,110,2410,,,,120000.0,N,S,2026-02-25 00:00:00,,,1,fact 1063,8803,,
2026,1187,2026-02-25 00:00:00,1267,GMADA,1110113000,20,110,2410,,,,120000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1062
",8804,,
2026,1188,2026-02-25 00:00:00,1204,GMADA,1110108000,14,110,2410,,,,150000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1061
",8805,,
2026,1189,2026-02-25 00:00:00,1493,GMADA,1110118000,25,110,3398,,,,1977927.97,C,S,2026-02-25 00:00:00,,,1,fact 26,8806,,
2026,1190,2026-02-25 00:00:00,1206,GMADA,1110111000,3,131,2410,,,,820000.0,N,S,2026-02-25 00:00:00,,,2,"fact. 1060
",8807,,
2026,1191,2026-02-25 00:00:00,1127,GMADA,1110106000,7,110,2410,,,,180000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1059
",8808,,
2026,1192,2026-02-25 00:00:00,1445,GMADA,1110102000,2,110,1962,,,,140000.0,C,S,2026-02-25 00:00:00,,,1,fact 182,8809,,
2026,1193,2026-02-25 00:00:00,1248,GMADA,1110104000,11,110,2410,,,,60000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1064
",8810,,
2026,1194,2026-02-25 00:00:00,1283,GMADA,1110109000,13,110,2410,,,,250000.0,N,S,2026-02-25 00:00:00,,,1,"fact 1065
",8811,,
2026,1195,2026-02-25 00:00:00,1374,GMADA,1110112000,19,110,1810,,,,100000.0,N,S,2026-02-25 00:00:00,,,1,"fact 369
",8812,,
2026,1196,2026-02-25 00:00:00,1009,GMADA,1110104000,5,131,3184,,,,6548379.18,N,S,2026-02-25 00:00:00,,,1,fact 2060,8813,,
2026,1197,2026-02-25 00:00:00,1012,GMADA,1110104000,5,131,395,,,,197600.0,N,S,2026-02-25 00:00:00,,,1,"fact 2087
",8814,,
2026,1198,2026-02-25 00:00:00,1315,GMADA,1110104000,5,131,57,,,,20000.0,N,S,2026-02-25 00:00:00,,,1,fact 572,8815,,
2026,1199,2026-02-25 00:00:00,1361,GMADA,1110104000,5,131,57,,,,37000.0,N,S,2026-02-25 00:00:00,,,1,"fact 573

",8816,,
2026,1200,2026-02-25 00:00:00,961,GMADA,1110104000,5,131,87,,,,1374380.0,N,S,2026-02-25 00:00:00,,,1,"fact 3380
",8817,,
2026,657,2026-02-06 00:00:00,1036,GMADA,1110117000,24,110,50072,,,,279824.17,C,S,2026-02-06 00:00:00,,,1,,6209,,
2026,658,2026-02-06 00:00:00,1037,GMADA,1110117000,24,110,51021,EXPED,58,2026,344674.64,C,S,2026-02-06 00:00:00,,,1,,6210,,
2026,659,2026-02-06 00:00:00,1039,GMADA,1110118000,25,110,1754,,,,21000.0,C,S,2026-02-06 00:00:00,,,1,dif de fact 715 en canc de deuda 954,6272,,
2026,660,2026-02-06 00:00:00,518,GMADA,1110115000,22,110,2969,,,,150000.01,C,S,2026-02-06 00:00:00,,,1,fact 2484755,6284,,
2026,661,2026-02-06 00:00:00,654,GMADA,1110109000,13,110,2330,,,,306322.83,N,S,2026-02-06 00:00:00,,,1,fact 11547,6285,,
2026,662,2026-02-06 00:00:00,1014,GMADA,1110118000,25,110,1658,,,,108900.0,N,S,2026-02-06 00:00:00,,,1,fact 3060,6286,,S
2026,663,2026-02-06 00:00:00,522,GMADA,1110115000,22,110,3445,,,,65000.0,C,S,2026-02-06 00:00:00,,,1,"fact 35
",6287,,
2026,664,2026-02-06 00:00:00,523,GMADA,1110115000,22,110,2513,,,,150000.0,C,S,2026-02-06 00:00:00,,,1,"fact 768
",6288,,
2026,665,2026-02-06 00:00:00,967,GMADA,1110118000,25,110,2490,,,,45000.0,C,S,2026-02-06 00:00:00,,,1,"fact 331
",6289,,
2026,666,2026-02-06 00:00:00,490,GMADA,1110115000,22,110,53,,,,90000.0,C,S,2026-02-06 00:00:00,,,1,fact 172,6293,,
2026,818,2026-02-12 00:00:00,1133,GMADA,1110102000,2,110,50087,,,,57140.73,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1133  liq visa,6973,,
2026,822,2026-02-12 00:00:00,1136,GMADA,1110103000,3,110,193,,,,49000000.0,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1136  periodo 11/25,7032,,
2026,827,2026-02-12 00:00:00,1137,GMADA,1110111000,3,131,193,,,,68339.23,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1137  periodo 11/25,7045,,
2026,828,2026-02-12 00:00:00,1138,GMADA,1110111000,3,131,50087,,,,102187.85,A,S,2026-02-12 00:00:00,2026-02-12 00:00:00,ERROR,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1138  periodo 11/25,7048,7053,
2026,829,2026-02-12 00:00:00,1140,GMADA,1110111000,3,131,193,,,,102187.85,C,S,2026-02-12 00:00:00,,,1,,7056,,S
2026,834,2026-02-12 00:00:00,1141,GMADA,1110104000,5,110,193,,,,11724647.56,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1141  periodo 11/25,7061,,
2026,835,2026-02-12 00:00:00,1142,GMADA,1110103000,3,110,193,,,,11163450.88,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1142  periodo 11/25,7062,,
2026,836,2026-02-12 00:00:00,1143,GMADA,1110104000,5,110,193,,,,239735.77,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1143  periodo 11/25,7064,,
2026,837,2026-02-12 00:00:00,1144,GMADA,1110105000,6,110,193,,,,1935079.71,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1144  periodo 11/25,7067,,
2026,838,2026-02-12 00:00:00,1145,GMADA,1110103000,3,110,193,,,,858044.81,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1145  periodo 11/25,7072,,
2026,839,2026-02-12 00:00:00,1146,GMADA,1110101000,1,110,193,,,,1288082.26,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1146  periodo 11/25,7073,,
2026,840,2026-02-12 00:00:00,1147,GMADA,1110102000,2,110,193,,,,51190.24,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1147  periodo 11/25,7079,,
2026,841,2026-02-12 00:00:00,1148,GMADA,1110102000,2,110,193,,,,30638.88,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1148  periodo 11/25,7082,,
2026,842,2026-02-12 00:00:00,1149,GMADA,1110109000,13,110,193,,,,574425.57,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1149  periodo 11/25,7092,,
2026,843,2026-02-12 00:00:00,1150,GMADA,1110103000,3,110,193,,,,341672.91,C,S,2026-02-12 00:00:00,,,2,GENERADO AUTOMáTICAMENTE A PARTIR DEL REG.COMP  :   1150  periodo 11/25,7100,,
2026,961,2026-02-19 00:00:00,1225,GMADA,1110118000,25,110,413,,,,534000.0,C,S,2026-02-19 00:00:00,,,1,"fact 675
",7892,,
2026,962,2026-02-19 00:00:00,1226,GMADA,1110111000,3,131,1977,,,,815489.79,N,S,2026-02-19 00:00:00,,,2,fact 2989,7893,,
2026,963,2026-02-19 00:00:00,1210,GMADA,1110108000,14,110,2751,,,,375000.0,C,S,2026-02-19 00:00:00,,,1,"fact 3805
",7894,,
2026,964,2026-02-19 00:00:00,1221,GMADA,1110118000,25,110,1879,,,,161600.0,N,S,2026-02-19 00:00:00,,,1,"fact 683
",7895,,
2026,965,2026-02-19 00:00:00,1209,GMADA,1110118000,25,110,441,,,,24550.0,N,S,2026-02-19 00:00:00,,,1,"fact 6035
",7896,,
2026,966,2026-02-19 00:00:00,1205,GMADA,1110109000,13,110,441,,,,4800.0,N,S,2026-02-19 00:00:00,,,1,"fact 6034
",7897,,
2026,967,2026-02-19 00:00:00,1095,GMADA,1110112000,19,110,441,,,,296235.93,N,S,2026-02-19 00:00:00,,,1,facts. 6033-6032-31-30-36,7898,,
2026,969,2026-02-19 00:00:00,1107,GMADA,1110112000,19,110,441,,,,16200.0,N,S,2026-02-19 00:00:00,,,1,"fact 6029
",7900,,
2026,970,2026-02-19 00:00:00,1113,GMADA,1110112000,19,110,441,,,,24000.2,N,S,2026-02-19 00:00:00,,,1,"fact6029
",7901,,S
2026,971,2026-02-19 00:00:00,982,GMADA,1110104000,5,131,441,,,,117416.24,N,S,2026-02-19 00:00:00,,,1,fact 6026-27,7902,,
2026,972,2026-02-19 00:00:00,966,GMADA,1110104000,11,110,441,,,,30750.04,N,S,2026-02-19 00:00:00,,,1,"fact 6025
",7903,,
2026,973,2026-02-19 00:00:00,962,GMADA,1110109000,13,110,441,,,,8500.0,N,S,2026-02-19 00:00:00,,,1,"fact 6024
",7904,,
2026,974,2026-02-19 00:00:00,940,GMADA,1110104000,5,131,441,,,,17920.0,N,S,2026-02-19 00:00:00,,,1,fact 6023,7905,,
