ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,FECHA_REGIS,DESCRIPCION1,DESCRIPCION2,DESCRIPCION3,DESCRIPCION4,DESCRIPCION5,DESCRIPCION6
2019,1110106000,45,0,0,2018-12-03 08:35:28,"Programa de iniciativa provincial, ejecutado por la Secretaria de Desarrollo Social, en complementacion con las tareas de campo jusnto con las Trabajadora Sociales.",,,,,
2019,1110106000,46,0,0,2018-12-03 08:36:57,"Equipo interdisciplinario para atender la problematica de la niñez y las denuncias de los vecinos.
Intervienen Profesionales de la Salud y apoyo legal.",,,,,
2019,1110106000,47,0,0,2018-12-03 08:38:15,"Equipo interdisplinario de profesionales para atender la problematica de violencia,con el trabajo interdisplinario de profesionales de la Salud, y profesionales abogados.",,,,,
2019,1110106000,48,0,0,2018-12-03 08:39:27,"Equipo insterdisplinario de porfesionales, con trabajo articulado con la Comisaria de la Mujer, para atender la problematica de la Violencia de Genero. Intervienen distinatas areas municipales y provinciales, con aporyo de abogados y profesioanles de la salud.",,,,,
2020,1110102000,52,0,0,2019-11-18 18:15:36,"La Delegacion del Frente de Ruta comercial fue creada con el objetivo de permitir al vecino y comerciante la aglilizacion de cualquier tipo de tramite municipal, dado la distancia con la Administracion Central.
Permite mediante un trabajo en conjunto con el area de inspeccion, una mayor presencia municipal en el frente comercial.
Se plantea en centro neuralgico para la realizacion de reuniones de agenda comun junto con las Localidades de Pinamar y Villa Gesell.
Su presencia es fundamental, como cara visible de la Municipalidad, para la importante afluencia turistica que circula de manera permanente.",,,,,
2020,1110102000,50,0,0,2019-11-18 18:22:20,"El Programa se centraliza en el fomento de practicas culturales, locales y regionales, potenciando la estimulacion de viviencias y tradiciones del ciudadano y de cada sector comunitario.
En la socializacion y el intercambio de las producciones culturales y artisticas, asi como en la promocion de lo educativo, los sujetos sociales pudieron conocer y participar de la riqueza del patrimonio, reforzando por un lado, su sentdo de pertenencia y por el otro, el descubrimiento de nuevos codigos y de nuevas practicas que hacen a la diversidad en todas sus formas.
La Direccion de Cultura ademas del fonmento de actividades permenentes, y articulacion con las asociaciones e instituciones educativas y recrativas de la ciudad, posee bajo su orbita la Casa de la Cultura, el Espacio INCAA que alli se desarrolla, ademas la Escuela de Bellas Artes Municipal, con su importante abanico de oferta cultural y educativa.",,,,,
2020,1110118000,31,0,0,2019-11-18 18:31:10,"Coordinacion y articulacion de trabajos ante eventos climaticos de gran importancia, y que implican inconvenientes significativos a la comunidad.
Dictado de capacitaciones de primeros auxilios prevencion a distintas instituciones o vecinos de la ciudad.
Trabajo en la prevencion ante eventos de interes publico.
Prevencion permanente mediante limpieza de bocas de tormentas, canales, desagues, cortes de plantas con peligro de caida.
Limpieza de lotes abandonados con el fin de prevenir delitos, permanencia de roedores y basura.",,,,,
2020,1110118000,39,0,0,2019-11-18 18:32:44,"Mantencion y remodelacion de espacios publicos.
Mantencion de cunetas y banquinas.
Parquzacion y forestacion en la zona urbana
Plan de poda anual.
Vivero Municipal.",,,,,
2020,1110118000,42,0,0,2019-11-18 18:34:23,"Planta recicladora.
Recolleccion diferenciada.
Intervencion en el predio Basural Muncipal del Frente de Ruta 11.",,,,,
2020,1110104000,16,0,0,2019-11-13 08:42:18,"Para mantener una comunidad saludable se deben ofrecer servicios de salud accesibles y de calidad. La principal estrategia del área para asugurar estos objetivos se basa en el fortalecimiento de los centros de atención primaria basados en los principios de la universalidad y accesibilidad.
Para lograr llegar a toda la población se integran los múltiples programas que ofrece el municipio a traves de sus distintas áreas, manteniéndose integrado a la red de salud de la provincia. La atención primaria debe seguir siendo uno de los pilares de la salud pública Ofreceer el acceso a medicamentos gratuitos, contar con centros de salud cercanos a la gente con médicos de cabecera y contar con un programa de prevencion de enfermedades crónicas no trasmisibles nos acercan a los objetivos propuestos.
Se continuará promoviendo las campañas  y el calendario nacional de vacunación. Tambien se continuará con ciclo de charlas y talleres comunitarios, acercando a la gente herramientas para el autocuidado.",,,,,
2020,1110111000,23,0,0,2019-10-07 10:05:43,"Mantenimiento y mejoramiento de la red vial,  teniendo presente la conservacion de la red, recuperacion, rehabilitacion y apertura de caminos, trabajos en canales y complementarios, plan de mejoras, y reparacion de alcantarillas.
La superficie, del partido segun la DIreccion de Geodesia de la Provincia de Bs. As, es de 286.288 Has.; la cantidad a las cuales se aplica la tasa vial es sensiblemente menor por descuentos de sectores a los cuales no estan afectados.
La Red esta dividida segun analisis efectuado: 
PRIMARIA 155,59 KM/SECUNDARIA 162,25 KM/TERCIARIA 353,67 KM/SERVIDUMBRE 48,70 KM.
",,,,,
2020,1110104000,18,0,0,2019-11-13 08:52:58,"Durante diciembre de 2019 llega a su fin el convenio con el Ministerio de Salud de la Provincia de Buenos Aires, SAME (Sistema de Atencion Medica de Emergencias), mediante el cual, nuestro municipio, como los demas de la Provincia, recibieron recursos especificos para el servicio, como ambulancias, equipamiento, y fondos, asi como tambien capacitación. En el año 2020 se pondrá a disposición ministerial la intención de nevovar dicho convenio.",,,,,
2020,1110108000,29,0,0,2019-11-18 18:25:53,"Estimulo para el desarrollo, la producción y el empleo
Capacitación laboral y empresarial para nuestra comunidad
PROFOMICO
EMPRETEC
Programa de Huerteros
BOLSA DE EMPLEO MUNICIPAL
Mercado de la Estacion
Ruta de Sabores ",,,,,
2020,1110109000,47,0,0,2019-10-07 10:05:43,"Apunta a la inclusiòn social y deportiva de niños y personas de la tercera edad. Se genera la interrelaciòn con otras ciudades.
Se realizan  tres etapas: local, zonal y provincial  en dos categorìas: juveniles y abuelos.",,,,,
2020,1110109000,28,0,0,2019-10-07 10:05:43,"Se promocionan las actividades deportivas
Se apoya a los deportistas y delegaciones que participan en competencias en las que representan a nuestra ciudad.
Se dictan talleres mediante la modalidad de horas catedras a cargo de docentes de diferentes disciplinas deportivas, tanto en el centro de la ciudad como en los barrios.",,,,,
2020,1110109000,46,0,0,2019-10-07 10:05:43,"Se realizan actividades tanto deportivas como culturales, destinadas a las personas mayores de la Terceda Edad.",,,,,
2020,1110106000,45,0,0,2019-10-07 10:05:43,"Programa de iniciativa provincial, ejecutado por la Secretaria de Desarrollo Social, en complementacion con las tareas de campo jusnto con las Trabajadora Sociales.",,,,,
2020,1110106000,46,0,0,2019-10-07 10:05:43,"Equipo interdisciplinario para atender la problematica de la niñez y las denuncias de los vecinos.
Intervienen Profesionales de la Salud y apoyo legal.",,,,,
2020,1110106000,47,0,0,2019-10-07 10:05:43,"Equipo interdisplinario de profesionales para atender la problematica de violencia,con el trabajo interdisplinario de profesionales de la Salud, y profesionales abogados.",,,,,
2020,1110117000,36,0,0,2019-11-21 08:57:56,"La Oficina Municipal de Información al Consumidor (OMIC) es la autoridad de aplicación a nivel municipal de la Ley Nacional Nº 24.240 de Defensa del Consumidor y de la Ley Provincial Nº 13.133, denominada ""Código Provincial de Implementación de los Derechos de los Usuarios y Consumidores"".
Dentro del Organismo se realiza el llamado ""Procedimiento Administrativo de Consumo"" totalmente gratuito en pos de garantizar un servicio accesible a todos los ciudadanos (Consumidores Finales y Usuarios de servicios). Este procedimiento se inicia de oficio (a través de inspecciones a comercios) o a partir de la denuncia del consumidor;  posteriormente se celebran audiencias de conciliación entre las partes (proveedor y consumidor); en el caso de arribar a un acuerdo favorable, el mismo es homologado; por el contrario, en caso de no llegar a un acuerdo, se cierra la etapa conciliatoria dándose inicio a la etapa sumarial, esto es,  la Autoridad de Aplicación dicta un Auto de Imputación, se producen pruebas y eventualmente se pueden aplicar sanciones a los Proveedores infractores (apercibimiento, multa de hasta $5.000.000, decomiso, clausura, suspensión en registro de proveedores, pérdida de concesiones, permisos, habilitaciones, licencias).
Además del Procedimiento Administrativo de Consumo, desde la OMIC realiza un asesoramiento integral y orientación al Consumidor y al Usuario respecto de los derechos que le asisten y cómo hacerlos valer, como así también se profundiza en la permanente educación para el consumo ( a través de campañas en vía pública, charlas en diferentes dependencias, redes sociales, medios de comunicación). 
Actualmente la competencia de la OMIC es cada vez mayor, como ejemplos cabe mencionar: reclamos por telefonía celular, servicio de Internet, planes de ahorro, planes de vivienda, garantías de productos, contratos bancarios, tarjetas de crédito, problemas con las bases de datos de deudores, publicidad engañosa, incumplimiento de ofert","as, electrodomésticos, automotores, prendas de vestir, juguetes, contratación de servicios en general, créditos, préstamos, trato digno, servicios públicos domiciliarios, transporte, plomería, albañilería, entre otros. 
A mayor abundamiento, la OMIC también realiza acciones en el orden provincial y nacional a los fines de salvaguardar intereses colectivos, esto es, presentaciones administrativas por ante Entes Reguladores y Ministerios (por ejemplo, solicitando se declare ""Zona Fría"" al Partido de General Madariaga), presentaciones judiciales, entre otras. 
El Consultorio de Asistencia a Víctimas de Delitos de la Municipalidad de General Juan Madariaga se encuentra conformado por un Equipo Interdisciplinario (E.I) cuya labor consiste principalmente en el despliegue de un conjunto de recursos y acciones dirigidos a la contención psicológica, asesoramiento legal y acompañamiento de la víctima y su grupo familiar, con posterioridad al hecho delictivo, tendiente a reducir las secuelas de los daños provocados, garantizar su reconocimiento como parte, el ejercicio pleno de los derechos que le asisten y evitar los procesos de re victimización. 
El Equipo Interdisciplinario acompaña a la Victima desde la radicación de la denuncia (incluso a radicarla en el lugar que corresponde), durante toda la Investigación Penal Preparatoria, (declaraciones testimoniales, pericias, presentación de escritos firmados por la denunciante, pericias, apelaciones de archivo, entre otros) hasta su resolución final (debate oral, ORAC, archivo, ejecución penal) incluso, posteriormente a la resolución de la causa, se continúa trabajando con la víctima y su familia hasta que los mismos lo requieran. 
Asimismo, el E.I. se encuentra de guardia los 365 días del año las 24 horas, cuando de susciten hechos delictivos que por su gravedad ameritan que se asista en el lugar del hecho, siempre a requerimiento de la Policía o Fiscalía en turno.  
",,,,
2021,1110106000,43,0,0,2020-09-28 09:19:50,"La ""Casa del Adolescente"" es uno de los anexos de la Secretaría en cuyo espacio concurren jóvenes de 12 a 21 años de edad, incorporados al Programa Provincial ENVIÓN, asisten diariamente 30 jóvenes los cuales por alguna circunstancia han sido vulnerdos en sus derechos, quedando en riesgo social. Un equipo técnico les brinda sostén emocional, educación y contención; acompañandólos hacia un futuro más alentador para ellos, promoviendo el estudio y trabajo como herramientas escenciales para la vida digna de toda persona. Todas las intervenciones tienden a crear conductas saludables para modificar su situación y así producir algún cambio en su propia historia, fortaleciendo su identidad y promoviendo su protagonismo en la construcción de su vida presente y futura.
El equipo mantiene articulación con los establecimientos escolares de cada adolescente, con los profesionales de salud y con sus familias.
Se realizan talleres varios (apoyo escolar, inglés, guitarra, murga, teatro, educación física, etc). Tambien han innovado con un Taller ""Tata Garaje"" que es de produccion de juguetes realizados por ellos mismos y luego la participacion en eventos y ferias para la muestra y venta de los mismos.

",,,,,
2021,1110106000,24,0,0,2020-09-28 09:19:50," Se brinda asistencia con Planes alimentarios, entrega de cargas de Gas envasado, realización de perforaciones de agua, desagote de pozos; provisión de elementos para instalaciones eléctricas en domicilios; trámites de pase de transporte por discapacidad, se da asesoramiento y se es nexo administrativo en gestión de Pensiones no Contributivas a nivel Provincia, se asiste para trámites de documentación personal. Se da ayuda para pasajes por citaciones judiciales, subsidios para satisfacer necesidades inmediatas ( sepelios, pagos de luz , pagos de alquileres x falta de vivienda y/o por desalojos ,  pago de hospedajes por variadas circunstancias ); entrega de elementos para cubrir necesidades básicas( ropa, calzados, frazadas , colchones, pañales, abrigos, elementos escolares); compra de materiales para la construcción. Reparación , refacción de Viviendas. Construcción de Módulos Sociales de emergencia. Articulación permanente con distintas Instituciones para dar una mejor respuesta a nuestros vecinos en forma integral; priorizando siempre a los más vulnerables. Cabe destacar que particularmente se ha constatado un incremento muy notorio en las ayudas con las cuales se debe asistir para afrontar los pagos de luz y alquiler; y también en relación a solicitudes por necesidades para las mejoras habitacionales
 Se mantiene una fluida comunicación y trabajo en red con la Casa del Adolescente, Programa Envión, SLPPD, CPA, Juzgado de Paz, Comisaría de la Mujer y la Familia, Equipo Interdisciplinario para el Abordaje de la Violencia Masculina,  Oficina Municipal de Empleo, Oficina de Vivienda, OMIC , Merenderos, ONG, Sociedades De Fomento, clubes, Instituciones religiosas, Escuelas , Granja De Contención y otras.















 
























",,,,,
2021,1110118000,48,0,0,2020-11-16 11:17:53,"GESTION INTEGRAL DE RESIDUOS SOLIDOS URBANOS:
1)	Recolección de RSU: el mismo consiste en la recolección de residuos sólidos urbanos u  fracción orgánica. La misma se realiza de lunes a sábados a partir de las 7 horas. Este recorrido completa toda la ciudad.

2)	Recolección de diferenciados: esta recolección es independiente de la anterior, y solo responde a la fracción inorgánica, la cual debe ser separada por el frentista. Hoy la misma se encuentra digitalizada mediante la descarga de una App, que te permite llegar a todos las viviendas que realizan la recolección. La misma se realiza en toda la ciudad con días para cada barrio. Así el lunes está asignado el centro, el martes barrio San Martin y Quintanilla, con los barrios nuevos, como Argentino Luna o Ramón Carrillo. Miércoles se realiza todo el barrio Belgrano, los jueves los barrios periféricos, barrio Norte, Los pinos, Kennedy el modelo entre otros y los viernes se trabaja con los comercios.


3)	Recolección de volumétricos.: esta recolección se hace también de lunes a viernes pero en este caso se trabaja con calles y días asignados. Los camiones realizan las recolecciones el día asignado, por ejemplo calle moreno los Lunes.

4)	Sistema de contenerizacion: aquí el municipio cuenta con dos tipos de gestión. La primera refiere a un punto estático el cual se encuentra en el corralón municipal, y se encuentra abierto de lunes a domingos de 6 a 18hs. El segundo el programa se denomina "" el contenedor va a tu barrio"",  estos son móviles y van a cada barrio, permaneciendo en un lugar por el periodo de una semana.

5)	Gestión predio de disposición final: que i se trabaja con todo la gestión de todos los RSU, no solo el partido de General Madariaga, sino también de los partidos depositarios como Pinamar  y Villa Gesell. En los dos últimos años se ha logrado la reconversión del predio de un basural a cielo abeto a un vertedero controlado, se trabaja para la concreción de un relleno sanit","ario, en el mediano plazo.

6)	Se completa el plan con la limpieza de la ciudad en general, barrenderos, colocación de cestos en la vía publica, en los espacios públicos, y mantenimiento permanente de todos lso sectores públicos.
",,,,
2022,1110106000,43,0,0,2021-10-25 08:16:47,"La ""Casa del Adolescente"" es uno de los anexos de la Secretaría en cuyo espacio concurren jóvenes de 12 a 21 años de edad, incorporados al Programa Provincial ENVIÓN, asisten diariamente 30 jóvenes los cuales por alguna circunstancia han sido vulnerdos en sus derechos, quedando en riesgo social. Un equipo técnico les brinda sostén emocional, educación y contención; acompañandólos hacia un futuro más alentador para ellos, promoviendo el estudio y trabajo como herramientas escenciales para la vida digna de toda persona. Todas las intervenciones tienden a crear conductas saludables para modificar su situación y así producir algún cambio en su propia historia, fortaleciendo su identidad y promoviendo su protagonismo en la construcción de su vida presente y futura.
El equipo mantiene articulación con los establecimientos escolares de cada adolescente, con los profesionales de salud y con sus familias.
Se realizan talleres varios (apoyo escolar, inglés, guitarra, murga, teatro, educación física, etc). Tambien han innovado con un Taller ""Tata Garaje"" que es de produccion de juguetes realizados por ellos mismos y luego la participacion en eventos y ferias para la muestra y venta de los mismos.

",,,,,
2022,1110106000,24,0,0,2021-11-18 10:19:31,"Se brinda asistencia con Planes alimentarios, entrega de cargas de Gas envasado, realización de perforaciones de agua, desagote de pozos; provisión de elementos para instalaciones eléctricas en domicilios; trámites de pase de transporte por discapacidad, se da asesoramiento y se es nexo administrativo en gestión de Pensiones no Contributivas a nivel Provincial, se asiste para trámites de documentación personal. Se da ayuda para pasajes por citaciones judiciales, subsidios para satisfacer necesidades inmediatas ( sepelios, pagos de luz , pagos de alquileres por falta de vivienda y/o por desalojos ,  pago de hospedajes por variadas circunstancias ); entrega de elementos para cubrir necesidades básicas( ropa, calzados, frazadas , colchones, pañales, abrigos, elementos escolares); compra de materiales para la construcción. Reparación , refacción de Viviendas. Construcción de Módulos Sociales de emergencia. Articulación permanente con distintas Instituciones para dar una mejor respuesta a nuestros vecinos en forma integral; priorizando siempre a los más vulnerables. Cabe destacar que particularmente se ha constatado un incremento muy notorio en las ayudas con las cuales se debe asistir para afrontar los pagos de luz y alquiler; y también en relación a solicitudes por necesidades para las mejoras habitacionales
Se mantiene una fluida comunicación y trabajo en red con la Casa del Adolescente, Programa Envión, SLPPD, CPA, Juzgado de Paz, Comisaría de la Mujer y la Familia, Equipo Interdisciplinario para el Abordaje de la Violencia Masculina,  Oficina Municipal de Empleo, Oficina de Vivienda, OMIC , Merenderos, ONG, Sociedades De Fomento, Clubes, Instituciones religiosas, Escuelas , Granja De Contención y otras.















 
























",,,,,
2022,1110102000,33,0,0,2021-10-25 08:16:48,"Mantenimiento y refaccion en la casa principal del centro de estudiantes de Mar del Plata y de Tandil.
Trabajo articulado mediante convenio con la UADE por becas al mèrito para la ciudadanìa y becas para empleados municipales.
Organizacion de  la expo educativa.
Control y administracion de las becas de ayuda econòmica a jòvenes de nuestra ciudad de marzo a diciembre.
Organizacion del festival para el dìa del niño y dìa de la primavera en el que se convocaron miles de jòvenes.


 ",,,,,
2022,1110102000,35,0,0,2021-11-18 10:11:50,"La Delegaciòn Municipal Paraje Macedo, fue creada mediante Ordenanza Municipal con el objetivo de generar un nexo entre los habitantes del Paraje con nuestro Municipio, marcando presencia en cada una de las acciones y gestiones municipales que se lleven adelante, sintièndose estos parte de las mismas a pesar de la distancia.
Desarrollo continuo de actividades: capacitaciones, eventos , FIesta Regional del Kiwi.
",,,,,
2022,1110106000,25,0,0,2021-11-18 10:20:24,"El Jardín Maternal Municipal ""La Casita de Chocolate "" es una institución socioeducativa asistencial que atiende a niños de 45 días de vida hasta los 3 años de edad, considerando sus necesidades biopsicosociales. Los pequeños permanecen en el horario durante el cual  cada una de las familias requiere de este  servicio. Se da prioridad a las familias cuyos padres trabajan y que no cuentan con ingresos para hacer frente a servicios privados. Concurren alrededor de 60 niños, que es la capacidad máxima por estructura edilicia y cantidad de personal. 
Existe articulación con Centro de Estimulación Temprana , Jardines de Infantes y otros.
",,,,,
2022,1110108000,30,0,0,2021-10-25 08:16:48,Continuacion de la Puesta en marcha e implementacion del Sector Industrial Planificado.,,,,,
2021,1110102000,52,0,0,2020-09-28 09:19:50,"La Delegacion del Frente de Ruta comercial fue creada con el objetivo de permitir al vecino y comerciante la aglilizacion de cualquier tipo de tramite municipal, dado la distancia con la Administracion Central.
Permite mediante un trabajo en conjunto con el area de inspeccion, una mayor presencia municipal en el frente comercial.
Se plantea en centro neuralgico para la realizacion de reuniones de agenda comun junto con las Localidades de Pinamar y Villa Gesell.
Su presencia es fundamental, como cara visible de la Municipalidad, para la importante afluencia turistica que circula de manera permanente.",,,,,
2021,1110102000,50,0,0,2020-09-28 09:19:50,"El Programa se centraliza en el fomento de practicas culturales, locales y regionales, potenciando la estimulacion de viviencias y tradiciones del ciudadano y de cada sector comunitario.
En la socializacion y el intercambio de las producciones culturales y artisticas, asi como en la promocion de lo educativo, los sujetos sociales pudieron conocer y participar de la riqueza del patrimonio, reforzando por un lado, su sentdo de pertenencia y por el otro, el descubrimiento de nuevos codigos y de nuevas practicas que hacen a la diversidad en todas sus formas.
La Direccion de Cultura ademas del fonmento de actividades permenentes, y articulacion con las asociaciones e instituciones educativas y recrativas de la ciudad, posee bajo su orbita la Casa de la Cultura, el Espacio INCAA que alli se desarrolla, ademas la Escuela de Bellas Artes Municipal, con su importante abanico de oferta cultural y educativa.",,,,,
2021,1110104000,16,0,0,2020-09-28 09:19:50,"Para mantener una comunidad saludable se deben ofrecer servicios de salud accesibles y de calidad. La principal estrategia del área para asugurar estos objetivos se basa en el fortalecimiento de los centros de atención primaria basados en los principios de la universalidad y accesibilidad.
Para lograr llegar a toda la población se integran los múltiples programas que ofrece el municipio a traves de sus distintas áreas, manteniéndose integrado a la red de salud de la provincia. La atención primaria debe seguir siendo uno de los pilares de la salud pública Ofreceer el acceso a medicamentos gratuitos, contar con centros de salud cercanos a la gente con médicos de cabecera y contar con un programa de prevencion de enfermedades crónicas no trasmisibles nos acercan a los objetivos propuestos.
Se continuará promoviendo las campañas  y el calendario nacional de vacunación. Tambien se continuará con ciclo de charlas y talleres comunitarios, acercando a la gente herramientas para el autocuidado.",,,,,
2021,1110111000,23,0,0,2020-09-28 09:19:50,"Mantenimiento y mejoramiento de la red vial,  teniendo presente la conservacion de la red, recuperacion, rehabilitacion y apertura de caminos, trabajos en canales y complementarios, plan de mejoras, y reparacion de alcantarillas.
La superficie, del partido segun la DIreccion de Geodesia de la Provincia de Bs. As, es de 286.288 Has.; la cantidad a las cuales se aplica la tasa vial es sensiblemente menor por descuentos de sectores a los cuales no estan afectados.
La Red esta dividida segun analisis efectuado: 
PRIMARIA 155,59 KM/SECUNDARIA 162,25 KM/TERCIARIA 353,67 KM/SERVIDUMBRE 48,70 KM.
",,,,,
2021,1110108000,29,0,0,2020-09-28 09:19:50,"Estimulo para el desarrollo, la producción y el empleo
Capacitación laboral y empresarial para nuestra comunidad
PROFOMICO
EMPRETEC
Programa de Huerteros
BOLSA DE EMPLEO MUNICIPAL
Mercado de la Estacion
Ruta de Sabores ",,,,,
2021,1110109000,47,0,0,2020-09-28 09:19:50,"Apunta a la inclusiòn social y deportiva de niños y personas de la tercera edad. Se genera la interrelaciòn con otras ciudades.
Se realizan  tres etapas: local, zonal y provincial  en dos categorìas: juveniles y abuelos.",,,,,
2021,1110109000,28,0,0,2020-09-28 09:19:50,"Se promocionan las actividades deportivas
Se apoya a los deportistas y delegaciones que participan en competencias en las que representan a nuestra ciudad.
Se dictan talleres mediante la modalidad de horas catedras a cargo de docentes de diferentes disciplinas deportivas, tanto en el centro de la ciudad como en los barrios.",,,,,
2021,1110109000,46,0,0,2020-09-28 09:19:50,"Se realizan actividades tanto deportivas como culturales, destinadas a las personas mayores de la Terceda Edad.",,,,,
2021,1110106000,45,0,0,2020-09-28 09:19:50,"Programa de iniciativa provincial, ejecutado por la Secretaria de Desarrollo Social, en complementacion con las tareas de campo jusnto con las Trabajadora Sociales.",,,,,
2021,1110106000,46,0,0,2020-09-28 09:19:50,"Equipo interdisciplinario para atender la problematica de la niñez y las denuncias de los vecinos.
Intervienen Profesionales de la Salud y apoyo legal.",,,,,
2021,1110106000,47,0,0,2020-09-28 09:19:50,"Equipo interdisplinario de profesionales para atender la problematica de violencia,con el trabajo interdisplinario de profesionales de la Salud, y profesionales abogados.",,,,,
