ANIO_PRESUP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,DESAGREGA,DENOMINACION,DENOMINACION_AB,CODIGO_UE,EJECUTADO,ESTIMADO,PROGRAMADO,CODIGO_PRESTAMO,FINALIDAD,FUNCION,SUBFUNCION,CREDITO_INIC,CREDITO_MODIF,PREVENTIVO,COMPROMISO,DEVENGADO,PAGADO,PPG,PPG_PORCEN
2011,1110109000,49,0,0,N,Torneos Buenos Aires la Provincia,Torneos BsAs la Pcia,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,209690.0,0.0,230291.97,0.0,,
2011,1110105000,49,0,0,N,Torneos Buenos Aires la Provincia,Torneos BsAs Pcia,6,0.0,0.0,0.0,,3,4,6,0.0,0.0,3300.0,0.0,5613.02,0.0,,
2011,1110103000,51,64,0,N,Casa del Adolescente (programa Envión),Casa adolescente,3,0.0,0.0,0.0,,3,2,0,0.0,0.0,0.0,0.0,7570.64,0.0,,
2012,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,1668377.72,0.0,11925.0,0.0,902654.14,0.0,,
2012,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,975294.29,0.0,363086.95,0.0,1352136.25,0.0,,
2012,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,21818019.15,0.0,5198922.36,0.0,25725467.54,0.0,,
2012,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,561562.35,0.0,83110.91,0.0,531370.32,0.0,,
2012,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,385319.08,0.0,157891.01,0.0,727692.85,0.0,,
2012,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,4504478.16,0.0,1023236.74,0.0,3951252.57,0.0,,
2012,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,960000.0,0.0,15000.0,0.0,2241402.79,0.0,,
2012,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,409942.67,0.0,51395.14,0.0,331191.67,0.0,,
2012,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,600573.55,0.0,63754.04,0.0,601191.86,0.0,,
2012,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,1023742.01,0.0,38466.0,0.0,617471.6,0.0,,
2012,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,2377134.75,0.0,1844464.43,0.0,2379880.56,0.0,,
2012,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,1908805.56,0.0,1377414.11,0.0,2009589.05,0.0,,
2012,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,2,0,628678.56,0.0,41985.41,0.0,740609.97,0.0,,
2012,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,1660311.41,0.0,813067.88,0.0,2571071.35,0.0,,
2012,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,1151566.97,0.0,392407.49,0.0,1522990.92,0.0,,
2012,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,757588.61,0.0,143755.34,0.0,737017.17,0.0,,
2012,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,105000.0,0.0,0.0,0.0,18907.82,458993.14,,
2012,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,2300000.0,0.0,0.0,0.0,6076517.69,5610842.0,,
2012,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,50000.0,0.0,0.0,0.0,8934.3,0.0,,
2012,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,439589.77,0.0,58557.04,0.0,349259.64,0.0,,
2012,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,1006990.0,0.0,0.0,0.0,1240080.01,0.0,,
2012,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,4000.0,0.0,0.0,0.0,4147.63,0.0,,
2012,1110103000,51,79,0,N,Mejoramiento de Calles,Mejoramiento de Calles,3,0.0,0.0,0.0,,3,9,1,125000.0,0.0,769.5,0.0,769.5,0.0,,
2012,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2012,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,120000.0,0.0,26527.5,0.0,26527.5,0.0,,
2012,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,500000.0,0.0,0.0,0.0,0.0,0.0,,
2012,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,300000.0,0.0,21000.0,0.0,21000.0,0.0,,
2012,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,2957857.55,0.0,1262006.73,0.0,3581782.65,0.0,,
2012,1110103000,51,80,0,N,Mejoramiento de Infraestructura y Redes de Servicios Publicos,Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,1345263.0,0.0,474189.62,0.0,983160.56,0.0,,
2012,1110113000,42,0,0,N,Protección Ciudadana,Seguridad,20,0.0,0.0,0.0,,2,1,0,2508012.19,0.0,2700963.01,0.0,2915333.76,0.0,,
2012,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,2462965.18,0.0,506339.34,0.0,3060948.59,0.0,,
2012,1110103000,51,54,0,N,Señalización de calles y espacios publicos,Señalización de calles,3,0.0,0.0,0.0,,3,9,1,153500.0,0.0,0.0,0.0,0.0,0.0,,
2012,1110103000,51,57,0,N,"Acondicionamiento de la Escuela de Bellas Artes, Casa de la Cultura y Museos",Acondic. Esc. B.A.,3,0.0,0.0,0.0,,3,4,5,90000.0,0.0,33327.0,0.0,33327.0,0.0,,
2012,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,197448.08,0.0,20000.0,0.0,129645.69,0.0,,
2012,1110113000,43,0,0,N,Atención de Policia Comunal,Atención Policia Comunal,20,0.0,0.0,0.0,,2,1,0,281000.0,0.0,834623.11,0.0,522763.94,0.0,,
2012,1110103000,51,59,0,N,Nuevos Espacios Públicos,Nuevos Espacios Públicos,3,0.0,0.0,0.0,,3,9,1,300000.0,0.0,1120390.0,0.0,114390.0,0.0,,
2012,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,339658.74,0.0,36380.0,0.0,225461.28,0.0,,
2012,1110115000,1,0,0,N,Coordinación General y Modernizacion del estado,Coordinación General,22,0.0,0.0,0.0,,1,3,0,649750.26,0.0,75776.32,0.0,317134.46,0.0,,
2012,1110103000,51,60,0,N,Internet Social,Internet Social,3,0.0,0.0,0.0,,3,2,0,126600.0,0.0,15141.0,0.0,54573.69,0.0,,
2012,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,105000.0,0.0,0.0,0.0,85290.54,0.0,,
2012,1110103000,26,0,0,N,Servicios de Mantenimiento de Espacios Verdes y Arbolado,Espacios Verdes y arbolad,3,0.0,0.0,0.0,,3,9,1,1241320.13,0.0,289239.39,0.0,1215989.49,0.0,,
2012,1110103000,45,0,0,N,Saneamiento Ambiental y Gestión de Residuos Sólidos,Saneamiento Ambiental,3,0.0,0.0,0.0,,4,4,0,842013.31,0.0,208556.69,0.0,479325.52,0.0,,
2012,1110113000,31,0,0,N,Defensa Civil,Defensa Civil,20,0.0,0.0,0.0,,2,1,0,94085.09,0.0,25630.0,0.0,44652.9,0.0,,
2012,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,634384.13,0.0,8681.87,0.0,547008.14,0.0,,
2012,1110112000,33,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,19,0.0,0.0,0.0,,3,9,9,649079.26,0.0,22451.0,0.0,314048.06,0.0,,
2012,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,2,0,98700.0,0.0,0.0,0.0,30976.0,0.0,,
2013,1110113000,32,0,0,N,Ordenamiento y Control de la Circulacion en la via publica,Ord. Via Publica,20,0.0,0.0,0.0,,2,1,0,603460.8,0.0,28551.65,0.0,792035.79,0.0,,
2013,1110112000,33,0,0,N,Inspeccion de Comercios y Expedicion de Carnet de Conductor,Inspeccion de Comercios,19,0.0,0.0,0.0,,3,9,9,462444.8,0.0,18068.83,0.0,426926.65,0.0,,
2013,1110102000,33,0,0,N,Promocion de la Juventud,Promocion de la Juventud,2,0.0,0.0,0.0,,3,4,3,55100.0,0.0,16894.7,0.0,99351.16,0.0,,
2013,1110103000,51,82,0,N,Obras Presupuesto Participativo Barrio Quintanilla,Obras Barrio Quintanilla,3,0.0,0.0,0.0,,3,9,1,200000.0,0.0,262517.71,0.0,240297.15,0.0,,
2013,1110104000,62,0,0,N,Mejora de la Infraestructura Sanitaria,Inf. Hosp.,5,0.0,0.0,0.0,,3,1,0,0.0,0.0,75160.0,0.0,75160.0,0.0,,
2013,1110106000,42,0,0,N,Fortalecimiento Programas Sociales,Fortal. Prog. Sociales,7,0.0,0.0,0.0,,3,2,0,119000.0,0.0,207212.6,0.0,182263.18,0.0,,
2013,1110103000,51,63,0,N,Planta de Clasificación de Residuos,Planta Residuos,3,0.0,0.0,0.0,,4,4,0,0.0,0.0,14214.5,0.0,40637.13,0.0,,
2013,1110103000,51,86,0,N,Obras Presupuesto Participativo Barrio Martin Fierro,Obras Barrio M Fierro,3,0.0,0.0,0.0,,3,9,1,80000.0,0.0,60329.97,0.0,70527.17,0.0,,
2013,1110103000,51,87,0,N,Obras Presupuesto Participativo Barrio Norte,Obras Barrio Norte,3,0.0,0.0,0.0,,3,9,1,120000.0,0.0,132907.3,0.0,119709.1,0.0,,
2013,1110103000,51,53,0,N,Sector Industrial Planificado,Sector Industrial,3,0.0,0.0,0.0,,3,9,1,76000.0,0.0,0.0,0.0,0.0,0.0,,
2013,1110103000,51,81,0,N,Obras Presupuesto Participativo Barrio Belgrano,Obras B.Belgrano,3,0.0,0.0,0.0,,3,9,1,199600.0,0.0,177070.82,0.0,203171.42,0.0,,
2013,1110103000,48,0,0,N,Mejoramiento Infraestructura y vías de comunicación,Mejorar. Infraestructura,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,1011395.33,0.0,2744639.79,0.0,,
2013,1110103000,51,88,0,N,Obras Presupuesto Participativo Barrio San Martin B,Obras Barrio S Martin B,3,0.0,0.0,0.0,,3,9,1,199500.0,0.0,146932.25,0.0,151862.85,0.0,,
2013,1110105000,49,0,0,N,Torneos Buenos Aires la Provincia,Torneos Bonaerenses,6,0.0,0.0,0.0,,3,4,5,0.0,0.0,0.0,0.0,0.0,0.0,,
2013,1110109000,49,0,0,N,Juegos Buenos Aires La Provincia,Torneos Bonaerenses,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,88310.0,0.0,101025.58,0.0,,
2013,1110103000,51,89,0,N,Obras Presupuesto Participativo Barrio Kennedy,Obras Barrio Kennedy,3,0.0,0.0,0.0,,3,9,1,103000.0,0.0,20206.97,0.0,25249.57,0.0,,
2013,1110106000,43,0,0,N,Programa Envion,Programa Envion,7,0.0,0.0,0.0,,3,4,6,44000.0,0.0,2496.45,0.0,26344.55,0.0,,
2013,1110106000,47,0,0,N,Programa Uno,Programa Uno,7,0.0,0.0,0.0,,3,2,0,90000.0,0.0,197900.0,0.0,150275.04,0.0,,
2013,1110103000,51,90,0,N,Obras Presupuesto Participativo Barrio San Martin A,Obras Barrio S Martin A,3,0.0,0.0,0.0,,3,9,1,200000.0,0.0,188077.22,0.0,188277.54,0.0,,
2013,1110106000,44,0,0,N,Programa Esfuerzo Solidario,Esfuerzo Solidario,7,0.0,0.0,0.0,,3,2,0,148000.0,0.0,248636.83,0.0,369065.97,0.0,,
2013,1110108000,44,0,0,N,Fomento de la Producción Porcina,Fom. Prod. Porcina,14,0.0,0.0,0.0,,4,6,0,0.0,0.0,0.0,0.0,0.0,0.0,,
2013,1110103000,51,51,0,N,Mejora de la Infraestructura Sanitaria,Infraestructura Sanitaria,3,0.0,0.0,0.0,,3,1,0,50000.0,0.0,0.0,0.0,80279.53,0.0,,
2013,1110103000,51,74,0,N,Construcción de vivienda social,Const. Viv. Social,3,0.0,0.0,0.0,,3,7,0,0.0,0.0,1160411.3,0.0,428961.71,0.0,,
2013,1110103000,51,55,0,N,Residencia Escuela Agraria,Residencia Escuela Agrari,3,0.0,0.0,0.0,,3,4,1,0.0,0.0,207580.59,0.0,146525.34,0.0,,
2013,1110103000,51,76,0,N,Pavimentación Urbana,Pavimentación Urbana,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,287425.03,0.0,,
2013,1110103000,51,77,0,N,Centro de Integracion Comunitario,C.I.C.,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,1795046.13,0.0,1644733.56,0.0,,
2013,1110103000,51,58,0,N,Sala de primeros auxilios,SUM Macedo,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,9215.06,0.0,9215.06,0.0,,
2013,1110103000,51,60,0,N,Gimnasio-Polideportivo Municipal,Gimnasio-Polideportivo,3,0.0,0.0,0.0,,3,4,6,0.0,0.0,39355.0,0.0,39355.0,0.0,,
2013,1110103000,51,61,0,N,Playon Deportivo Multiuso,Playon Deportivo Multiuso,3,0.0,0.0,0.0,,3,4,6,0.0,0.0,191080.0,0.0,191080.0,0.0,,
2013,1110103000,51,75,0,N,Ejecución Veredas Intertrabadas y vivienda social,Ejecución Veredas Inter,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,228348.13,0.0,228345.74,0.0,,
2014,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,2992310.0,0.0,58190.55,0.0,2389933.83,0.0,,
2014,1110101000,1,0,0,N,Fijación de Objetivos de Política Gubernamental,Política Gubernamental,1,0.0,0.0,0.0,,1,3,0,1632157.59,0.0,1683078.47,0.0,4114655.66,0.0,,
2014,1110104000,16,0,0,N,Atención Médica Primaria y Asistencial,Hospital,5,0.0,0.0,0.0,,3,1,0,35984378.75,0.0,10701078.01,0.0,52961980.07,0.0,,
2014,1110104000,17,0,0,N,Servicios de Control Bromatológico y zoonosis,Bromatologia,11,0.0,0.0,0.0,,3,1,0,850636.29,0.0,207201.17,0.0,1114745.09,0.0,,
2014,1110103000,1,0,0,N,Conducción y Administración de la Secretaria de Obras y Servicios Públicos,Conducción,3,0.0,0.0,0.0,,3,9,1,1723166.26,0.0,251883.27,0.0,1776408.31,0.0,,
2014,1110103000,18,0,0,N,Servicios Urbanos en General,Servicios Generales,3,0.0,0.0,0.0,,3,9,1,7040102.82,0.0,5248912.25,0.0,10581177.29,0.0,,
2014,1110103000,19,0,0,N,Servicios de Alumbrado Público,Alumbrado,3,0.0,0.0,0.0,,3,9,2,0.0,0.0,204257.42,0.0,3331523.84,348324.71,,
2014,1110103000,20,0,0,N,Servicios de Cementerio,Servicios de Cementerio,3,0.0,0.0,0.0,,3,9,4,454794.52,0.0,88519.43,0.0,678690.74,0.0,,
2014,1110103000,21,0,0,N,Recolección y Disposición Final de Residuos,Residuos,3,0.0,0.0,0.0,,3,9,3,1044490.27,0.0,443357.06,0.0,1504912.96,0.0,,
2014,1110103000,22,0,0,N,Servicios de Barrido,Servicios de Barrido,3,0.0,0.0,0.0,,3,9,3,1076240.02,0.0,962743.62,0.0,1649493.53,0.0,,
2014,1110111000,23,0,0,N,Conservación y Mejorado de Caminos Rurales,Conservación de Caminos,3,0.0,0.0,0.0,,4,3,0,992977.11,0.0,4160983.06,0.0,5544692.48,0.0,,
2014,1110106000,24,0,0,N,Desarrollo Social,Desarrollo Social,7,0.0,0.0,0.0,,3,2,0,2544553.41,0.0,1862958.66,0.0,3688825.88,0.0,,
2014,1110106000,25,0,0,N,Desarrollo Infantil,Desarrollo Infanitl,7,0.0,0.0,0.0,,3,4,2,1051299.69,0.0,46921.94,0.0,1060978.46,0.0,,
2014,1110105000,27,0,0,N,Fomento de la Cultura y la Educación,Cultura,6,0.0,0.0,0.0,,3,4,5,2105743.41,0.0,1963166.79,0.0,4679097.47,0.0,,
2014,1110109000,28,0,0,N,Promoción del Deporte,Promoción del Deporte,13,0.0,0.0,0.0,,3,4,6,1517529.55,0.0,498899.16,0.0,2392105.8,0.0,,
2014,1110108000,29,0,0,N,Estimulación Para el Desarrollo de la Producción y el empleo,Producción,14,0.0,0.0,0.0,,4,5,0,1217294.66,0.0,115046.26,0.0,1207179.8,0.0,,
2014,1110107000,92,0,0,N,Deuda Consolidada,Deuda Consolidada,2,0.0,0.0,0.0,,5,1,0,43000.0,0.0,0.0,0.0,1958765.51,1952147.5,,
2014,1110107000,93,0,0,N,Deuda Flotante,Deuda Flotante,2,0.0,0.0,0.0,,5,1,0,8600000.0,0.0,0.0,0.0,5601532.66,5601532.66,,
2014,1110107000,94,0,0,N,Intereses de la Deuda,Intereses de la Deuda,2,0.0,0.0,0.0,,5,1,0,10000.0,0.0,0.0,0.0,5162.04,0.0,,
2014,1110110000,30,0,0,N,Fomento y Promoción del Turismo,Promoción del Turismo,12,0.0,0.0,0.0,,4,7,0,522702.64,0.0,42426.15,0.0,728896.12,0.0,,
2014,1110103000,51,78,0,N,Mejoramiento de Caminos Rurales,Mej. de Cam. Rurales,3,0.0,0.0,0.0,,4,2,0,1803000.0,0.0,660000.0,0.0,3896965.99,0.0,,
2014,1110107000,91,0,0,N,Devolución de Tributos,Devolución de Tributos,2,0.0,0.0,0.0,99998,5,1,0,10000.0,0.0,0.0,0.0,0.0,0.0,,
2014,1110103000,51,0,0,S,PLAN DE OBRAS MUNICIPALES,PLAN DE OBRAS MUNICIPALES,3,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,
2014,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,250000.0,0.0,220174.05,0.0,220174.05,0.0,,
2014,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,1280000.0,0.0,392513.33,0.0,382036.86,0.0,,
2014,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,3716578.65,0.0,1074463.62,0.0,6917423.32,399.91,,
2014,1110103000,51,80,0,N,Mejoramiento de Infraestructura y Redes de Servicios Publicos,Mejoramiento Infraestruct,3,0.0,0.0,0.0,,3,9,1,3290000.0,0.0,1393109.63,0.0,2998546.2,0.0,,
2014,1110113000,42,0,0,N,Protección Ciudadana,Seguridad,20,0.0,0.0,0.0,,2,1,0,6238344.88,0.0,2376449.08,0.0,7825098.86,0.0,,
2009,1110103000,51,83,0,N,Repavimentacion y Bacheo de Calles,Repavimentacion y Bacheo,3,0.0,0.0,0.0,,3,9,1,126000.0,0.0,86389.04,0.0,1969.04,0.0,,
2009,1110103000,51,84,0,N,Plan de Iluminación,Plan de Iluminación,3,0.0,0.0,0.0,,3,9,1,110000.0,0.0,247096.67,0.0,215896.67,0.0,,
2009,1110103000,51,53,0,N,Parador estacionamiento vehiculos de carga,Parador estacionamiento,3,0.0,0.0,0.0,,3,9,1,45000.0,0.0,35955.95,0.0,34595.95,0.0,,
2009,1110103000,51,85,0,N,"Remodelación, Iluminación y construccion de Nichos en el Cementerio",Remodelación Cementerio,3,0.0,0.0,0.0,,3,9,4,60000.0,0.0,5198.57,0.0,5198.57,0.0,,
2009,1110102000,1,0,0,N,Conducción Superior,Conducción Superior,2,0.0,0.0,0.0,,1,3,0,1387813.37,0.0,463255.46,0.0,1698852.56,0.0,,
2009,1110103000,51,80,0,N,Ampliación de Redes de Servicios Públicos,Ampliación Red Domiciliar,3,0.0,0.0,0.0,,3,9,1,510000.0,0.0,1013091.14,0.0,558640.35,0.0,,
2009,1110113000,42,0,0,N,Seguridad y Organización,Seguridad,20,0.0,0.0,0.0,,2,1,0,935973.95,0.0,1343325.36,0.0,1686940.71,0.0,,
2009,1110112000,1,0,0,N,Administración Financiera,Administración Financiera,19,0.0,0.0,0.0,,1,6,0,1056899.41,0.0,224044.53,0.0,1236308.2,0.0,,
2009,1110103000,51,54,0,N,Señalización de calles,Señalización de calles,3,0.0,0.0,0.0,,3,9,1,35000.0,0.0,15993.84,0.0,15993.84,0.0,,
2009,1110103000,51,55,0,N,Remodelación y ensanche Calle Martinez Guerrero,Rem. y Ens. M. Guerrero,3,0.0,0.0,0.0,,3,9,1,200000.0,0.0,81512.3,0.0,23614.04,0.0,,
2009,1110103000,51,56,0,N,Museo Tuyu - Mapu y Archivo Historico,Museo Tuyu - Mapu,3,0.0,0.0,0.0,,3,4,5,75000.0,0.0,79032.95,0.0,70688.8,0.0,,
2009,1110103000,51,57,0,N,Acondicionamiento de la Escuela de Bellas Artes,Acondic. Esc. B.A.,3,0.0,0.0,0.0,,3,4,5,15000.0,0.0,11709.23,0.0,11709.23,0.0,,
2009,1110109000,46,0,0,N,Promocion de la Tercera Edad,Tercera Edad,13,0.0,0.0,0.0,,3,4,6,65232.31,0.0,8900.0,0.0,46475.77,0.0,,
2009,1110113000,43,0,0,N,Mantención de Policia Comunal,Mant. Policia Comunal,20,0.0,0.0,0.0,,2,1,0,192000.0,0.0,374271.56,0.0,149684.43,0.0,,
2009,1110103000,51,59,0,N,Nuevos Espacios Públicos,Nuevos Espacios Públicos,3,0.0,0.0,0.0,,3,9,1,75000.0,0.0,9390.0,0.0,48705.4,0.0,,
2009,1110114000,1,0,0,N,Planeamiento Estratégico y Gestión de la Delegación,Planeam. de la Delegación,21,0.0,0.0,0.0,,1,3,0,256717.86,0.0,17200.58,0.0,161691.72,0.0,,
2008,1110103000,51,87,0,N,Construcción de Vivienda Social,Construcción de Vivienda,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,403133.95,0.0,0.0,0.0,,
2009,1110108000,45,0,0,N,Saneamiento Ambiental y gestión de residuos sólidos,San. Ambiental,14,0.0,0.0,0.0,,4,4,0,130500.0,0.0,73020.16,0.0,181307.76,0.0,,
2009,1110115000,1,0,0,N,Coordinación General y protocolo,Coordinación General,22,0.0,0.0,0.0,,1,3,0,231237.97,0.0,262061.0,0.0,403369.41,0.0,,
2008,1110103000,51,88,0,N,Ampliacion Avenida Martinez Guerrero,Ampliac. Martinez Guerrer,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,217439.56,0.0,338444.07,0.0,,
2009,1110103000,51,86,0,N,Pavimentación Urbana,Plan de Pavimentación,3,0.0,0.0,0.0,,3,9,1,85500.0,0.0,1791684.81,0.0,1949427.97,0.0,,
2009,1110113000,47,0,0,N,Apoyo a Bomberos Voluntarios,Apoyo a Bomberos,20,0.0,0.0,0.0,,2,1,0,60000.0,0.0,0.0,0.0,31905.76,0.0,,
2009,1110103000,51,60,0,N,Gimnasio Municipal,Gimnasio Municipal,3,0.0,0.0,0.0,,3,4,6,80000.0,0.0,989177.68,0.0,0.0,0.0,,
2009,1110103000,51,58,0,N,Reacondicionamiento del Hogar de Ancianos,Reac. Hogar de Ancinos,3,0.0,0.0,0.0,,3,2,0,110000.0,0.0,120000.0,0.0,0.0,0.0,,
2009,1110106000,31,0,0,N,Emprendimientos Cuidados Infantiles,Emp. Cuid. Infant.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,115227.38,0.0,152567.83,0.0,,
2009,1110106000,35,0,0,N,Alimentos Especiales Celiacos,Alim. Esp. Celiacos,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,13126.54,0.0,8627.14,0.0,,
2009,1110106000,41,0,0,N,Servicio Alimentario Familiar,S.A.F.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,398769.0,0.0,256406.79,0.0,,
2009,1110106000,44,0,0,N,Fondo Fortalecimiento Programas Sociales,Fond. Fortal. P.Soc.,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,242263.29,0.0,136469.21,0.0,,
2009,1110103000,51,87,0,N,Construcción de Vivienda Social,Construccion Vivienda Soc,3,0.0,0.0,0.0,,3,2,0,0.0,0.0,22234219.74,0.0,615057.67,0.0,,
2009,1110103000,51,88,0,N,Ampliación Avenida Martínez Guerrero,Ampliac. Avda. M. Guerrer,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,197431.07,0.0,266193.98,0.0,,
2009,1110103000,51,89,0,N,Obra de Pavimentación Camino a la Feria Nº 1,Obra de Camino a la Feria,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,0.0,0.0,0.0,0.0,,
2009,1110103000,51,90,0,N,Alto Nivel de Acceso a Madariaga,Alto Nivel de Acceso,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,27064005.87,0.0,1794000.16,0.0,,
2009,1110102000,48,0,0,N,Promoción de Proyectos Comunitarios y Productivos,Prom. Proy. Com.,2,0.0,0.0,0.0,,3,2,0,0.0,0.0,19655.61,0.0,19655.61,0.0,,
2009,1110102000,49,0,0,N,Programa Enganchate,Enganchate,2,0.0,0.0,0.0,,3,2,0,0.0,0.0,25702.0,0.0,21947.68,0.0,,
2009,1110103000,51,81,0,N,Plan de Cordon Cuneta Nacion,Plan De Cordon Cuneta,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,21200.0,0.0,11200.0,0.0,,
2009,1110105000,48,0,0,N,Torneos Buenos Aires La Provincia,Torneos Buenos Aires La P,6,0.0,0.0,0.0,,3,4,6,0.0,0.0,3000.0,0.0,4348.15,0.0,,
2009,1110109000,49,0,0,N,Torneos Buenos Aires La Provincia,Torneos Buenos Aires L.P.,13,0.0,0.0,0.0,,3,4,6,0.0,0.0,93868.0,0.0,97330.39,0.0,,
2009,1110103000,51,61,0,N,Unidad Sanitaria Barrio Belgrano,Unidad Sanitaria B.Belgra,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,246309.04,0.0,173512.24,0.0,,
2009,1110103000,51,76,0,N,Mejoramiento de la Infraestructura Básica,Mejoramiento de Infraestu,3,0.0,0.0,0.0,,3,9,1,0.0,0.0,346540.38,0.0,835875.42,0.0,,
2009,1110106000,49,0,0,N,Contá con Nosotros,Contá con Nosotros,7,0.0,0.0,0.0,,3,2,0,0.0,0.0,33140.93,0.0,198678.36,0.0,,
2010,1110200000,1,0,0,N,Legislación Municipal,Legislación Municipal,8,0.0,0.0,0.0,,1,1,0,775238.16,0.0,20440.4,0.0,591317.5,0.0,,
