COD_PROV,COD_IMP,COD_ACTIV,COEF_CONV_MULTI
377,IVA,MONO,1.0
388,IVA,MONO,1.0
389,IVA,MONO,1.0
391,IVA,MONO,1.0
50118,IVA,MONO,1.0
397,IVA,MONO,1.0
398,IVA,MONO,1.0
399,IVA,MONO,1.0
403,IVA,MONO,1.0
404,IVA,MONO,1.0
408,IVA,MONO,1.0
411,IVA,MONO,1.0
413,IVA,MONO,1.0
417,IVA,MONO,1.0
419,IVA,MONO,1.0
422,IVA,MONO,1.0
424,IVA,MONO,1.0
426,IVA,MONO,1.0
50130,IVA,MONO,1.0
435,IVA,MONO,1.0
436,IVA,MONO,1.0
439,IVA,MONO,1.0
440,IVA,MONO,1.0
444,IVA,MONO,1.0
446,IVA,MONO,1.0
448,IVA,MONO,1.0
449,IVA,MONO,1.0
450,IVA,MONO,1.0
451,IVA,MONO,1.0
462,IVA,MONO,1.0
463,IVA,MONO,1.0
464,IVA,MONO,1.0
467,IVA,MONO,1.0
470,IVA,MONO,1.0
471,IVA,MONO,1.0
474,IVA,MONO,1.0
477,IVA,MONO,1.0
478,IVA,MONO,1.0
483,IVA,MONO,1.0
485,IVA,MONO,1.0
486,IVA,MONO,1.0
5134,IVA,MONO,1.0
494,IVA,MONO,1.0
495,IVA,MONO,1.0
496,IVA,MONO,1.0
498,IVA,MONO,1.0
505,IVA,MONO,1.0
508,IVA,MONO,1.0
512,IVA,MONO,1.0
515,IVA,MONO,1.0
518,IVA,MONO,1.0
519,IVA,MONO,1.0
520,IVA,MONO,1.0
521,IVA,MONO,1.0
523,IVA,MONO,1.0
525,IVA,MONO,1.0
50153,IVA,MONO,1.0
526,IVA,MONO,1.0
529,IVA,MONO,1.0
530,IVA,MONO,1.0
534,IVA,MONO,1.0
536,IVA,MONO,1.0
539,IVA,MONO,1.0
540,IVA,MONO,1.0
541,IVA,MONO,1.0
542,IVA,MONO,1.0
544,IVA,MONO,1.0
545,IVA,MONO,1.0
548,IVA,MONO,1.0
551,IVA,MONO,1.0
552,IVA,MONO,1.0
556,IVA,MONO,1.0
558,IVA,MONO,1.0
559,IVA,MONO,1.0
560,IVA,MONO,1.0
563,IVA,MONO,1.0
565,IVA,MONO,1.0
570,IVA,MONO,1.0
571,IVA,MONO,1.0
572,IVA,MONO,1.0
575,IVA,MONO,1.0
576,IVA,MONO,1.0
579,IVA,MONO,1.0
580,IVA,MONO,1.0
1400,IVA,RESPO,1.0
1400,SUSS,EXENT,1.0
1400,TMUNI,EXENT,1.0
1406,IVA,MONO,1.0
1401,SUSS,EXENT,1.0
1401,TMUNI,EXENT,1.0
33001,GANAN,SERVI,1.0
33001,IVA,RESPO,1.0
33001,SUSS,EXENT,1.0
33001,TMUNI,EXENT,1.0
1402,GANAN,SERVI,1.0
1402,IVA,MONO,1.0
1402,SUSS,EXENT,1.0
1402,TMUNI,EXENT,1.0
33002,GANAN,EXENT,1.0
33002,INGBR,EXENT,1.0
33002,IVA,EXENT,1.0
33002,SUSS,EXENT,1.0
33002,TMUNI,EXENT,1.0
1403,GANAN,MONOL,1.0
1403,IVA,MONO,1.0
1403,SUSS,EXENT,1.0
1403,TMUNI,EXENT,1.0
1404,IVA,MONO,1.0
1404,SUSS,EXENT,1.0
1404,TMUNI,EXENT,1.0
1401,GANAN,SERVI,1.0
1401,IVA,RESPO,1.0
1406,GANAN,MONOL,1.0
1406,SUSS,EXENT,1.0
1406,TMUNI,EXENT,1.0
1405,GANAN,VTABI,1.0
1405,IVA,RESPO,1.0
1405,SUSS,APATR,1.0
1405,TMUNI,EXENT,1.0
1407,GANAN,SERVI,1.0
1407,IVA,RESPO,1.0
1407,SUSS,APATR,1.0
1407,TMUNI,EXENT,1.0
1408,GANAN,VTABI,1.0
1408,IVA,RESPO,1.0
1408,SUSS,APATR,1.0
1408,TMUNI,EXENT,1.0
1409,GANAN,SERVI,1.0
1409,IVA,MONO,1.0
1409,SUSS,EXENT,1.0
1409,TMUNI,EXENT,1.0
2109,INGBR,A122R,1.0
2110,INGBR,A122R,1.0
2111,INGBR,A122R,1.0
2112,INGBR,A122R,1.0
1410,TMUNI,EXENT,1.0
1411,GANAN,SERVI,1.0
1411,IVA,RESPO,1.0
1411,SUSS,SEINS,1.0
1411,TMUNI,EXENT,1.0
1412,GANAN,VTABI,1.0
1412,IVA,RESPO,1.0
1412,SUSS,APATR,1.0
1412,TMUNI,EXENT,1.0
50368,GANAN,EXENT,1.0
50368,INGBR,EXENT,1.0
50368,IVA,EXENT,1.0
50368,SUSS,EXENT,1.0
50368,TMUNI,EXENT,1.0
183,SUSS,EXENT,1.0
50369,GANAN,EXENT,1.0
50369,INGBR,EXENT,1.0
50369,IVA,EXENT,1.0
50369,SUSS,EXENT,1.0
50369,TMUNI,EXENT,1.0
1413,GANAN,SERVI,1.0
1413,IVA,MONO,1.0
1413,SUSS,EXENT,1.0
1413,TMUNI,EXENT,1.0
1414,GANAN,SERVI,1.0
1414,IVA,RESPO,1.0
1414,SUSS,EXENT,1.0
1414,TMUNI,EXENT,1.0
1415,GANAN,MONOL,1.0
1415,IVA,MONO,1.0
1415,SUSS,EXENT,1.0
1415,TMUNI,EXENT,1.0
1416,TMUNI,EXENT,1.0
1417,SUSS,EXENT,1.0
1417,TMUNI,EXENT,1.0
1419,GANAN,MONOL,1.0
1419,IVA,EXENT,1.0
1419,SUSS,EXENT,1.0
1419,TMUNI,EXENT,1.0
1420,GANAN,SERVI,1.0
1420,IVA,RESPO,1.0
1420,SUSS,EXENT,1.0
1359,TMUNI,EXENT,1.0
50351,GANAN,EXENT,1.0
50351,INGBR,EXENT,1.0
50351,IVA,EXENT,1.0
50351,SUSS,EXENT,1.0
50351,TMUNI,EXENT,1.0
1360,IVA,MONO,1.0
1360,SUSS,EXENT,1.0
1360,TMUNI,EXENT,1.0
1361,GANAN,MONOL,1.0
1361,IVA,MONO,1.0
1361,SUSS,EXENT,1.0
1361,TMUNI,EXENT,1.0
1362,GANAN,SERVI,1.0
1362,IVA,RESPO,1.0
1362,SUSS,APATR,1.0
1362,TMUNI,EXENT,1.0
1363,GANAN,VTABI,1.0
1363,IVA,RESPO,1.0
1363,SUSS,APATR,1.0
1363,TMUNI,EXENT,1.0
50352,GANAN,EXENT,1.0
50352,INGBR,EXENT,1.0
50352,IVA,EXENT,1.0
50352,SUSS,EXENT,1.0
50352,TMUNI,EXENT,1.0
50353,GANAN,EXENT,1.0
50353,INGBR,EXENT,1.0
50353,IVA,EXENT,1.0
50353,SUSS,EXENT,1.0
50353,TMUNI,EXENT,1.0
50354,GANAN,EXENT,1.0
50354,INGBR,EXENT,1.0
50354,IVA,EXENT,1.0
50354,SUSS,EXENT,1.0
50354,TMUNI,EXENT,1.0
50355,GANAN,EXENT,1.0
50355,INGBR,EXENT,1.0
50355,IVA,EXENT,1.0
50355,SUSS,EXENT,1.0
50355,TMUNI,EXENT,1.0
50356,GANAN,EXENT,1.0
50356,INGBR,EXENT,1.0
50356,IVA,EXENT,1.0
50356,SUSS,EXENT,1.0
50356,TMUNI,EXENT,1.0
1364,GANAN,VTABI,1.0
1364,IVA,RESPO,1.0
1364,SUSS,APATR,1.0
1364,TMUNI,EXENT,1.0
1365,GANAN,MONOL,1.0
1365,IVA,MONO,1.0
1365,SUSS,EXENT,1.0
1365,TMUNI,EXENT,1.0
50357,GANAN,EXENT,1.0
50357,INGBR,EXENT,1.0
50357,IVA,EXENT,1.0
50357,SUSS,EXENT,1.0
50357,TMUNI,EXENT,1.0
50358,GANAN,EXENT,1.0
50358,INGBR,EXENT,1.0
50358,IVA,EXENT,1.0
50358,SUSS,EXENT,1.0
50358,TMUNI,EXENT,1.0
1366,GANAN,VTABI,1.0
1366,IVA,RESPO,1.0
1366,SUSS,APATR,1.0
1366,TMUNI,EXENT,1.0
1367,GANAN,MONOL,1.0
1367,IVA,MONO,1.0
1367,SUSS,EXENT,1.0
1367,TMUNI,EXENT,1.0
1368,GANAN,MONOL,1.0
1368,IVA,MONO,1.0
1368,SUSS,EXENT,1.0
1368,TMUNI,EXENT,1.0
1369,IVA,MONO,1.0
1369,SUSS,EXENT,1.0
1369,TMUNI,EXENT,1.0
1370,IVA,MONO,1.0
1370,SUSS,EXENT,1.0
1370,TMUNI,EXENT,1.0
1371,GANAN,SERVI,1.0
1371,IVA,MONO,1.0
1371,SUSS,EXENT,1.0
1371,TMUNI,EXENT,1.0
1372,GANAN,VTABI,1.0
1372,IVA,RESPO,1.0
1372,SUSS,APATR,1.0
1372,TMUNI,EXENT,1.0
1373,GANAN,SERVI,1.0
1373,IVA,RESPO,1.0
1373,SUSS,EXENT,1.0
1373,TMUNI,EXENT,1.0
50359,GANAN,EXENT,1.0
50359,INGBR,EXENT,1.0
50359,IVA,EXENT,1.0
50359,SUSS,EXENT,1.0
50359,TMUNI,EXENT,1.0
1374,GANAN,VTABI,1.0
1374,IVA,RESPO,1.0
1374,SUSS,APATR,1.0
1374,TMUNI,EXENT,1.0
50360,GANAN,EXENT,1.0
50360,INGBR,EXENT,1.0
50360,IVA,EXENT,1.0
50360,SUSS,EXENT,1.0
50360,TMUNI,EXENT,1.0
50361,GANAN,EXENT,1.0
50361,INGBR,EXENT,1.0
50361,IVA,EXENT,1.0
50361,SUSS,EXENT,1.0
50361,TMUNI,EXENT,1.0
1375,GANAN,MONOL,1.0
1375,IVA,MONO,1.0
1375,SUSS,EXENT,1.0
1375,TMUNI,EXENT,1.0
1376,GANAN,MONOL,1.0
1376,IVA,MONO,1.0
1376,SUSS,EXENT,1.0
1376,TMUNI,EXENT,1.0
50362,GANAN,EXENT,1.0
50362,INGBR,EXENT,1.0
50362,IVA,EXENT,1.0
50362,SUSS,EXENT,1.0
50362,TMUNI,EXENT,1.0
1377,IVA,MONO,1.0
1377,SUSS,EXENT,1.0
1377,TMUNI,EXENT,1.0
1378,IVA,MONO,1.0
1378,SUSS,EXENT,1.0
1378,TMUNI,EXENT,1.0
1379,GANAN,VTABI,1.0
1379,IVA,RESPO,1.0
1379,TMUNI,EXENT,1.0
1380,GANAN,MONOL,1.0
1380,IVA,MONO,1.0
1380,TMUNI,EXENT,1.0
50363,GANAN,EXENT,1.0
50363,INGBR,EXENT,1.0
50363,IVA,EXENT,1.0
50363,SUSS,EXENT,1.0
50363,TMUNI,EXENT,1.0
50364,GANAN,EXENT,1.0
50364,INGBR,EXENT,1.0
50364,IVA,EXENT,1.0
50364,SUSS,EXENT,1.0
50364,TMUNI,EXENT,1.0
1381,IVA,MONO,1.0
1381,SUSS,APATR,1.0
1381,TMUNI,EXENT,1.0
1382,GANAN,VTABI,1.0
516,TMUNI,EXENT,1.0
517,TMUNI,EXENT,1.0
518,TMUNI,EXENT,1.0
519,TMUNI,EXENT,1.0
520,TMUNI,EXENT,1.0
521,TMUNI,EXENT,1.0
522,TMUNI,EXENT,1.0
523,TMUNI,EXENT,1.0
524,TMUNI,EXENT,1.0
525,TMUNI,EXENT,1.0
526,TMUNI,EXENT,1.0
527,TMUNI,EXENT,1.0
528,TMUNI,EXENT,1.0
529,TMUNI,EXENT,1.0
530,TMUNI,EXENT,1.0
531,TMUNI,EXENT,1.0
532,TMUNI,EXENT,1.0
533,TMUNI,EXENT,1.0
534,TMUNI,EXENT,1.0
535,TMUNI,EXENT,1.0
536,TMUNI,EXENT,1.0
537,TMUNI,EXENT,1.0
538,TMUNI,EXENT,1.0
539,TMUNI,EXENT,1.0
540,TMUNI,EXENT,1.0
541,TMUNI,EXENT,1.0
542,TMUNI,EXENT,1.0
543,TMUNI,EXENT,1.0
544,TMUNI,EXENT,1.0
545,TMUNI,EXENT,1.0
546,TMUNI,EXENT,1.0
547,TMUNI,EXENT,1.0
548,TMUNI,EXENT,1.0
549,TMUNI,EXENT,1.0
550,TMUNI,EXENT,1.0
551,TMUNI,EXENT,1.0
552,TMUNI,EXENT,1.0
553,TMUNI,EXENT,1.0
554,TMUNI,EXENT,1.0
555,TMUNI,EXENT,1.0
556,TMUNI,EXENT,1.0
557,TMUNI,EXENT,1.0
558,TMUNI,EXENT,1.0
559,TMUNI,EXENT,1.0
560,TMUNI,EXENT,1.0
561,TMUNI,EXENT,1.0
562,TMUNI,EXENT,1.0
563,TMUNI,EXENT,1.0
564,TMUNI,EXENT,1.0
565,TMUNI,EXENT,1.0
566,TMUNI,EXENT,1.0
567,TMUNI,EXENT,1.0
568,TMUNI,EXENT,1.0
569,TMUNI,EXENT,1.0
570,TMUNI,EXENT,1.0
571,TMUNI,EXENT,1.0
573,TMUNI,EXENT,1.0
574,TMUNI,EXENT,1.0
575,TMUNI,EXENT,1.0
576,TMUNI,EXENT,1.0
577,TMUNI,EXENT,1.0
578,TMUNI,EXENT,1.0
579,TMUNI,EXENT,1.0
580,TMUNI,EXENT,1.0
581,TMUNI,EXENT,1.0
582,TMUNI,EXENT,1.0
583,TMUNI,EXENT,1.0
584,TMUNI,EXENT,1.0
585,TMUNI,EXENT,1.0
586,TMUNI,EXENT,1.0
581,IVA,MONO,1.0
584,IVA,MONO,1.0
586,IVA,MONO,1.0
587,IVA,MONO,1.0
50160,IVA,MONO,1.0
593,IVA,MONO,1.0
594,IVA,MONO,1.0
595,IVA,MONO,1.0
597,IVA,MONO,1.0
598,IVA,MONO,1.0
599,IVA,MONO,1.0
600,IVA,MONO,1.0
601,IVA,MONO,1.0
605,IVA,MONO,1.0
606,IVA,MONO,1.0
608,IVA,MONO,1.0
610,IVA,MONO,1.0
617,IVA,MONO,1.0
619,IVA,MONO,1.0
621,IVA,MONO,1.0
623,IVA,MONO,1.0
627,IVA,MONO,1.0
629,IVA,MONO,1.0
631,IVA,MONO,1.0
635,IVA,MONO,1.0
50170,IVA,MONO,1.0
50171,IVA,MONO,1.0
640,IVA,MONO,1.0
50172,IVA,MONO,1.0
641,IVA,MONO,1.0
643,IVA,MONO,1.0
644,IVA,MONO,1.0
645,IVA,MONO,1.0
650,IVA,MONO,1.0
651,IVA,MONO,1.0
653,IVA,MONO,1.0
659,IVA,MONO,1.0
663,IVA,MONO,1.0
667,IVA,MONO,1.0
670,IVA,MONO,1.0
674,IVA,MONO,1.0
675,IVA,MONO,1.0
676,IVA,MONO,1.0
677,IVA,MONO,1.0
50186,IVA,MONO,1.0
50187,IVA,MONO,1.0
50188,IVA,MONO,1.0
679,IVA,MONO,1.0
685,IVA,MONO,1.0
687,IVA,MONO,1.0
689,IVA,MONO,1.0
696,IVA,MONO,1.0
697,IVA,MONO,1.0
698,IVA,MONO,1.0
699,IVA,MONO,1.0
700,IVA,MONO,1.0
50195,IVA,MONO,1.0
705,IVA,MONO,1.0
712,IVA,MONO,1.0
714,IVA,MONO,1.0
715,IVA,MONO,1.0
718,IVA,MONO,1.0
720,IVA,MONO,1.0
722,IVA,MONO,1.0
724,IVA,MONO,1.0
725,IVA,MONO,1.0
727,IVA,MONO,1.0
728,IVA,MONO,1.0
729,IVA,MONO,1.0
730,IVA,MONO,1.0
732,IVA,MONO,1.0
733,IVA,MONO,1.0
734,IVA,MONO,1.0
735,IVA,MONO,1.0
736,IVA,MONO,1.0
737,IVA,MONO,1.0
738,IVA,MONO,1.0
739,IVA,MONO,1.0
50202,IVA,MONO,1.0
740,IVA,MONO,1.0
741,IVA,MONO,1.0
742,IVA,MONO,1.0
744,IVA,MONO,1.0
748,IVA,MONO,1.0
750,IVA,MONO,1.0
751,IVA,MONO,1.0
754,IVA,MONO,1.0
755,IVA,MONO,1.0
756,IVA,MONO,1.0
50204,IVA,MONO,1.0
757,IVA,MONO,1.0
758,IVA,MONO,1.0
761,IVA,MONO,1.0
767,IVA,MONO,1.0
1396,SUSS,EXENT,1.0
1396,TMUNI,EXENT,1.0
50366,GANAN,EXENT,1.0
50366,INGBR,EXENT,1.0
50366,IVA,EXENT,1.0
50366,SUSS,EXENT,1.0
50366,TMUNI,EXENT,1.0
50367,GANAN,EXENT,1.0
50367,INGBR,EXENT,1.0
50367,IVA,EXENT,1.0
50367,SUSS,EXENT,1.0
50367,TMUNI,EXENT,1.0
33000,GANAN,MONOL,1.0
33000,IVA,MONO,1.0
33000,SUSS,EXENT,1.0
33000,TMUNI,EXENT,1.0
1397,GANAN,EXENT,1.0
1397,INGBR,EXENT,1.0
1397,IVA,EXENT,1.0
1397,SUSS,EXENT,1.0
1397,TMUNI,EXENT,1.0
1398,GANAN,EXENT,1.0
1398,INGBR,EXENT,1.0
1398,IVA,EXENT,1.0
1398,SUSS,EXENT,1.0
1398,TMUNI,EXENT,1.0
1141,GANAN,SERVI,1.0
1141,IVA,RESPO,1.0
1399,GANAN,MONOV,1.0
1399,IVA,MONO,1.0
1399,SUSS,EXENT,1.0
1399,TMUNI,EXENT,1.0
1400,GANAN,VTABI,1.0
2053,TMUNI,EXENT,1.0
3566,GANAN,VTABI,1.0
2254,GANAN,SERVI,1.0
3566,INGBR,COMER,1.0
2254,IVA,RESPO,1.0
2254,SUSS,EXENT,1.0
2254,TMUNI,EXENT,1.0
2255,GANAN,MONOL,1.0
3566,IVA,RESPO,1.0
2255,IVA,MONO,1.0
2255,SUSS,EXENT,1.0
2255,TMUNI,EXENT,1.0
2054,GANAN,MONOL,1.0
3566,PLIBE,EXENT,1.0
2054,IVA,MONO,1.0
2054,SUSS,EXENT,1.0
2054,TMUNI,EXENT,1.0
2055,GANAN,SERVI,1.0
3566,SUSS,EXENT,1.0
2055,IVA,MONO,1.0
2055,SUSS,EXENT,1.0
2055,TMUNI,EXENT,1.0
2056,GANAN,VTABI,1.0
2056,IVA,RESPO,1.0
2056,SUSS,EXENT,1.0
2056,TMUNI,EXENT,1.0
2057,GANAN,VTABI,1.0
2057,IVA,RESPO,1.0
2057,SUSS,EXENT,1.0
2057,TMUNI,EXENT,1.0
2058,GANAN,MONOL,1.0
2058,IVA,MONO,1.0
2058,SUSS,EXENT,1.0
2058,TMUNI,EXENT,1.0
2059,GANAN,ALQUI,1.0
2059,IVA,MONO,1.0
2059,SUSS,EXENT,1.0
2059,TMUNI,EXENT,1.0
2060,GANAN,SERVI,1.0
2060,IVA,RESPO,1.0
2060,SUSS,APATR,1.0
2060,TMUNI,EXENT,1.0
50481,GANAN,EXENT,1.0
50481,INGBR,EXENT,1.0
50481,IVA,EXENT,1.0
50481,SUSS,EXENT,1.0
50481,TMUNI,EXENT,1.0
2317,INGBR,A122R,1.0
2061,IVA,MONO,1.0
2061,SUSS,EXENT,1.0
2061,TMUNI,EXENT,1.0
2062,IVA,MONO,1.0
2062,SUSS,EXENT,1.0
2062,TMUNI,EXENT,1.0
50482,GANAN,EXENT,1.0
50482,INGBR,EXENT,1.0
50482,IVA,EXENT,1.0
50482,SUSS,EXENT,1.0
50482,TMUNI,EXENT,1.0
50483,GANAN,EXENT,1.0
50483,INGBR,EXENT,1.0
50483,IVA,EXENT,1.0
50483,SUSS,EXENT,1.0
50483,TMUNI,EXENT,1.0
2063,GANAN,MONOL,1.0
2063,IVA,MONO,1.0
2063,SUSS,EXENT,1.0
2063,TMUNI,EXENT,1.0
50484,GANAN,EXENT,1.0
50484,INGBR,EXENT,1.0
50484,IVA,EXENT,1.0
50484,SUSS,EXENT,1.0
50484,TMUNI,EXENT,1.0
2064,IVA,MONO,1.0
2064,SUSS,EXENT,1.0
2064,TMUNI,EXENT,1.0
2065,GANAN,SERVI,1.0
2065,IVA,RESPO,1.0
2065,SUSS,EXENT,1.0
2065,TMUNI,EXENT,1.0
20662,IVA,MONO,1.0
1380,SUSS,EXENT,1.0
20662,GANAN,MONOL,1.0
20662,SUSS,EXENT,1.0
20662,TMUNI,EXENT,1.0
2066,GANAN,SERVI,1.0
2066,IVA,EXENT,1.0
2066,SUSS,APATR,1.0
2066,TMUNI,EXENT,1.0
50485,GANAN,EXENT,1.0
50485,INGBR,EXENT,1.0
50485,IVA,EXENT,1.0
50485,SUSS,EXENT,1.0
50485,TMUNI,EXENT,1.0
2067,GANAN,MONOL,1.0
2067,IVA,MONO,1.0
2067,SUSS,EXENT,1.0
2067,TMUNI,EXENT,1.0
2318,INGBR,A122R,1.0
2319,INGBR,A122R,1.0
2068,IVA,MONO,1.0
2068,SUSS,EXENT,1.0
2068,TMUNI,EXENT,1.0
50486,GANAN,EXENT,1.0
50486,INGBR,EXENT,1.0
50486,IVA,EXENT,1.0
50486,SUSS,EXENT,1.0
50486,TMUNI,EXENT,1.0
2068,GANAN,HONOR,1.0
2069,GANAN,SERVI,1.0
2069,IVA,MONO,1.0
2069,SUSS,EXENT,1.0
2069,TMUNI,EXENT,1.0
2070,GANAN,MONOL,1.0
2070,IVA,MONO,1.0
2070,SUSS,EXENT,1.0
2070,TMUNI,EXENT,1.0
50487,GANAN,EXENT,1.0
50487,INGBR,EXENT,1.0
50487,IVA,EXENT,1.0
50487,SUSS,EXENT,1.0
50487,TMUNI,EXENT,1.0
2071,GANAN,MONOL,1.0
2071,IVA,MONO,1.0
2071,SUSS,EXENT,1.0
2071,TMUNI,EXENT,1.0
2072,GANAN,SERVI,1.0
2072,IVA,MONO,1.0
2072,SUSS,EXENT,1.0
2072,TMUNI,EXENT,1.0
2073,IVA,MONO,1.0
2073,SUSS,EXENT,1.0
2073,TMUNI,EXENT,1.0
2074,GANAN,MONOL,1.0
2074,IVA,MONO,1.0
2074,SUSS,EXENT,1.0
2074,TMUNI,EXENT,1.0
2075,IVA,MONO,1.0
2075,SUSS,EXENT,1.0
2075,TMUNI,EXENT,1.0
2076,GANAN,MONOL,1.0
2076,IVA,MONO,1.0
2076,SUSS,EXENT,1.0
2076,TMUNI,EXENT,1.0
2077,GANAN,VTABI,1.0
2077,IVA,RESPO,1.0
2077,SUSS,APATR,1.0
2077,TMUNI,EXENT,1.0
1206,IVA,EXENT,1.0
2078,GANAN,MONOL,1.0
2320,INGBR,A122R,1.0
2078,IVA,MONO,1.0
2078,SUSS,EXENT,1.0
2078,TMUNI,EXENT,1.0
2079,GANAN,MONOL,1.0
2079,IVA,MONO,1.0
2079,SUSS,EXENT,1.0
2079,TMUNI,EXENT,1.0
20812,GANAN,MONOL,1.0
20812,IVA,MONO,1.0
20812,SUSS,EXENT,1.0
20812,TMUNI,EXENT,1.0
2081,GANAN,SERVI,1.0
2081,IVA,MONO,1.0
2081,SUSS,EXENT,1.0
2081,TMUNI,EXENT,1.0
2080,GANAN,MONOL,1.0
2080,IVA,MONO,1.0
2080,SUSS,EXENT,1.0
2080,TMUNI,EXENT,1.0
2082,GANAN,VTABI,1.0
2082,SUSS,APATR,1.0
2082,TMUNI,EXENT,1.0
2083,GANAN,VTABI,1.0
2083,IVA,RESPO,1.0
2083,SUSS,EXENT,1.0
2083,TMUNI,EXENT,1.0
2084,GANAN,MONOL,1.0
2084,IVA,MONO,1.0
2084,SUSS,EXENT,1.0
2084,TMUNI,EXENT,1.0
2085,IVA,MONO,1.0
2085,SUSS,EXENT,1.0
2085,TMUNI,EXENT,1.0
2086,GANAN,MONOL,1.0
2086,IVA,MONO,1.0
2086,SUSS,EXENT,1.0
2086,TMUNI,EXENT,1.0
2321,INGBR,A122R,1.0
2087,IVA,MONO,1.0
2087,SUSS,EXENT,1.0
2087,TMUNI,EXENT,1.0
2088,IVA,MONO,1.0
2088,SUSS,EXENT,1.0
2088,TMUNI,EXENT,1.0
2089,GANAN,MONOL,1.0
2089,IVA,MONO,1.0
2089,SUSS,EXENT,1.0
2089,TMUNI,EXENT,1.0
2090,GANAN,SERVI,1.0
2090,IVA,RESPO,1.0
2090,SUSS,EXENT,1.0
2090,TMUNI,EXENT,1.0
2091,IVA,MONO,1.0
2091,SUSS,EXENT,1.0
2091,TMUNI,EXENT,1.0
2092,IVA,MONO,1.0
2092,SUSS,EXENT,1.0
2092,TMUNI,EXENT,1.0
50488,GANAN,EXENT,1.0
50488,INGBR,EXENT,1.0
50488,IVA,EXENT,1.0
50488,SUSS,EXENT,1.0
50488,TMUNI,EXENT,1.0
2093,IVA,MONO,1.0
2093,SUSS,EXENT,1.0
2093,TMUNI,EXENT,1.0
2094,GANAN,HONOR,1.0
2094,IVA,MONO,1.0
2094,SUSS,EXENT,1.0
2094,TMUNI,EXENT,1.0
2225,GANAN,MONOV,1.0
2095,IVA,EXENT,1.0
2095,SUSS,EXENT,1.0
2095,TMUNI,EXENT,1.0
2096,GANAN,SERVI,1.0
2096,IVA,RESPO,1.0
2096,SUSS,APATR,1.0
2096,TMUNI,EXENT,1.0
2097,TMUNI,EXENT,1.0
2098,GANAN,MONOL,1.0
2322,INGBR,A122R,1.0
2098,IVA,MONO,1.0
2098,SUSS,EXENT,1.0
2098,TMUNI,EXENT,1.0
2099,GANAN,MONOV,1.0
2099,IVA,RESPO,1.0
2099,SUSS,EXENT,1.0
2099,TMUNI,EXENT,1.0
2100,GANAN,MONOL,1.0
2100,IVA,MONO,1.0
2100,SUSS,EXENT,1.0
2100,TMUNI,EXENT,1.0
2001,IVA,EXENT,1.0
2323,INGBR,A122R,1.0
2101,SUSS,EXENT,1.0
2101,TMUNI,EXENT,1.0
50489,GANAN,EXENT,1.0
50489,INGBR,EXENT,1.0
50489,IVA,EXENT,1.0
50489,SUSS,EXENT,1.0
50489,TMUNI,EXENT,1.0
50490,GANAN,EXENT,1.0
50490,INGBR,EXENT,1.0
50490,IVA,EXENT,1.0
50490,SUSS,EXENT,1.0
50490,TMUNI,EXENT,1.0
2102,GANAN,MONOL,1.0
2102,IVA,MONO,1.0
2102,SUSS,EXENT,1.0
2102,TMUNI,EXENT,1.0
2103,IVA,MONO,1.0
2103,SUSS,EXENT,1.0
2103,TMUNI,EXENT,1.0
2324,INGBR,A122R,1.0
2325,INGBR,A122R,1.0
2326,INGBR,A122R,1.0
2327,INGBR,A122R,1.0
2328,INGBR,A122R,1.0
2329,INGBR,A122R,1.0
2330,INGBR,A122R,1.0
2331,INGBR,A122R,1.0
2332,INGBR,A122R,1.0
2333,INGBR,A122R,1.0
2334,INGBR,A122R,1.0
2335,INGBR,A122R,1.0
2336,INGBR,A122R,1.0
2337,INGBR,A122R,1.0
2338,INGBR,A122R,1.0
2339,INGBR,A122R,1.0
2340,INGBR,A122R,1.0
2341,INGBR,A122R,1.0
2342,INGBR,A122R,1.0
2343,INGBR,A122R,1.0
2344,INGBR,A122R,1.0
2345,INGBR,A122R,1.0
2346,INGBR,A122R,1.0
2347,INGBR,A122R,1.0
2348,INGBR,A122R,1.0
2349,INGBR,A122R,1.0
2350,INGBR,A122R,1.0
2351,INGBR,A122R,1.0
2352,INGBR,A122R,1.0
2353,INGBR,A122R,1.0
2354,INGBR,A122R,1.0
2355,INGBR,A122R,1.0
2356,INGBR,A122R,1.0
2357,INGBR,A122R,1.0
2358,INGBR,A122R,1.0
2359,INGBR,A122R,1.0
2360,INGBR,A122R,1.0
2361,INGBR,A122R,1.0
2362,INGBR,A122R,1.0
2363,INGBR,A122R,1.0
2364,INGBR,A122R,1.0
2365,INGBR,A122R,1.0
2104,GANAN,COMPU,1.0
2104,IVA,RESPO,1.0
2104,SUSS,APATR,1.0
2104,TMUNI,EXENT,1.0
70,IVA,EXENT,1.0
2105,IVA,MONO,1.0
2105,SUSS,EXENT,1.0
2105,TMUNI,EXENT,1.0
2106,GANAN,SERVI,1.0
2106,IVA,RESPO,1.0
2106,SUSS,APATR,1.0
2106,TMUNI,EXENT,1.0
2107,IVA,MONO,1.0
2107,SUSS,EXENT,1.0
2107,TMUNI,EXENT,1.0
2108,GANAN,MONOL,1.0
2108,IVA,MONO,1.0
2108,SUSS,EXENT,1.0
2108,TMUNI,EXENT,1.0
2109,GANAN,MONOL,1.0
2109,IVA,MONO,1.0
2109,SUSS,EXENT,1.0
2109,TMUNI,EXENT,1.0
50491,GANAN,EXENT,1.0
50491,INGBR,EXENT,1.0
50491,IVA,EXENT,1.0
50491,SUSS,EXENT,1.0
