EJERCICIO,COD_INGRESO,ORDEN,PORCENTAJE,TIPO_INGRESO,TIPO,CLASE,CONCEPTO,SUBCONCEPTO,CODIGO_AXT,JURISDICCION,CUENTA
2016,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2016,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2016,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2016,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2016,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2016,37,2,20.0,E,,,,,71015,,111210101
2016,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2016,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2016,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2016,51,2,25.0,E,,,,,73021,,111210115
2016,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2016,52,2,50.0,E,,,,,71010,,111210101
2016,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2016,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2016,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2016,56,1,100.0,E,,,,,73003,,111210101
2016,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2016,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2016,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2016,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2016,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2016,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2016,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2016,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2016,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2016,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2016,66,2,50.0,E,,,,,71008,,111210111
2016,67,1,100.0,E,,,,,71005,,111210111
2016,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2016,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2016,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2016,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2016,72,1,100.0,E,,,,,74018,,111210124
2016,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2016,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2016,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2016,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2016,76,1,100.0,E,,,,,71999,,111210101
2016,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2016,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2016,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2016,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2016,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2016,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2016,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2016,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2016,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2016,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2016,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2016,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2016,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2016,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2016,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2016,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2016,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2016,1,1,100.0,E,,,,,71013,,111210101
2016,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2016,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2016,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2016,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2016,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2016,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2016,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2016,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2016,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2016,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2016,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2016,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2016,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2014,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2014,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2014,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2014,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2014,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2014,264,1,100.0,E,,,,,71019,,111220805
2015,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2015,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2015,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2015,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2015,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2015,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2015,221,1,100.0,P,17,5,1,8,,1110112000,111220100
2015,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2015,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2015,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2015,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2015,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2015,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2015,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2015,98,1,55.0,P,12,2,3,0,,1110112000,111210124
2015,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2015,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2015,33,2,10.0,E,,,,,71005,,111210111
2015,33,3,20.0,E,,,,,71006,,111210111
2015,33,4,5.0,E,,,,,71008,,111210111
2015,33,5,15.0,E,,,,,71007,,111210111
2015,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2015,96,3,80.0,P,12,6,5,0,,1110112000,111210101
2015,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2015,90,1,100.0,E,,,,,71999,,111210122
2015,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2015,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2015,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2015,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2015,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2015,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2015,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2015,96,2,20.0,E,,,,,71011,,111210112
2015,39,1,100.0,P,12,1,23,0,,1110112000,111210101
2015,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2015,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2015,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2015,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2015,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2015,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2015,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2015,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2015,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2015,37,2,20.0,E,,,,,71015,,111210101
2015,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2015,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2015,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2015,51,2,25.0,E,,,,,73021,,111210115
2015,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2015,52,2,50.0,E,,,,,71010,,111210101
2015,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2015,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2015,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2015,56,1,100.0,E,,,,,73003,,111210101
2015,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2015,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2015,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2015,98,2,45.0,E,,,,,71012,,111221000
2015,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2015,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2015,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2015,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2015,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2015,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2015,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2015,66,2,50.0,E,,,,,71008,,111210111
2015,67,1,100.0,E,,,,,71005,,111210111
2015,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2015,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2015,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2015,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2015,72,1,100.0,E,,,,,74018,,111210124
2015,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2015,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2015,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2015,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2015,76,1,100.0,E,,,,,71999,,111210101
2015,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2015,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2015,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2015,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2015,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2015,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2015,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2015,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2015,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2015,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2015,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2015,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2015,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2015,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2015,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2015,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2015,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2015,1,1,100.0,E,,,,,71013,,111210101
2015,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2015,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2015,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2015,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2015,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2015,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2015,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2015,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2015,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2015,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2015,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2015,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2015,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2015,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2015,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2015,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2015,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2015,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2015,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2015,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2015,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2015,235,1,100.0,E,,,,,72007,,111210101
2015,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2015,236,2,50.0,E,,,,,72002,,111210101
2015,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2015,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2015,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2015,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2015,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2015,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2015,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2015,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2015,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2015,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2015,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2015,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2015,43,2,45.0,E,,,,,71012,,111221000
2015,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2016,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2016,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2016,226,1,100.0,P,17,2,1,2,,1110112000,111210101
2016,229,1,100.0,P,17,5,1,26,,1110112000,111210101
2016,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2016,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2016,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2016,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2016,235,1,100.0,E,,,,,72007,,111210101
2016,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2016,236,2,50.0,E,,,,,72002,,111210101
2016,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2016,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2016,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2016,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2016,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2016,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2016,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2016,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2016,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2016,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2016,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2016,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2016,43,2,45.0,E,,,,,71012,,111221000
2016,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2016,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2016,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2016,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2016,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2016,247,1,90.0,P,12,1,28,0,,1110112000,111210101
2016,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2016,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2016,88,2,48.0,E,,,,,71017,,111210101
2016,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2016,99,2,48.0,E,,,,,71017,,111210101
2016,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2016,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2016,251,1,100.0,E,,,,,71018,,111210101
2016,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2016,253,1,100.0,P,11,4,7,0,,1110112000,111210101
2016,254,1,100.0,P,12,6,1,0,,1110112000,111210101
2016,255,1,55.0,P,12,6,2,0,,1110112000,111210101
2016,255,2,45.0,E,,,,,71012,,111221000
2016,256,1,65.21,P,12,1,3,3,,1110112000,111210101
2016,256,2,21.74,P,12,1,3,1,,1110112000,111210101
2016,256,3,11.09,P,12,1,25,1,,1110112000,111210101
2016,256,4,1.96,P,12,1,25,1,,1110112000,111210101
2016,257,1,100.0,P,12,1,5,1,,1110112000,111210101
2016,258,1,86.96,P,12,1,1,1,,1110112000,111210101
2016,258,2,11.09,P,12,1,25,2,,1110112000,111210101
2016,258,3,1.95,P,12,1,25,2,,1110112000,111210101
2016,259,1,100.0,P,12,2,10,1,,1110112000,111210101
2016,260,1,100.0,P,12,2,10,2,,1110112000,111210101
2016,261,1,100.0,P,12,2,8,0,,1110112000,111210101
2016,262,1,100.0,P,11,4,8,0,,1110112000,111210113
2016,263,1,100.0,P,12,6,1,0,,1110112000,111210114
2016,264,1,100.0,E,,,,,71019,,111220805
2016,247,2,10.0,E,,,,,71999,,111221000
2017,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2017,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2017,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2017,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2017,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2017,219,1,100.0,P,11,9,1,0,,1110112000,111210113
2017,221,1,100.0,P,17,5,1,16,,1110112000,111220100
2017,222,1,100.0,P,17,5,1,5,,1110112000,111220100
2017,223,1,100.0,P,17,5,1,13,,1110112000,111220100
2017,227,1,100.0,P,17,5,1,11,,1110112000,111220100
2017,228,1,100.0,P,17,5,1,12,,1110112000,111220100
2017,224,1,100.0,P,17,5,1,14,,1110112000,111220700
2017,230,1,100.0,P,17,5,1,15,,1110112000,111220100
2017,231,1,100.0,P,17,5,1,6,,1110112000,111220100
2017,98,1,100.0,P,12,2,3,0,,1110112000,111210129
2017,32,1,100.0,P,17,5,1,16,,1110112000,111220100
2017,33,1,50.0,P,12,6,1,0,,1110112000,111210101
2017,33,2,10.0,E,,,,,71005,,111210111
2017,33,3,20.0,E,,,,,71006,,111210111
2017,33,4,5.0,E,,,,,71008,,111210111
2017,33,5,15.0,E,,,,,71007,,111210111
2017,34,1,100.0,P,12,6,1,0,,1110112000,111210101
2017,96,3,60.0,P,12,6,5,0,,1110112000,111210127
2017,95,1,100.0,P,12,6,5,0,,1110112000,111210112
2017,90,1,100.0,E,,,,,71999,,111210122
2017,89,1,100.0,P,17,5,1,18,,1110112000,111220100
2017,93,1,100.0,P,37,5,2,1,,1110112000,111210113
2017,15,1,100.0,P,12,2,10,3,,1110112000,111210123
2017,35,1,100.0,P,17,5,1,19,,1110112000,111220100
2017,36,1,100.0,P,17,5,1,8,,1110112000,111220100
2017,37,1,80.0,P,12,1,6,0,,1110112000,111210124
2017,38,1,100.0,P,12,1,6,0,,1110112000,111210124
2017,96,2,40.0,E,,,,,71011,,111221000
2017,39,1,100.0,P,12,1,23,0,,1110112000,111210101
2017,40,1,100.0,P,12,2,3,0,,1110112000,111210101
2017,41,1,100.0,P,12,2,2,0,,1110114000,111210101
2017,43,1,55.0,P,12,1,19,2,,1110112000,111210101
2017,42,1,100.0,P,17,5,1,1,,1110112000,111210101
2017,44,1,100.0,P,12,9,3,0,,1110112000,111210101
2017,45,1,100.0,P,12,1,9,0,,1110112000,111210101
2017,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2017,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2017,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2017,37,2,20.0,E,,,,,71015,,111210101
2017,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2017,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2017,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2017,51,2,25.0,E,,,,,73021,,111210115
2017,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2017,52,2,50.0,E,,,,,71010,,111210101
2017,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2017,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2017,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2017,56,1,100.0,E,,,,,73003,,111210101
2017,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2017,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2017,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2017,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2017,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2017,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2017,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2017,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2017,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2017,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2017,66,2,50.0,E,,,,,71008,,111210111
2017,67,1,100.0,E,,,,,71005,,111210111
2017,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2017,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2017,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2017,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2017,72,1,100.0,E,,,,,74018,,111210124
2017,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2017,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2017,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2017,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2017,76,1,100.0,E,,,,,71999,,111210101
2017,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2017,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2017,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2017,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2017,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2017,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2012,46,1,100.0,P,12,9,2,0,,1110112000,111210101
2012,47,1,100.0,P,12,1,14,0,,1110112000,111210101
2012,49,1,100.0,P,12,1,17,2,,1110112000,111210101
2012,37,2,20.0,E,,,,,71015,,111210101
2012,48,1,100.0,P,12,1,20,0,,1110112000,111210101
2012,50,1,100.0,P,12,1,16,0,,1110112000,111210101
2012,51,1,75.0,P,12,1,21,0,,1110112000,111210101
2012,51,2,25.0,E,,,,,73021,,111210115
2012,52,1,50.0,P,12,1,16,0,,1110112000,111210101
2012,52,2,50.0,E,,,,,71010,,111210101
2012,53,1,100.0,P,12,1,19,1,,1110112000,111210101
2012,54,1,100.0,P,12,2,1,0,,1110112000,111210101
2012,55,1,100.0,P,12,2,12,0,,1110112000,111210101
2012,56,1,100.0,E,,,,,73003,,111210101
2012,57,1,100.0,P,12,6,6,0,,1110112000,111210101
2012,58,1,100.0,P,17,5,1,19,,1110112000,111220100
2012,59,1,100.0,P,12,2,11,0,,1110112000,111210101
2012,98,2,45.0,E,,,,,71012,,111221000
2012,60,1,100.0,P,12,2,5,0,,1110112000,111210101
2012,61,1,100.0,P,12,1,17,1,,1110112000,111210107
2012,62,1,100.0,P,12,2,5,0,,1110112000,111210101
2012,64,1,100.0,P,12,1,5,1,,1110112000,111210101
2012,65,1,100.0,P,12,1,19,1,,1110112000,111220100
2012,63,1,100.0,P,12,6,1,0,,1110112000,111210101
2012,66,1,50.0,P,12,6,1,0,,1110112000,111210101
2012,66,2,50.0,E,,,,,71008,,111210111
2012,67,1,100.0,E,,,,,71005,,111210111
2012,68,1,100.0,P,12,1,4,0,,1110112000,111210101
2012,69,1,100.0,P,12,9,2,0,,1110112000,111210101
2012,70,1,100.0,P,11,4,2,0,,1110112000,111210101
2012,71,1,100.0,P,12,1,17,3,,1110112000,111210101
2012,72,1,100.0,E,,,,,74018,,111210124
2012,2,1,100.0,P,12,2,10,1,,1110112000,111210101
2012,73,1,100.0,P,12,2,5,0,,1110112000,111210101
2012,74,1,100.0,P,12,1,2,0,,1110112000,111210101
2012,75,1,100.0,P,12,1,18,0,,1110112000,111210101
2012,76,1,100.0,E,,,,,71999,,111210101
2012,77,1,100.0,P,12,1,14,0,,1110112000,111210101
2012,78,1,100.0,P,12,9,2,0,,1110112000,111210101
2012,79,1,100.0,P,12,2,5,0,,1110112000,111210101
2012,92,1,100.0,P,11,4,4,0,,1110112000,111210101
2012,85,1,100.0,P,17,5,1,2,,1110112000,111210101
2012,91,1,100.0,P,11,4,5,0,,1110112000,111210113
2012,80,1,100.0,P,12,1,5,1,,1110112000,111210101
2012,81,1,100.0,P,12,1,5,2,,1110112000,111210101
2012,82,1,25.0,P,12,1,3,1,,1110112000,111210101
2012,82,2,75.0,P,12,1,3,3,,1110112000,111220900
2012,83,1,25.0,P,12,1,3,2,,1110112000,111210101
2012,83,2,75.0,P,12,1,3,4,,1110112000,111220900
2012,84,1,85.0,P,12,1,25,1,,1110112000,111210101
2012,84,2,15.0,P,12,1,25,2,,1110112000,111210101
2012,86,1,100.0,P,12,1,3,2,,1110112000,111210101
2012,87,1,100.0,P,12,1,15,0,,1110112000,111210101
2012,13,1,100.0,P,12,2,10,2,,1110112000,111210101
2012,1,1,100.0,E,,,,,71013,,111210101
2012,3,1,100.0,P,12,2,11,0,,1110112000,111210101
2012,4,1,100.0,P,12,1,17,4,,1110112000,111210101
2012,5,1,100.0,P,12,1,17,11,,1110112000,111210101
2012,6,1,100.0,P,12,1,17,5,,1110112000,111210101
2012,7,1,100.0,P,12,1,17,6,,1110112000,111210101
2012,8,1,100.0,P,12,1,17,7,,1110112000,111210101
2012,9,1,100.0,P,12,1,17,10,,1110112000,111210101
2012,10,1,100.0,P,12,1,17,8,,1110112000,111210101
2012,11,1,100.0,P,12,1,17,3,,1110112000,111210101
2012,12,1,100.0,P,12,1,17,9,,1110112000,111210101
2012,14,1,100.0,P,12,6,2,0,,1110112000,111210101
2012,94,1,100.0,P,33,1,2,0,,1110112000,111210101
2012,97,1,100.0,P,33,1,1,0,,1110112000,111210101
2012,216,1,100.0,P,16,2,3,0,,1110112000,111210101
2012,220,1,100.0,P,14,1,1,0,,1110112000,111210101
2012,226,1,100.0,P,17,2,1,1,,1110112000,111210101
2012,229,1,100.0,P,17,5,1,10,,1110112000,111210101
2012,232,1,100.0,P,12,6,8,0,,1110112000,111210101
2012,233,1,100.0,P,12,9,4,0,,1110112000,111210101
2012,225,1,100.0,P,12,9,3,0,,1110112000,111210101
2012,234,1,100.0,P,12,1,1,2,,1110112000,111210101
2012,235,1,100.0,E,,,,,72007,,111210101
2012,236,1,50.0,P,12,9,2,0,,1110112000,111210101
2012,236,2,50.0,E,,,,,72002,,111210101
2012,237,1,100.0,P,12,1,1,1,,1110112000,111210101
2012,238,1,100.0,P,12,2,8,0,,1110112000,111210101
2012,239,1,100.0,P,17,5,1,20,,1110112000,111210107
2012,16,1,100.0,P,12,1,3,3,,1110112000,111210101
2012,240,1,65.21,P,12,1,3,3,,1110112000,111210101
2012,240,2,21.74,P,12,1,3,1,,1110112000,111210101
2012,240,3,11.09,P,12,1,25,1,,1110112000,111210101
2012,240,4,1.96,P,12,1,25,2,,1110112000,111210101
2012,241,1,100.0,P,12,1,5,1,,1110112000,111210101
2012,242,1,86.96,P,12,1,1,1,,1110112000,111210101
2012,242,2,11.09,P,12,1,25,1,,1110112000,111210101
2012,242,3,1.95,P,12,1,25,2,,1110112000,111210101
2012,43,2,45.0,E,,,,,71012,,111221000
2012,243,1,100.0,P,12,6,1,0,,1110112000,111210101
2012,244,1,100.0,P,14,1,1,0,,1110112000,111210101
2012,17,1,100.0,P,11,4,6,0,,1110112000,111210113
2012,245,1,100.0,P,11,4,6,0,,1110112000,111210113
2012,246,1,100.0,P,17,5,1,21,,1110112000,111210101
2012,247,1,100.0,P,12,1,28,0,,1110112000,111210101
2012,248,1,100.0,P,12,9,5,0,,1110112000,111210101
2012,88,1,52.0,P,12,1,26,0,,1110112000,111210101
2012,88,2,48.0,E,,,,,71017,,111210101
2012,99,1,52.0,P,12,1,27,0,,1110112000,111210101
2012,99,2,48.0,E,,,,,71017,,111210101
2012,249,1,100.0,P,33,1,3,0,,1110112000,111210101
2012,250,1,100.0,P,12,1,29,0,,1110112000,111210101
2012,251,1,100.0,E,,,,,71018,,111210101
2012,252,1,100.0,P,12,6,9,0,,1110112000,111210101
2013,213,1,100.0,P,11,4,1,0,,1110112000,111210113
2013,214,1,100.0,P,11,4,3,1,,1110112000,111210114
2013,215,1,100.0,P,11,4,3,4,,1110112000,111210115
2013,217,1,100.0,P,17,5,1,4,,1110112000,111220100
2013,218,1,100.0,P,11,4,3,2,,1110112000,111220400
2013,219,1,100.0,P,11,9,1,0,,1110112000,111210113
