EJERCICIO,NRO_OP,CODIGO_DEDUC,COD_PROV,PORCENTAJE,IMPORTE,COD_ACTIV
2013,3672,784,81,100.0,81.25,APATR
2013,3673,3,1524,100.0,103.06,SERVI
2013,3673,784,1524,100.0,101.53,APATR
2013,3674,3,585,100.0,36.33,VTABI
2013,3675,3,585,100.0,109.58,VTABI
2013,3675,784,585,100.0,45.28,APATR
2013,3696,784,241,100.0,94.21,APATR
2013,3723,784,112,100.0,45.62,APATR
2013,3729,3,1735,100.0,91.87,SERVI
2013,3729,784,1735,100.0,95.94,APATR
2013,3730,3,1119,100.0,99.01,SERVI
2013,3730,784,1119,100.0,99.5,APATR
2013,3744,3,258,100.0,98.35,SERVI
2013,3744,784,258,100.0,99.17,APATR
2013,3747,3,1612,100.0,76.76,ALQUI
2013,3753,784,1573,100.0,116.48,APATR
2013,3754,3,1573,100.0,132.26,VTABI
2013,3754,784,1573,100.0,69.65,APATR
2013,3755,3,1573,100.0,148.95,VTABI
2013,3755,784,1573,100.0,74.47,APATR
2013,3763,3,1262,100.0,297.19,VTABI
2013,3770,3,1573,100.0,138.19,VTABI
2013,3770,784,1573,100.0,69.09,APATR
2013,3801,784,28,100.0,52.98,APATR
2013,3811,784,866,100.0,60.32,APATR
2013,3812,3,88,100.0,122.23,VTABI
2013,3813,3,1244,100.0,116.43,ALQUI
2013,3835,3,258,100.0,198.34,SERVI
2013,3835,784,258,100.0,99.17,APATR
2013,3841,784,771,100.0,56.22,APATR
2013,3842,3,771,100.0,20.32,VTABI
2013,3842,784,771,100.0,42.15,APATR
2013,3873,3,1413,100.0,140.0,SERVI
2013,3885,3,1612,100.0,148.76,ALQUI
2013,3907,3,1061,100.0,171.04,VTABI
2013,3911,3,771,100.0,111.66,VTABI
2013,3911,784,771,100.0,55.83,APATR
2013,3912,3,771,100.0,96.66,VTABI
2013,3912,784,771,100.0,48.33,APATR
2013,3914,3,1759,100.0,274.03,VTABI
2013,3938,3,90,100.0,23.09,VTABI
2013,3944,3,313,100.0,102.86,VTABI
2013,3944,784,313,100.0,129.48,APATR
2013,3955,3,43,100.0,98.35,SERVI
2013,3955,784,43,100.0,99.17,APATR
2013,3964,3,63,100.0,53.54,VTABI
2013,3964,784,63,100.0,52.51,APATR
2013,3973,3,324,100.0,27.0,SERVI
2013,3984,784,866,100.0,48.1,APATR
2013,3985,3,866,100.0,83.63,VTABI
2013,3985,784,866,100.0,53.39,APATR
2013,4002,3,279,100.0,394.72,VTABI
2013,4002,784,279,100.0,262.28,APATR
2013,4032,3,89,100.0,271.34,VTABI
2013,4032,784,89,100.0,255.67,APATR
2013,4034,3,89,100.0,536.93,VTABI
2013,4034,784,89,100.0,268.47,APATR
2013,4048,3,866,100.0,70.74,VTABI
2013,4049,3,866,100.0,139.83,VTABI
2013,4049,784,866,100.0,69.92,APATR
2013,4050,3,866,100.0,154.23,VTABI
2013,4050,784,866,100.0,77.11,APATR
2013,4053,3,866,100.0,104.67,VTABI
2013,4053,784,866,100.0,52.34,APATR
2013,4056,784,81,100.0,42.47,APATR
2013,4057,3,63,100.0,243.98,VTABI
2013,4057,784,63,100.0,121.99,APATR
2013,4064,3,441,100.0,28.23,VTABI
2013,4064,784,441,100.0,53.53,APATR
2013,4113,3,63,100.0,71.33,VTABI
2013,4135,784,153,100.0,56.0,APATR
2013,4142,3,28,100.0,164.51,VTABI
2013,4142,784,28,100.0,74.83,APATR
2013,4143,3,28,100.0,98.88,VTABI
2013,4143,784,28,100.0,49.44,APATR
2013,4144,3,546,100.0,81.82,SERVI
2013,4150,784,153,100.0,44.79,APATR
2013,4154,3,527,100.0,2660.13,SERVI
2013,4154,784,527,100.0,1322.31,APATR
2013,4156,784,1213,100.0,59.2,APATR
2013,4157,3,153,100.0,27.65,VTABI
2013,4191,3,153,100.0,101.7,VTABI
2013,4191,784,153,100.0,50.85,APATR
2013,4196,3,279,100.0,543.56,VTABI
2013,4196,784,279,100.0,271.78,APATR
2013,4197,3,279,100.0,542.88,VTABI
2013,4197,784,279,100.0,271.44,APATR
2013,4198,3,279,100.0,532.74,VTABI
2013,4198,784,279,100.0,266.37,APATR
2013,4199,3,279,100.0,531.98,VTABI
2013,4199,784,279,100.0,265.99,APATR
2013,4202,3,527,100.0,533.89,SERVI
2013,4202,784,527,100.0,266.94,APATR
2013,4204,784,87,100.0,53.08,APATR
2013,4206,3,771,100.0,82.99,VTABI
2013,4206,784,771,100.0,41.49,APATR
2013,4218,3,28,100.0,37.88,VTABI
2013,4240,3,313,100.0,54.45,VTABI
2013,4258,3,90,100.0,108.3,VTABI
2013,4259,3,28,100.0,260.36,VTABI
2013,4259,784,28,100.0,130.18,APATR
2013,4261,3,90,100.0,156.8,VTABI
2013,4264,3,324,100.0,30.6,SERVI
2013,4268,3,90,100.0,130.87,VTABI
2013,4269,3,90,100.0,162.59,VTABI
2013,4273,3,90,100.0,156.48,VTABI
2013,4274,3,90,100.0,167.07,VTABI
2013,4279,3,707,100.0,628.53,SERVI
2013,4282,3,707,100.0,632.89,SERVI
2013,4287,3,63,100.0,184.35,VTABI
2013,4287,784,63,100.0,92.17,APATR
2013,4293,3,63,100.0,70.06,VTABI
2013,4296,3,63,100.0,81.72,VTABI
2013,4296,784,63,100.0,40.86,APATR
2013,4302,3,87,100.0,35.04,VTABI
2013,4302,784,87,100.0,84.45,APATR
2013,4306,3,156,100.0,23.97,SERVI
2013,4306,784,156,100.0,61.98,APATR
2013,4310,3,28,100.0,80.27,VTABI
2013,4334,784,160,100.0,124.95,APATR
2013,4335,3,279,100.0,200.0,VTABI
2013,4335,784,279,100.0,82.64,APATR
2013,4337,3,324,100.0,29.4,SERVI
2013,4345,3,63,100.0,160.65,VTABI
2013,4345,784,63,100.0,80.33,APATR
2013,4354,3,791,100.0,63.31,SERVI
2013,4355,3,791,100.0,109.43,SERVI
2013,4373,3,791,100.0,79.21,SERVI
2013,4374,3,791,100.0,87.6,SERVI
2013,4383,3,63,100.0,47.29,VTABI
2013,4384,3,63,100.0,397.52,VTABI
2013,4384,784,63,100.0,198.76,APATR
2013,4388,3,441,100.0,28.81,VTABI
2013,4392,3,441,100.0,69.42,VTABI
2013,4416,784,1206,100.0,140.62,APATR
2013,4434,3,313,100.0,139.95,VTABI
2013,4434,784,313,100.0,63.75,APATR
2013,4438,3,279,100.0,128.05,VTABI
2013,4438,784,279,100.0,64.02,APATR
2013,4489,784,1066,100.0,51.45,APATR
2013,4491,3,1066,100.0,23.27,VTABI
2013,4491,784,1066,100.0,40.89,APATR
2013,4523,3,63,100.0,161.52,VTABI
2013,4523,784,63,100.0,80.76,APATR
2014,2710,3,1832,100.0,569.26,VTABI
2014,7633,784,28,100.0,78.24,APATR
2014,7635,3,28,100.0,51.3,VTABI
2014,7638,3,28,100.0,234.46,VTABI
2014,7638,784,28,100.0,113.53,APATR
2014,7670,3,707,100.0,31.78,SERVI
2014,7670,784,707,100.0,62.67,APATR
2014,7685,3,90,100.0,291.19,VTABI
2014,7686,3,90,100.0,415.65,VTABI
2014,7687,3,90,100.0,201.85,VTABI
2014,7694,784,158,100.0,50.01,APATR
2014,7727,784,1206,100.0,48.59,APATR
2014,7728,3,441,100.0,23.85,VTABI
2014,7731,3,441,100.0,21.47,VTABI
2014,7732,3,441,100.0,64.45,VTABI
2014,7759,3,1408,100.0,1981.4,VTABI
2014,7759,784,1408,100.0,1110.7,APATR
2014,7760,3,746,100.0,260.35,SERVI
2014,7760,784,746,100.0,180.17,APATR
2014,7767,3,1196,100.0,1751.05,LOCOB
2014,7767,784,1196,100.0,875.52,APATR
2014,7774,3,1722,100.0,826.45,SERVI
2014,7778,3,50008,100.0,2085.23,EXENT
2014,7812,3,50008,100.0,12583.47,EXENT
2014,7968,3,441,100.0,137.9,VTABI
2014,7973,3,63,100.0,133.02,VTABI
2014,7973,784,63,100.0,66.51,APATR
2014,8044,3,1923,100.0,64.78,VTABI
2014,8046,3,63,100.0,713.95,VTABI
2014,8046,784,63,100.0,356.97,APATR
2014,8049,3,63,100.0,87.79,VTABI
2014,8049,784,63,100.0,43.89,APATR
2014,8050,3,1849,100.0,801.6,SERVI
2014,8058,3,63,100.0,34.31,VTABI
2014,8058,784,63,100.0,61.05,APATR
2014,8073,3,163,100.0,207.37,SERVI
2014,8073,784,163,100.0,103.69,APATR
2014,8075,3,63,100.0,66.95,VTABI
2014,8076,3,163,100.0,146.92,SERVI
2014,8076,784,163,100.0,73.46,APATR
2014,8085,3,1878,100.0,81.64,VTABI
2014,8085,784,1878,100.0,160.82,APATR
2014,8087,3,1722,100.0,125.0,SERVI
2014,8088,784,1876,100.0,46.41,APATR
2014,8089,3,1876,100.0,62.63,VTABI
2014,8089,784,1876,100.0,104.91,APATR
2014,8090,3,1876,100.0,114.15,VTABI
2014,8090,784,1876,100.0,57.07,APATR
2014,8091,3,1876,100.0,193.26,VTABI
2014,8091,784,1876,100.0,96.63,APATR
2014,8099,784,1596,100.0,123.0,APATR
2014,8101,3,866,100.0,126.68,VTABI
2014,8101,784,866,100.0,63.34,APATR
2014,8102,3,866,100.0,75.76,VTABI
2014,8104,3,866,100.0,113.34,VTABI
2014,8104,784,866,100.0,56.67,APATR
2014,8106,3,866,100.0,322.07,VTABI
2014,8106,784,866,100.0,161.03,APATR
2014,8109,3,866,100.0,178.18,VTABI
2014,8109,784,866,100.0,89.09,APATR
2014,8111,784,585,100.0,64.5,APATR
2014,8112,3,866,100.0,208.19,VTABI
2014,8112,784,866,100.0,104.1,APATR
2014,8130,784,602,100.0,102.67,APATR
2014,8138,3,88,100.0,70.89,VTABI
2014,8139,3,88,100.0,126.05,VTABI
2014,8145,784,771,100.0,50.67,APATR
2014,8148,3,313,100.0,687.36,VTABI
2014,8148,784,313,100.0,383.21,APATR
2014,8150,3,1940,100.0,167.0,SERVI
2014,8156,3,1836,100.0,53.91,VTABI
2014,8156,784,1836,100.0,146.95,APATR
2014,8163,784,866,100.0,83.34,APATR
2014,8179,3,1662,100.0,133.55,SERVI
2014,8179,784,1662,100.0,116.78,APATR
2014,8183,3,313,100.0,39.34,VTABI
2014,8185,784,71,100.0,82.13,APATR
2014,8189,784,28,100.0,124.96,APATR
2014,8216,784,1796,100.0,98.37,APATR
2014,8217,3,285,100.0,176.53,VTABI
2014,8217,784,285,100.0,208.26,APATR
2014,8218,3,285,100.0,25.7,VTABI
2014,8219,3,285,100.0,225.03,VTABI
2014,8219,784,285,100.0,112.51,APATR
2014,8221,3,1612,100.0,106.51,ALQUI
2014,8222,3,1244,100.0,172.96,ALQUI
2014,8242,3,349,100.0,654.54,SERVI
2014,8242,784,349,100.0,377.27,APATR
2014,8246,3,285,100.0,233.76,VTABI
2014,8246,784,285,100.0,116.88,APATR
2014,8266,784,255,100.0,72.31,APATR
2014,8297,3,1722,100.0,25.0,SERVI
2014,8302,784,81,100.0,87.6,APATR
2014,8321,784,255,100.0,46.69,APATR
2014,8354,3,28,100.0,24.3,VTABI
2014,8358,3,28,100.0,71.2,VTABI
2014,8364,3,28,100.0,36.47,VTABI
2014,8368,3,28,100.0,42.0,VTABI
2014,8374,3,1922,100.0,89.77,VTABI
2014,8377,3,1922,100.0,476.09,VTABI
2014,8380,3,1922,100.0,689.73,VTABI
2014,8383,3,1722,100.0,150.0,SERVI
2014,8385,3,673,100.0,336.0,VTABI
2014,8385,784,673,100.0,288.0,APATR
2014,8402,3,1722,100.0,25.0,SERVI
2014,8406,3,673,100.0,336.0,VTABI
2014,8407,3,1722,100.0,330.58,SERVI
2014,8426,784,50023,100.0,59.21,APATR
2014,8447,784,241,100.0,67.77,APATR
2014,8450,3,87,100.0,120.98,VTABI
2014,8450,784,87,100.0,180.49,APATR
2014,8453,3,63,100.0,58.34,VTABI
2014,8453,784,63,100.0,149.17,APATR
2014,8455,3,87,100.0,377.98,VTABI
2014,8455,784,87,100.0,188.99,APATR
2014,8457,3,917,100.0,26.59,VTABI
2014,8457,784,917,100.0,133.3,APATR
2014,8472,3,1762,100.0,77.31,VTABI
2014,8472,784,1762,100.0,158.65,APATR
2014,8473,3,527,100.0,324.46,SERVI
2014,8473,784,527,100.0,212.23,APATR
2014,8474,3,527,100.0,34.71,SERVI
2014,8494,784,141,100.0,55.64,APATR
2014,8502,3,28,100.0,82.42,VTABI
2014,8502,784,28,100.0,41.21,APATR
2014,8503,3,28,100.0,101.0,VTABI
2014,8503,784,28,100.0,50.5,APATR
2014,8509,784,803,100.0,57.89,APATR
2014,8510,3,28,100.0,29.53,VTABI
2014,8515,3,28,100.0,20.88,VTABI
2014,8523,784,944,100.0,120.5,APATR
2014,8568,3,1821,100.0,73.55,SERVI
2014,8577,3,1612,100.0,178.51,ALQUI
2014,8582,3,89,100.0,302.02,VTABI
2014,8582,784,89,100.0,271.01,APATR
2014,8583,784,241,100.0,57.19,APATR
2014,8607,3,1244,100.0,244.96,ALQUI
2014,8609,3,1940,100.0,59.4,SERVI
2014,8622,3,1944,100.0,1566.4,VTABI
2014,8622,784,1944,100.0,156.64,APATR
2014,8649,3,1944,100.0,379.06,VTABI
2014,8649,784,1944,100.0,156.64,APATR
2014,8657,3,1940,100.0,335.0,SERVI
2014,8678,3,441,100.0,61.22,VTABI
2014,8702,3,791,100.0,97.77,SERVI
2014,8703,3,791,100.0,141.73,SERVI
2014,8720,784,434,100.0,112.62,APATR
2014,8724,3,63,100.0,111.17,VTABI
2014,8724,784,63,100.0,55.59,APATR
2014,8725,3,63,100.0,114.12,VTABI
2014,8725,784,63,100.0,57.06,APATR
2014,8736,3,707,100.0,35.97,SERVI
2014,8747,3,163,100.0,591.44,SERVI
2014,8747,784,163,100.0,345.72,APATR
2014,8751,3,28,100.0,123.97,VTABI
2014,8751,784,28,100.0,61.98,APATR
2014,8754,3,28,100.0,23.17,VTABI
2014,8756,3,28,100.0,69.77,VTABI
2014,8762,3,28,100.0,26.19,VTABI
2014,8785,784,688,100.0,110.81,APATR
2014,8802,3,1858,100.0,50.21,SERVI
2014,8802,784,1858,100.0,75.11,APATR
2014,8803,3,1066,100.0,62.48,VTABI
2014,8803,784,1066,100.0,151.24,APATR
2014,8804,3,1066,100.0,290.87,VTABI
2014,8804,784,1066,100.0,145.43,APATR
2014,8817,3,90,100.0,91.83,VTABI
2014,8820,3,90,100.0,341.75,VTABI
2014,8821,3,90,100.0,379.87,VTABI
2014,8830,3,169,100.0,33.12,VTABI
2014,8834,3,169,100.0,57.65,VTABI
2014,8836,3,1879,100.0,113.18,VTABI
2014,8837,3,1582,100.0,106.26,VTABI
2014,8837,784,1582,100.0,173.13,APATR
2014,8842,3,63,100.0,91.96,VTABI
2014,8842,784,63,100.0,45.98,APATR
2014,8850,3,1722,100.0,826.44,SERVI
2014,8862,3,1722,100.0,125.0,SERVI
2014,8906,784,50005,100.0,53.9,APATR
2014,8916,3,1524,100.0,236.45,SERVI
2014,8916,784,1524,100.0,168.23,APATR
2014,8917,784,1876,100.0,44.83,APATR
2014,8918,784,1876,100.0,67.93,APATR
2014,8920,3,1876,100.0,75.17,VTABI
2014,8920,784,1876,100.0,44.83,APATR
2014,8921,3,1735,100.0,148.23,SERVI
2014,8921,784,1735,100.0,124.12,APATR
2014,8925,3,88,100.0,206.08,VTABI
2014,8928,3,88,100.0,157.1,VTABI
2014,8929,3,1878,100.0,34.01,VTABI
2014,8929,784,1878,100.0,137.01,APATR
2014,8931,784,771,100.0,53.25,APATR
2014,8933,784,1573,100.0,92.85,APATR
2014,8934,3,866,100.0,66.3,VTABI
2014,8934,784,866,100.0,69.81,APATR
2014,8935,3,866,100.0,364.02,VTABI
2014,8935,784,866,100.0,182.01,APATR
2014,8936,3,866,100.0,248.43,VTABI
2014,8936,784,866,100.0,124.22,APATR
2014,8937,3,866,100.0,204.88,VTABI
2014,8937,784,866,100.0,102.44,APATR
2014,8938,3,63,100.0,301.41,VTABI
2014,8938,784,63,100.0,150.71,APATR
2014,8940,3,866,100.0,220.81,VTABI
2014,8940,784,866,100.0,110.41,APATR
2014,8942,3,866,100.0,77.66,VTABI
2014,8948,3,63,100.0,365.78,VTABI
2014,8948,784,63,100.0,182.89,APATR
2014,8957,3,141,100.0,193.13,VTABI
2014,8957,784,141,100.0,116.55,APATR
2014,8960,3,1821,100.0,313.47,SERVI
2014,8981,3,441,100.0,34.41,VTABI
2014,8988,3,50008,100.0,13364.06,EXENT
2014,8992,3,50008,100.0,1428.36,EXENT
2014,9009,3,50008,100.0,4298.5,EXENT
2013,9192,784,63,100.0,47.65,APATR
2008,10172,3,63,100.0,65.73,VTABI
2008,10221,3,879,100.0,31.33,VTABI
2008,10222,3,90,100.0,145.97,VTABI
2008,10223,3,90,100.0,25.44,VTABI
2008,10227,3,993,100.0,82.64,SERVI
2008,10228,3,993,100.0,90.91,SERVI
2008,10230,3,879,100.0,42.75,VTABI
2008,10231,3,879,100.0,80.82,VTABI
2008,10232,3,879,100.0,80.93,VTABI
2008,10233,3,879,100.0,104.53,VTABI
2008,10237,3,879,100.0,31.33,VTABI
2008,10331,3,50008,100.0,1809.5,EXENT
2008,10352,3,50008,100.0,2716.16,EXENT
2008,10419,3,879,100.0,101.92,VTABI
2008,10243,3,752,100.0,27.74,LOCOB
2008,10248,3,752,100.0,93.85,LOCOB
2008,10420,3,879,100.0,64.45,VTABI
2008,10421,3,879,100.0,325.16,VTABI
2008,10487,3,90,100.0,288.0,VTABI
2009,44,3,90,100.0,100.58,VTABI
2009,47,3,1106,100.0,78.44,VTABI
2009,60,3,28,100.0,245.7,VTABI
2009,78,3,279,100.0,623.79,VTABI
2009,93,3,993,100.0,85.12,SERVI
2009,103,3,63,100.0,27.95,VTABI
2009,104,3,879,100.0,90.02,VTABI
2009,77,3,279,100.0,588.6,VTABI
2009,77,784,279,100.0,330.58,APATR
2009,105,3,63,100.0,104.65,VTABI
2009,107,3,879,100.0,284.0,VTABI
2009,117,3,63,100.0,102.67,VTABI
2009,118,3,63,100.0,74.42,VTABI
2009,119,3,63,100.0,326.59,VTABI
2009,122,3,28,100.0,532.05,VTABI
2009,136,3,771,100.0,59.09,VTABI
2009,138,3,771,100.0,193.0,VTABI
2009,192,3,1005,100.0,59.46,SERVI
2009,194,3,90,100.0,313.52,VTABI
2009,195,3,90,100.0,266.12,VTABI
2009,265,3,141,100.0,44.43,VTABI
2009,267,3,141,100.0,113.8,VTABI
2009,268,3,866,100.0,57.89,VTABI
2009,334,3,879,100.0,464.41,VTABI
2009,337,3,879,100.0,161.99,VTABI
2009,345,3,88,100.0,151.12,VTABI
2009,348,3,141,100.0,23.88,VTABI
2009,290,784,193,100.0,601.43,APATR
2009,360,3,879,100.0,99.17,VTABI
2009,366,3,63,100.0,32.65,VTABI
2009,374,3,28,100.0,103.25,VTABI
2009,378,3,349,100.0,169.97,SERVI
2009,393,3,879,100.0,99.17,VTABI
2009,416,3,313,100.0,57.75,VTABI
2009,445,3,50008,100.0,391.75,EXENT
2009,533,3,90,100.0,121.63,VTABI
2009,557,3,90,100.0,130.81,VTABI
2009,559,3,771,100.0,78.55,VTABI
2009,426,784,193,100.0,606.78,APATR
2009,427,3,50008,100.0,1142.11,EXENT
2009,561,3,771,100.0,49.15,VTABI
2009,524,3,707,100.0,52.57,SERVI
2009,562,3,771,100.0,73.52,VTABI
2009,563,3,771,100.0,40.52,VTABI
2009,568,3,879,100.0,118.2,VTABI
2009,594,3,50008,100.0,1293.5,EXENT
2009,631,3,441,100.0,388.43,VTABI
2009,665,3,63,100.0,24.74,VTABI
2009,802,3,993,100.0,66.94,SERVI
2009,864,3,771,100.0,57.55,VTABI
2009,910,3,1005,100.0,1094.38,SERVI
2009,915,3,322,100.0,263.02,SERVI
2009,916,3,322,100.0,90.75,SERVI
2009,918,3,90,100.0,26.18,VTABI
2009,919,3,90,100.0,24.27,VTABI
2009,920,3,90,100.0,24.17,VTABI
2009,948,3,279,100.0,560.0,VTABI
2009,985,3,43,100.0,20.08,SERVI
2009,987,3,1005,100.0,43.63,SERVI
2009,995,3,285,100.0,99.78,VTABI
2009,997,3,285,100.0,29.67,VTABI
2009,998,3,285,100.0,38.01,VTABI
2009,1006,3,90,100.0,25.44,VTABI
2009,1007,3,90,100.0,87.57,VTABI
2009,1019,3,112,100.0,39.48,SERVI
2009,1055,3,771,100.0,35.58,VTABI
2009,1069,784,1106,100.0,73.22,APATR
2009,1081,3,1005,100.0,65.46,SERVI
2009,1092,3,879,100.0,239.22,VTABI
2009,1096,3,879,100.0,77.37,VTABI
2009,1101,3,90,100.0,120.83,VTABI
2009,1102,3,90,100.0,177.09,VTABI
2009,1103,3,90,100.0,77.28,VTABI
2009,1107,3,90,100.0,104.31,VTABI
2009,1145,3,1005,100.0,1094.38,SERVI
2009,1146,3,1005,100.0,41.65,SERVI
2009,1160,3,63,100.0,89.18,VTABI
2009,1165,3,993,100.0,100.82,SERVI
2009,1166,3,993,100.0,84.3,SERVI
2009,1186,3,771,100.0,40.94,VTABI
2009,1197,3,771,100.0,60.5,VTABI
2009,1200,3,1005,100.0,79.21,SERVI
2009,1231,3,50008,100.0,1323.24,EXENT
2009,1306,3,112,100.0,21.56,SERVI
2009,1316,3,1147,100.0,504.93,VTABI
2009,1213,3,50008,100.0,1142.11,EXENT
2009,1317,3,1147,100.0,88.54,VTABI
2009,1319,3,63,100.0,141.77,VTABI
2009,1320,3,151,100.0,20.09,SERVI
2009,1425,3,771,100.0,100.95,VTABI
2009,1429,3,866,100.0,27.16,VTABI
2009,1431,3,866,100.0,80.82,VTABI
2009,1434,3,866,100.0,21.92,VTABI
2009,1463,3,63,100.0,62.1,VTABI
2009,1497,3,28,100.0,114.43,VTABI
2009,1513,3,1147,100.0,504.93,VTABI
2009,1516,3,28,100.0,481.98,VTABI
2009,1518,3,1147,100.0,107.14,VTABI
2009,1522,3,993,100.0,71.9,SERVI
2009,1609,3,1005,100.0,35.33,SERVI
2009,1620,3,1005,100.0,23.49,SERVI
2009,1631,3,1005,100.0,60.07,SERVI
2009,1647,3,1005,100.0,152.57,SERVI
2009,1687,3,63,100.0,73.17,VTABI
2009,1690,3,63,100.0,87.26,VTABI
2009,1713,3,28,100.0,23.85,VTABI
2009,1744,3,279,100.0,593.05,VTABI
2009,1755,3,89,100.0,63.5,VTABI
2009,1840,3,279,100.0,27.61,VTABI
2009,1843,3,322,100.0,227.89,SERVI
2009,1844,3,322,100.0,81.97,SERVI
2009,1861,3,349,100.0,897.2,SERVI
2009,1869,3,90,100.0,140.44,VTABI
2009,1870,3,90,100.0,176.71,VTABI
2009,1874,3,1005,100.0,59.47,SERVI
2009,1876,3,63,100.0,107.74,VTABI
2009,1879,3,771,100.0,52.29,VTABI
2009,1912,3,879,100.0,23.75,VTABI
2009,1942,3,837,100.0,24.03,SERVI
2009,1944,3,90,100.0,120.21,VTABI
2009,1960,3,90,100.0,22.92,VTABI
2009,1961,3,1143,100.0,121.8,SERVI
2009,1986,3,771,100.0,60.06,VTABI
2009,1998,3,88,100.0,20.29,VTABI
2009,2001,3,858,100.0,38.97,VTABI
2009,2007,3,63,100.0,21.53,VTABI
2009,2032,3,879,100.0,263.64,VTABI
2009,2033,3,879,100.0,85.47,VTABI
2009,2042,3,993,100.0,266.11,SERVI
2009,2073,3,313,100.0,89.03,VTABI
2009,2119,3,279,100.0,33.12,VTABI
2009,2142,3,50008,100.0,1142.11,EXENT
2009,2160,3,50008,100.0,1362.28,EXENT
2009,2261,3,858,100.0,25.1,VTABI
2009,2263,3,858,100.0,39.18,VTABI
2009,2318,3,28,100.0,23.79,VTABI
2009,2418,3,90,100.0,195.76,VTABI
2009,2532,3,351,100.0,254.21,VTABI
2009,2532,784,351,100.0,247.11,APATR
2009,2280,3,707,100.0,222.36,SERVI
2009,2305,3,707,100.0,278.27,SERVI
2009,2336,784,193,100.0,607.46,APATR
2009,2533,3,351,100.0,254.21,VTABI
2009,2643,3,879,100.0,48.41,VTABI
2009,2500,784,193,100.0,602.14,APATR
2009,2765,3,313,100.0,157.12,VTABI
2009,2777,3,349,100.0,721.29,SERVI
2009,2592,3,752,100.0,856.4,LOCOB
2009,2833,3,879,100.0,120.26,VTABI
2009,2592,784,752,100.0,461.68,APATR
2009,2594,3,752,100.0,31.1,LOCOB
2009,2596,3,752,100.0,33.63,LOCOB
2009,2601,3,752,100.0,51.85,LOCOB
2009,2604,3,752,100.0,51.86,LOCOB
2009,2623,3,752,100.0,31.96,LOCOB
2009,2628,3,752,100.0,32.83,LOCOB
2009,2631,3,752,100.0,1002.35,LOCOB
2009,2631,784,752,100.0,484.76,APATR
2009,2851,3,993,100.0,113.22,SERVI
2009,2879,3,351,100.0,296.53,VTABI
2009,2879,784,351,100.0,148.26,APATR
2009,2881,3,351,100.0,296.53,VTABI
2009,2921,3,322,100.0,353.77,SERVI
2009,2937,3,279,100.0,560.0,VTABI
2009,2944,3,313,100.0,34.46,VTABI
2009,2945,3,313,100.0,47.59,VTABI
2009,2975,3,279,100.0,661.15,VTABI
2009,2976,3,279,100.0,661.16,VTABI
2009,2976,784,279,100.0,0.0,APATR
2009,2969,3,752,100.0,2126.59,LOCOB
2009,2970,3,752,100.0,51.86,LOCOB
2009,2969,784,752,100.0,45.57,APATR
2009,2974,3,279,100.0,661.16,VTABI
2009,2989,3,771,100.0,40.33,VTABI
2009,2974,784,279,100.0,330.58,APATR
2009,2993,3,771,100.0,93.96,VTABI
2009,2999,3,313,100.0,51.09,VTABI
2009,3059,3,993,100.0,59.5,SERVI
2009,3063,3,141,100.0,25.11,VTABI
2009,3073,3,771,100.0,62.31,VTABI
2009,3074,3,771,100.0,62.69,VTABI
2009,3086,3,50008,100.0,1142.11,EXENT
2009,3104,3,50008,100.0,1767.19,EXENT
2009,3238,3,993,100.0,88.43,SERVI
2009,3246,3,993,100.0,63.64,SERVI
2009,3344,3,112,100.0,23.64,SERVI
2009,3351,3,879,100.0,361.64,VTABI
2009,3352,3,993,100.0,83.47,SERVI
2009,3353,3,993,100.0,106.61,SERVI
2009,3319,784,193,100.0,608.83,APATR
2009,3354,3,879,100.0,309.49,VTABI
2009,3359,3,879,100.0,108.28,VTABI
2009,3396,3,141,100.0,30.6,VTABI
2009,3413,3,1174,100.0,21.95,LOCOB
2009,3414,3,1174,100.0,21.95,LOCOB
2009,3415,3,1174,100.0,251.76,LOCOB
2009,3416,3,1174,100.0,86.54,LOCOB
2009,3617,3,90,100.0,65.19,VTABI
2011,4955,784,63,100.0,184.1,APATR
2011,4973,3,1269,100.0,60.78,VTABI
2011,4978,3,1005,100.0,179.13,VTABI
2011,4978,784,1005,100.0,89.57,APATR
2011,4979,3,28,100.0,136.15,VTABI
2011,4979,784,28,100.0,63.35,APATR
2011,4983,3,146,100.0,429.72,SERVI
2011,4990,3,441,100.0,38.02,VTABI
2011,4994,3,688,100.0,22.78,VTABI
2011,4998,3,1269,100.0,44.0,VTABI
2011,5002,3,28,100.0,61.11,VTABI
2011,5007,784,430,100.0,56.0,APATR
2011,5010,3,430,100.0,72.0,SERVI
2011,5014,3,63,100.0,25.09,VTABI
2011,5015,3,441,100.0,22.63,VTABI
2011,5032,3,63,100.0,40.14,VTABI
2011,5050,784,787,100.0,109.09,APATR
2011,5056,3,63,100.0,97.94,VTABI
2011,5056,784,63,100.0,48.97,APATR
2011,5067,3,371,100.0,914.03,SERVI
2011,5067,784,371,100.0,377.7,APATR
2011,5078,3,1244,100.0,111.57,ALQUI
2011,5080,3,993,100.0,416.0,SERVI
2011,5085,3,113,100.0,301.8,CEROB
2011,5134,3,113,100.0,450.0,CEROB
2011,5139,784,313,100.0,45.78,APATR
2011,5157,3,1182,100.0,3930.0,LOCOB
2011,5162,3,1182,100.0,5930.5,LOCOB
2011,5164,3,1182,100.0,5930.5,LOCOB
2011,5177,3,1182,100.0,5932.5,LOCOB
