ANIO_PRESUP,JURISDICCION,TIPO,CLASE,CONCEPTO,SUBCONCEPTO,EJECUTADO,ESTIMADO,PROGRAMADO,PROY1,PROY2,EXENCIONES,OTRAS,POLITICA_TRIB_1,POLITICA_TRIB_2,VAL_PROY_MODIF
2013,1110112000,14,1,1,0,0.0,115000.0,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,16,2,1,4,326279.75,0.0,53000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2013,1110112000,17,5,1,1,46423.37,30000.0,50000.0,50000.0,50000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,17,5,1,14,367200.0,281000.0,562000.0,562000.0,562000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,3,1,525489.23,1080000.0,1458000.0,1458000.0,1458000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,3,2,95137.08,120000.0,170000.0,170000.0,170000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,3,3,1576519.89,3200000.0,4424000.0,4424000.0,4424000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,3,4,284888.96,350000.0,476000.0,476000.0,476000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,3,2,758098.34,1006990.0,1618000.0,1618000.0,1618000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,17,5,1,18,118309.02,129081.0,173000.0,173000.0,173000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,2,0,842.23,500000.0,700000.0,700000.0,700000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,5,0,362017.36,529855.0,646000.0,680000.0,700000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,17,5,1,16,133138.72,325752.0,401000.0,401000.0,401000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,4,0,1120693.75,1953693.0,2381000.0,2400000.0,2500000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,1,2,277203.19,310000.0,500000.0,600000.0,700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,3,1,767841.43,1458000.0,1300000.0,1500000.0,1700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,3,2,101984.03,170000.0,230000.0,250000.0,270000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,3,3,2312835.14,4315000.0,5267977.11,5800000.0,6000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,3,4,261032.16,476000.0,585000.0,600000.0,700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,5,1,3073540.5,4050000.0,7100000.0,7500000.0,8000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,5,2,117757.01,133000.0,500000.0,600000.0,700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,4,0,83722.39,135000.0,105000.0,120000.0,130000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,2,0,7948.01,15000.0,20000.0,22000.0,25000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,6,0,6887.88,10000.0,13000.0,14000.0,15000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,9,0,771380.2,1148000.0,1540000.0,1600000.0,1700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,14,0,8748.0,14000.0,18000.0,20000.0,22000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,16,0,188360.64,0.0,120000.0,200000.0,300000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,2,2941.02,4000.0,4000.0,5000.0,6000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,3,980.0,4000.0,4000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,4,0.0,5000.0,5000.0,6000.0,7000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,5,10479.6,12000.0,5000.0,5000.0,6000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,6,10191.1,11000.0,11000.0,13000.0,15000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,7,10429.1,12000.0,12000.0,15000.0,20000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,8,0.0,1000.0,1000.0,2000.0,3000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,9,0.0,1000.0,1000.0,2000.0,3000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,10,3672.09,4000.0,4000.0,4000.0,5000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,17,11,2683.8,4000.0,3000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,18,0,26800.0,28000.0,69000.0,75000.0,80000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,19,1,730493.74,960000.0,1250000.0,1500000.0,2000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,19,2,38542.35,68000.0,89000.0,95000.0,100000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,21,0,1427793.76,1500000.0,2020000.0,3000000.0,4000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,24,0,0.0,258000.0,258000.0,300000.0,400000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,25,1,567501.55,645000.0,975000.0,1500000.0,2000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,25,2,100386.8,114000.0,170000.0,190000.0,210000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,26,0,0.0,500000.0,500000.0,600000.0,700000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,27,0,74692.8,2500000.0,1350000.0,2000000.0,3000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,28,0,307716.96,315000.0,630000.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,29,0,123030.6,120000.0,120000.0,200000.0,300000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,30,0,0.0,360000.0,360000.0,500000.0,600000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,1,0,900.0,1600.0,12000.0,14000.0,18000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,2,0,0.0,1400.0,2000.0,2500.0,3000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,3,0,417708.28,588000.0,1250000.0,1500000.0,2000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,5,0,95723.98,150000.0,78000.0,90000.0,110000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,8,0,281057.51,594000.0,780000.0,850000.0,900000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,10,1,50862.93,138000.0,90000.0,100000.0,110000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,10,2,208294.91,220000.0,285000.0,310000.0,350000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,10,3,152262.85,220000.0,220000.0,250000.0,300000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,11,0,615822.74,680000.0,880000.0,950000.0,1100000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,2,12,0,330959.92,515000.0,530000.0,550000.0,600000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,6,1,0,130531.76,290000.0,1750000.0,2000000.0,3000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,6,2,0,557644.43,615000.0,1600000.0,1800000.0,2100000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,1,1,1,2928605.84,4388000.0,5700000.0,6500000.0,7500000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,2,0,837.92,700000.0,700000.0,800000.0,900000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,9,2,0,232745.23,340000.0,95000.0,105000.0,115000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,9,3,0,14400.0,0.0,14400.0,14400.0,14400.0,0.0,0.0,0.0,0.0,N
2014,1110112000,12,9,5,0,50390.41,115000.0,220000.0,300000.0,350000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,14,1,1,0,0.0,115000.0,205000.0,300000.0,400000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,1,0,49786227.61,67880000.0,104326000.0,120809000.0,136031000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,16,2,3,0,26522.88,15000.0,35000.0,40000.0,50000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,3,1,1736376.05,1593000.0,2482000.0,2874000.0,3236000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,17,5,1,1,0.0,50000.0,50000.0,60000.0,70000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,3,2,1720872.36,1803000.0,2518000.0,2916000.0,3283000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,3,4,345943.38,565000.0,609000.0,705000.0,793000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,4,0,3074044.06,4527000.0,7045000.0,8158000.0,9185000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,5,0,702740.81,1017000.0,1401000.0,1622000.0,1826000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,17,5,1,14,499200.0,562000.0,562000.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,17,5,1,16,207787.83,401000.0,509000.0,607000.0,698000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,4,7,0,3647123.07,5113000.0,8865000.0,10266000.0,11559000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,17,5,1,18,132527.24,173000.0,233000.0,278000.0,320000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,11,9,1,0,1338336.97,1934000.0,2153000.0,2493000.0,2807000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,17,5,1,20,1359362.05,1867000.0,3055000.0,3644000.0,4187000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,33,1,1,0,7838.68,15000.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,1,1,5262558.7,5700000.0,8280000.0,9000000.0,10000000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,35,1,1,1,0.0,300000.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2014,1110112000,35,1,1,2,0.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2014,1110112000,35,1,1,3,0.0,400000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2014,1110112000,35,1,1,4,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,1,0,31181843.39,37755000.0,67880000.0,80980000.0,93047000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,9,1,0,1342667.79,1616000.0,1934000.0,2307000.0,2651000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,5,0,640001.29,646000.0,1017000.0,1214000.0,1395000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,4,0,1862385.79,2381000.0,4527000.0,5401000.0,6206000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,3,1,873237.93,1547000.0,1593000.0,1900000.0,2184000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,3,2,1282844.47,1618000.0,1803000.0,2151000.0,2472000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,3,4,646944.31,396000.0,565000.0,674000.0,774000.0,0.0,0.0,0.0,0.0,N
2014,1110112000,11,4,7,0,0.0,0.0,5113000.0,6100000.0,7008000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,1,2,446521.79,500000.0,1275000.0,1400000.0,1500000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,2,0,0.0,20000.0,20000.0,30000.0,40000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,3,1,946115.8,1300000.0,1600000.0,2000000.0,3000000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,3,2,206242.58,230000.0,480000.0,550000.0,600000.0,0.0,0.0,0.0,0.0,N
2015,1110112000,12,1,3,3,2836740.76,5267977.11,5500000.0,6500000.0,7500000.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,6,9506.42,11000.0,22000.0,16000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,7,8147.7,12000.0,10000.0,18000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,8,0.0,1000.0,500.0,2500.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,9,0.0,1000.0,500.0,2300.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,10,3320.38,4000.0,5000.0,7000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,17,11,298.2,3000.0,2000.0,4500.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,18,0,44975.0,69000.0,75000.0,150000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,19,1,722755.61,1250000.0,1625000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,19,2,51700.0,89000.0,130000.0,300000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,21,0,1748808.79,2020000.0,2600000.0,4700000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,24,0,0.0,258000.0,335400.0,500000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,25,1,792578.26,975000.0,1500000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,25,2,139828.92,170000.0,270000.0,400000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,26,0,0.0,500000.0,500000.0,800000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,27,0,995264.35,1350000.0,1350000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,28,0,698137.3,630000.0,1100000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,29,0,113128.4,120000.0,132000.0,300000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,1,30,0,0.0,360000.0,468000.0,600000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,1,0,9720.0,12000.0,12000.0,30000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,2,0,364.5,2000.0,2600.0,3500.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,3,0,848629.63,1250000.0,1200000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,5,0,76330.1,78000.0,110000.0,200000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,8,0,425021.36,780000.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,10,1,56057.08,90000.0,150000.0,250000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,10,2,300538.28,285000.0,290000.0,400000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,10,3,181550.17,220000.0,250000.0,350000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,11,0,563787.41,880000.0,700000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,2,12,0,563398.83,530000.0,900000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,6,1,0,1123929.95,1750000.0,1100000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,6,2,0,1142852.46,1600000.0,1700000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,9,2,0,137981.38,95000.0,325000.0,500000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,9,3,0,14400.0,14400.0,14400.0,14400.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,12,9,5,0,163379.3,220000.0,220000.0,250000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,14,1,1,0,149639.4,205000.0,160000.0,400000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,16,2,3,0,26177.95,35000.0,500000.0,800000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,1,149799.64,50000.0,219999.99,300000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,14,737100.0,562000.0,824400.0,900000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,16,84984.56,509000.0,646000.0,842000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,18,169090.16,233000.0,280000.0,365000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,20,1960895.33,3055000.0,5547000.0,7232000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,33,1,1,0,6155.38,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,35,1,1,1,0.0,1850891.11,390000.0,600000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,35,1,1,2,0.0,3000000.0,3900000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,35,1,1,3,0.0,4197860.69,520000.0,700000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,35,1,1,4,0.0,413258.78,130000.0,300000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,11,4,2,0,892753.55,700000.0,900000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,N
2016,1110112000,17,5,1,27,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,1,0,101915629.42,126348000.0,165221000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,3,1,2457157.5,2184000.0,4242000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,3,2,2218581.18,2346000.0,4334000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,3,4,602545.21,848000.0,920000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,4,0,5376121.21,8960000.0,11144000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,5,0,835181.5,1798000.0,2316000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,7,0,13790811.41,18121000.0,26224000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,9,1,0,1720733.09,2179000.0,3706000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,1,1,8524009.55,13797000.48,13900000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,1,2,2759912.08,2461600.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,2,0,3090.64,40000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,3,1,1767688.73,3143000.0,3613300.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,3,2,357498.13,4000000.0,1283300.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,3,3,5111479.33,9429000.0,10840000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,3,4,1072484.62,665722.9,3850000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,4,0,71271.68,135000.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,5,1,8409836.08,13338956.0,15520341.81,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,5,2,1378756.01,2482000.0,2370000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,6,0,0.0,22815.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,9,0,2449538.5,0.0,4050000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,14,0,17016.37,36000.0,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,16,0,134833.7,125000.0,810000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,2,1853.19,81000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,3,3467.35,340.0,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,4,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,5,14271.0,852.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,6,21222.26,1427.84,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,7,9320.7,1162.6,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,8,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,9,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,10,11567.81,2959.16,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,17,11,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,18,0,54606.5,73000.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,19,1,0.0,289362.46,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,19,2,112317.71,3500000.0,810000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,21,0,1661828.07,6000000.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,24,0,0.0,300000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,25,1,1378138.92,2106300.0,2937990.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,25,2,241224.09,371700.0,440698.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,26,0,0.0,675000.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,27,0,191933.04,1350000.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,28,0,1803270.74,2400000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,29,0,260904.86,150000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,30,0,0.0,740000.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,1,0,0.0,16200.0,20574.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,2,0,0.0,3510.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,3,0,504439.8,1620000.0,1540000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,5,0,346178.51,149050.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,8,0,978908.74,1345000.0,1780000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,10,1,160714.16,302500.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,10,2,421143.1,878000.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,10,3,421323.04,280000.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,11,0,799419.23,1181330.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,2,12,0,946880.65,454120.0,1450000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,6,1,0,1643340.82,1701000.0,8100000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,6,2,0,726364.7,2079000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,9,2,0,867145.18,1166440.0,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,9,3,0,14400.0,3600.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,9,5,0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,14,1,1,0,373838.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,16,2,3,0,1232368.78,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,1,451416.43,150000.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,14,1279605.6,111407.4,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,16,723957.4,807000.0,837000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,18,303075.17,346000.0,368000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,20,3944159.7,4544000.0,7400000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,33,1,1,0,2557.37,0.0,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,35,1,1,1,0.0,1721854.47,14401678.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,35,1,1,2,0.0,382586.12,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,35,1,1,3,0.0,2790225.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,35,1,1,4,0.0,1014324.39,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,2,0,998.22,282.7,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,27,0.0,11950000.0,3900000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,21,132000.0,30000.0,140000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,2,5193701.92,57935.55,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,8,862520.35,237173.27,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,10,556860.74,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,12,554740.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,2,1,1,7165528.13,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,2,1,2,911135.81,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,11,4,6,0,0.0,1309327.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,20,0,293433.5,2000000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,1,23,0,26377.5,2745.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,12,6,9,0,426768.63,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2017,1110112000,17,5,1,26,3582925.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,N
2018,1110112000,12,1,1,3,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2018,1110112000,12,1,31,0,0.0,0.0,3250000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2019,1110112000,35,1,1,4,0.0,1014324.39,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
