EJERCICIO,DELEG_SOLIC,NRO_SOLIC,NRO_COTI,COD_PROV,NRO_ADJUDIC,ITEM_REAL,NRO_ALTER,DESCRIPCION,COSTO_UNITARIO,ESPEC_TEC,CANTIDAD,CANT_ADJ,CANT_COTI,OBSERVACIONES,NRO_LLAMADO,PRECIO_MAXIMO
2026,1,128,130,2578,130,1,0,"SERVCIO CONFECCION TEXTIL - SERVCIO CONFECCION TEXTIL trabajos que se realizan a diario para el hospital y hogar de ancianos, confección y arreglo de ambos del personal en general, corte telas armado de saleas, , corte y colocación de nylon en colchones.  armado de camisolines para quirófano y terapia, costuras de gasa para quirófano, confección de campos quirúrgicos",580000.0,C,4.0,4.0,4.0,,1,0.0
2026,1,133,132,1494,132,1,0,COMISIONES - COMISIONES (Genérico): A LA CIUDAD DE LA PLATA Y BUENOS AIRES.,2000000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,136,133,1494,133,1,0,COMISIONES - COMISIONES (Genérico) a LA CIUDAD DE  LA PLATA Y BUENOS AIRES.,2000000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,134,134,3445,134,1,0,"LOCUCION - LOCUCION (Genérico)
CARNAVAL 14, 15 Y 16 DE FEBRERO",350000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,132,135,3337,135,1,0,REPARACION DE MOTONIVELADORA - REPARACION DE MOTONIVELADORA (Genérico) Pauny BGZ34,2780200.0,C,1.0,1.0,1.0,,1,0.0
2026,1,277,273,850,272,1,0,REACTIVO - MAGLUMI FERRITIN CLIA 100 TEST 2DA GEN,217615.56,C,1.0,1.0,1.0,,1,0.0
2026,1,277,273,850,272,2,0,REACTIVO - MAGLUMI HIV AB/AG COMBI KIT 100 TEST 2DA GEN,1157457.3,C,1.0,1.0,1.0,,1,0.0
2026,1,277,273,850,272,3,0,REACTIVO - TROPONINA CASETTE 20 DET,185385.63,C,1.0,1.0,1.0,,1,0.0
2026,1,277,273,850,272,4,0,PROBE CLEANING - PROBE CLEANSER 50 ML,33320.23,C,1.0,1.0,1.0,,1,0.0
2026,1,277,273,850,272,5,0,PAPEL TERMICO - PAPEL TERMICO ERMOSENSIBLW 57X10 ROLLOS,36372.89,C,1.0,1.0,1.0,,1,0.0
2026,1,526,480,1235,477,2,0,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",60.0,C,70000.0,70000.0,70000.0,,1,0.0
2026,1,524,481,1235,478,1,0,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",139455.0,C,12.0,12.0,12.0,,1,0.0
2026,1,524,481,1235,478,2,0,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",60.0,C,40000.0,40000.0,40000.0,,1,0.0
2026,1,523,483,1235,480,1,0,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026, HASTA 5 000 COPIAS, MISMO VALOR HASTA UN DOLAR DE $ 1.800",121325.0,C,12.0,12.0,12.0,,1,0.0
2026,1,523,483,1235,480,2,0,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026,MISMO PRECIO HASTA UN DOLAR DE $ 1.800",60.0,C,1000.0,1000.0,1000.0,,1,0.0
2026,1,522,485,1235,482,1,0,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE EL 01/01/2026 AL 31/12/2026 HASTA 3000 COPIAS,ESTE PRECIO HASTA UN DOLAR DE $ 1.800",139455.0,C,12.0,12.0,12.0,,1,0.0
2026,1,522,485,1235,482,2,0,"FOTOCOPIAS - FOTOCOPIAS (Genérico) EXCEDENTES DESDE EL 01/01/2026 AL 31/12/2026, ESTE PRECIO HASTA UN DOLAR DE $ 1.800",60.0,C,38000.0,38000.0,38000.0,,1,0.0
2026,1,521,487,1235,483,1,0,"ALQUILER DE EQUIPOS FOTOCOPIADORES - ALQUILER DE EQUIPOS FOTOCOPIADORES (GENERICO)DESDE 01/01/2026 AL 31/12/2026 HASTA 5.000 COPIAS, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",139455.0,C,12.0,12.0,12.0,,1,0.0
2026,1,521,487,1235,483,2,0,"FOTOCOPIAS - FOTOCOPIAS (Genérico)EXCEDENTES DESDE EL 01/01/ 2026 AL 31/12/2026, MISMO PRECIO HASTA UN DOLAR DE $ 1.800",60.0,C,8000.0,8000.0,8000.0,,1,0.0
2026,1,559,515,2878,512,1,0,"CERRAJERIA - COPAS DE LLAVES, ACOND CERRADURA LABORATORIO Y FARMACIA",200000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,557,516,441,513,1,0,PEGAMENTO - PEGAMENTO (GENERICO): LA GOTITA TRADICIONAL X 2 ML.,1600.0,C,2.0,2.0,2.0,,1,0.0
2026,1,557,516,441,513,2,0,CARPETA - MATERIAL PLASTICO - COLOR TRANSPARENTE - TAMAÑO 210 X 297 - TIPO A4: CARP. FW BASE OPACA A4 NEGRO.,450.0,C,6.0,6.0,6.0,,1,0.0
2026,1,557,516,441,513,3,0,CORRECTOR DE ESCRITURA - CAPACIDAD 7ml - ENVASE LAPIZ (PUNTA METAL): FILGO.,500.0,C,4.0,4.0,4.0,,1,0.0
2026,1,557,516,441,513,4,0,BROCHE P/ ABROCHADORA - PRESENTACION CAJA X 1000 UNIDADES: 24/6.,2390.0,C,2.0,2.0,2.0,,1,0.0
2026,1,557,516,441,513,5,0,BROCHE P/ ABROCHADORA - BROCHE P/ ABROCHADORA (GENERICO): MIT 21/6.,1900.0,C,2.0,2.0,2.0,,1,0.0
2026,1,557,516,441,513,6,0,ARTICULOS DE LIBRERIA - ARTICULOS DE LIBRERIA (Genérico): BROCHES MAPED 10 X 1000.,720.0,C,2.0,2.0,2.0,,1,0.0
2026,1,553,517,850,514,1,0,TUBO FONDO RED.C/CITRATO - TUBO FONDO RED.C/CITRATO DE SODIO 3.2% PLASTICO VACIO TAPA CELESTE,181.93,C,200.0,200.0,200.0,,1,0.0
2026,1,553,517,850,514,2,0,REACTIVO - HDL COLSTEROL MONOFASE,241207.45,C,1.0,1.0,1.0,,1,0.0
2026,1,553,517,850,514,3,0,SOLUCIONES - SOLUCIONESPACK P/ABL 80,784015.89,C,1.0,1.0,1.0,,1,0.0
2026,1,550,518,1259,515,1,0,BATERIA ESPECIAL - BATERIA ESPECIAL (BATERIA PARA TESTER),13230.0,C,1.0,1.0,1.0,,1,0.0
2026,1,550,518,1259,515,2,0,CABLE TELEFONICO - CABLE TELEFONICO,7850.0,C,1.0,1.0,1.0,,1,0.0
2026,1,550,518,1259,515,3,0,CONECTOR - CONECTOR,418.87,C,10.0,10.0,10.0,,1,0.0
2026,1,550,518,1259,515,4,0,CABLE UTP - CABLE UTP,1699.63,C,30.0,30.0,30.0,,1,0.0
2026,1,544,519,2627,516,1,0,PASTAS FRESCAS - VARIEDAD RAVIOLES RICOTTA X 3 PLANCHAS,3000.0,C,10.0,10.0,10.0,,1,0.0
2026,1,547,520,1259,517,1,0,Pila - Pila (grandes y AAA),78838.92,C,1.0,1.0,1.0,,1,0.0
2026,1,570,521,2700,518,1,0,ANESTESICO - KETAMINA KETONAL  X 50 ML.,27400.0,C,50.0,50.0,50.0,,1,0.0
2026,1,567,522,850,519,1,0,REACTIVO - CELEREST HCG FERTILIDAD TIRAS X 50,28662.56,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,2,0,REACTIVO - FECUNTEST STRIP 25 DET,40381.03,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,3,0,REACTIVO - COPITA COAGULOMETRO COL 1 Y 2 X 500 40.000.0088 CUBETA X100,268266.23,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,4,0,PROBE CLEANING - GOT UV AA LIQUIDA + GPT UV AA LIQUIDA,107324.56,C,2.0,2.0,2.0,,1,0.0
2026,1,567,522,850,519,5,0,REACTIVO - GAMMA TETS CINETICA LIQUIDA 100 ML,68859.41,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,6,0,PCR-LATEX DIRECTO 50 det. WIENER - PCR-LATEX  50 det. WIENER,75271.65,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,7,0,LDH-P UV UNITEST 20X3ml WIENER - LDH-P UV AA LIQUIDA,78918.41,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,8,0,REACTIVO - TIPO ESTANDATROL S E 2 NIVELES 30 ML,241429.52,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,9,0,REACTIVO - URINE STRIP 10 PARAMETROS CAJA X 100 TIRAS,37008.42,C,4.0,4.0,4.0,,1,0.0
2026,1,567,522,850,519,10,0,REACTIVO - SOLUPLASTIN 10 X2 ML,95965.48,C,2.0,2.0,2.0,,1,0.0
2026,1,567,522,850,519,11,0,REACTIVO - TRILEVEL DIESTRO CONTROL,150802.47,C,1.0,1.0,1.0,,1,0.0
2026,1,567,522,850,519,12,0,REACTIVO - PRESUPUESTO,200.0,C,1.0,1.0,1.0,,1,0.0
2026,1,564,523,2843,520,1,0,CEBOLLA - CEBOLLA (Genérico),1180.0,C,110.0,110.0,110.0,,1,0.0
2026,1,564,523,2843,520,2,0,ZAPALLO - ZAPALLO (Genérico),2000.0,C,110.0,110.0,110.0,,1,0.0
2026,1,564,523,2843,520,3,0,ZANAHORIA - ZANAHORIA (Genérico),2000.0,C,110.0,110.0,110.0,,1,0.0
2026,1,564,523,2843,520,4,0,acelga - acelga (Genérico),2000.0,C,110.0,110.0,110.0,,1,0.0
2026,1,564,523,2843,520,5,0,PAPAS X BOLSITAS DE 2 Kg. - PAPAS X BOLSITAS DE 1 Kg. (Genérico),1500.0,C,27.0,27.0,27.0,,1,0.0
2026,1,564,523,2843,520,6,0,HUEVOS DE GALLINA COLOR - HUEVOS DE GALLINA COLOR (Genérico),3500.0,C,62.0,62.0,62.0,,1,0.0
2026,1,564,523,2843,520,7,0,MANZANA - MANZANA (Genérico),3500.0,C,98.0,98.0,98.0,,1,0.0
2026,1,564,523,2843,520,8,0,NARANJA - NARANJA (Genérico),2500.0,C,28.0,28.0,28.0,,1,0.0
2026,1,650,616,2810,614,1,0,CIERRE - CIERRE (GENERICO),1000.0,C,2.0,2.0,2.0,,1,0.0
2026,1,650,616,2810,614,2,0,"AGUJA - AGUJA (Genérico)
- 6 agujas punta bolita $ 3.900-
- 6 agujas común $ 3.600-
",7500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,650,616,2810,614,3,0,ENTRETELA PEGAR - ENTRETELA PEGAR (Genérico),2000.0,C,0.5,0.5,0.5,,1,0.0
2026,1,650,616,2810,614,4,0,HILO - HILO (Genérico) cono,2100.0,C,1.0,1.0,1.0,,1,0.0
2026,1,650,616,2810,614,5,0,TELA IMPERMEABILIZADA - TELA IMPERMEABILIZADA (GENERICO),13800.0,C,1.0,1.0,1.0,,1,0.0
2026,1,650,616,2810,614,6,0,TELA DE AVION - TELA DE AVION (GENERICO) silver sire,3750.0,C,1.0,1.0,1.0,,1,0.0
2026,1,650,616,2810,614,7,0,"ARTICULOS DE MERCERIA - ARTICULOS DE MERCERIA (Genérico)
carritos para cierre",500.0,C,10.0,10.0,10.0,,1,0.0
2026,1,650,616,2810,614,8,0,RASO - RASO (GENERICO),900.0,C,4.0,4.0,4.0,,1,0.0
2026,1,648,617,300,615,1,0,"Mecha p/ madera - Mecha p/ madera (Genérico)
- 2 mechas de 4 mm $ 5.072-
- 2 mechas de 6 mm $ 7.578-",12650.0,C,1.0,1.0,1.0,,1,0.0
2026,1,648,617,300,615,2,0,Bisagra - Bisagra (Genérico),360.0,C,2.0,2.0,2.0,,1,0.0
2026,1,648,617,300,615,3,0,CANDADO - CANDADO (GENERICO),2870.0,C,1.0,1.0,1.0,,1,0.0
2026,1,648,617,300,615,4,0,TORNILLOS - TORNILLOS (Genérico) mito  19x16,23.0,C,15.0,15.0,15.0,,1,0.0
2026,1,648,617,300,615,5,0,"CLAVOS - ACCESORIO clavos P.P.
1 bolsa de 1 1/2",5100.0,C,1.0,1.0,1.0,,1,0.0
2026,1,648,617,300,615,6,0,TORNILLOS - ACCESORIO 8x2 caja de 200,11781.0,C,1.0,1.0,1.0,,1,0.0
2026,1,648,617,300,615,7,0,DISCO FLAPP - DISCO FLAPP (Genérico),4750.0,C,7.0,7.0,7.0,,1,0.0
2026,1,648,617,300,615,8,0,TARUGOS Nº 8 - TARUGOS Nº 8 (Genérico)5x10,98.0,C,10.0,10.0,10.0,,1,0.0
2026,1,651,611,2330,609,5,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),6000.0,C,15.0,15.0,15.0,,1,0.0
2026,1,651,611,2330,609,6,0,Aceite dos tiempos - Aceite dos tiempos (Genérico),13000.0,C,10.0,10.0,10.0,,1,0.0
2026,1,649,612,2810,610,1,0,POLIPROPILENO - POLIPROPILENO (Genérico),2026.666,C,7.5,7.5,7.5,,1,0.0
2026,1,649,612,2810,610,2,0,ARPILLERA - ARPILLERA (GENERICO),5900.0,C,2.0,2.0,2.0,,1,0.0
2026,1,649,612,2810,610,3,0,LANA CASHMILON - LANA CASHMILON (Genérico),4560.0,C,2.0,2.0,2.0,,1,0.0
2026,1,649,612,2810,610,4,0,HILO DE POLIESTER - HILO DE POLIESTER (GENERICO),4200.0,C,1.0,1.0,1.0,,1,0.0
2026,1,649,612,2810,610,5,0,HILO - HILO (Genérico)sisal,3100.0,C,1.0,1.0,1.0,,1,0.0
2026,1,649,612,2810,610,6,0,SILICONA LIQUIDA - SILICONA LIQUIDA (Genérico),3400.0,C,4.0,4.0,4.0,,1,0.0
2026,1,649,612,2810,610,7,0,HILO DE ALGODON - HILO DE ALGODON (GENERICO),38000.0,C,0.15,0.15,0.15,,1,0.0
2026,1,634,613,441,611,1,0,CARP. FUELLE FW A4 - CARP. FUELLE FW A4 (Genérico),450.0,C,36.0,36.0,36.0,,1,0.0
2026,1,635,614,19,612,1,0,MENSULAS - MENSULAS (Genérico),367.0,C,2.0,2.0,2.0,,1,0.0
2026,1,635,614,19,612,2,0,TORNILLOS - TORNILLOS (Genérico) 4x2,20.0,C,10.0,10.0,10.0,,1,0.0
2026,1,635,614,19,612,3,0,LAPIZ DE CARPINTERO - LAPIZ DE CARPINTERO (GENERICO),4000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,636,615,1603,613,1,0,PAN - TIPO FELIPE (FLAUTA) - PRESENTACION POR KILO,2200.0,C,30.0,30.0,30.0,,1,0.0
2026,1,696,641,2674,639,1,0,CINTA P/VALLADO - TIPO PELIGRO - ANCHO 8Cm - LARGO 200m - MATERIAL POLIETILENO.  4 mil metros cinta roja prohibido pasar.,93500.0,C,4.0,4.0,4.0,,1,0.0
2026,1,696,641,2674,639,2,0,CINTA P/VALLADO - CINTA P/VALLADO (GENERICO)1400 mts cinta verde ingreso permitido.,93500.0,C,1.4,1.4,1.4,,1,0.0
2026,1,674,642,3177,640,1,0,"SOFTWARE ESPECIFICO - SOFTWARE ESPECIFICO (GENERICO)
ABONO MENSUAL ESTIMADO DE 10 ENTRADAS MAS IVA
",150000.0,C,12.0,12.0,12.0,,1,0.0
2026,1,998,946,3322,941,1,0,DESENGRASANTE CREMOSO X 5 - PERACETICO SUTTER (AGRASAN 20KG),215398.83,C,1.0,1.0,1.0,,1,0.0
2026,1,998,946,3322,941,2,0,JABON P/LAVAR ROPA - SKIP NEUTRALIZING BOOST U PRO X20LT,135744.39,C,1.0,1.0,1.0,,1,0.0
2026,1,998,946,3322,941,3,0,JABON P/LAVAR ROPA - SKIP ENZYMES POWER U PRO 20LTS,246886.81,C,1.0,1.0,1.0,,1,0.0
2026,1,998,946,3322,941,4,0,CLORO - CLORO ACQUAPOL 5LT,7284.2,C,4.0,4.0,4.0,,1,0.0
2026,1,1006,947,1603,942,1,0,PAN - TIPO FELIPE (FLAUTA) - PRESENTACION POR KILO,2400.0,C,27.0,27.0,27.0,,1,0.0
2026,1,1009,948,2330,943,1,0,DIESEL 500 - DIESEL 500  (Genérico),2000.0,C,500.0,500.0,500.0,,1,0.0
2026,1,1009,948,2330,943,2,0,NAFTA SUPER - NAFTA SUPER (Genérico),2000.0,C,500.0,500.0,500.0,,1,0.0
2026,1,1009,948,2330,943,3,0,INFINIA DIESEL - INFINIA DIESEL  (Genérico),2000.0,C,500.0,500.0,500.0,,1,0.0
2026,1,1009,948,2330,943,4,0,NAFTA INFINIA - NAFTA INFINIA  (Genérico),2000.0,C,500.0,500.0,500.0,,1,0.0
2026,1,1009,948,2330,943,5,0,AGUA DESTILADA - AGUA DESTILADA (GENERICO),15000.0,C,30.0,30.0,30.0,,1,0.0
2026,1,1009,948,2330,943,6,0,Aceite dos tiempos - Aceite dos tiempos (Genérico),30000.0,C,10.0,10.0,10.0,,1,0.0
2026,1,1008,950,1206,944,1,0,"MONITOR DE 17 "" - MONITOR DE 18"" (Genérico) 18.5""PHILIPS 193VSLHB2/55 HD,VGA-HDMI 16.9",130000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1008,950,1206,944,2,0,COMBO TECLADO Y MOUSE INALAMBRICO - COMBO TECLADO Y MOUSE INALAMBRICO (Genérico)LOGITECH MK120 USB NEGRO (920-004428),35000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,991,951,2770,946,1,0,FUENTE ALIMEN.P/COMPUTACION - FUENTE ALIMEN.P/COMPUTACION (GENERICO) ATX 550W Performance,32500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1010,953,688,948,1,0,BATERIA PARA  VEHICULO - BATERIA PARA  VEHICULO (para 3 vehiculos diferentes),162333.333,C,3.0,3.0,3.0,,1,0.0
2026,1,989,956,216,951,1,0,BOLSA DE RESIDUOS - BOLSA DE RESIDUOS (GENERICO) 25X35X100,3000.0,C,3.0,3.0,3.0,,1,0.0
2026,1,989,956,216,951,2,0,"BOLSA DE RESIDUOS - DIMENSION 50 X 60Cm - PRESENTACION EN ROLLOS X 24,600 KGS. - ESPESOR 30 MICRONES - COLOR VARIADO",11500.0,C,6.0,6.0,6.0,,1,0.0
2026,1,989,956,216,951,3,0,BOLSA DE RESIDUOS - DIMENSION 60 X 90Cm - PRESENTACION BOLSA X 10 - ESPESOR 30Mn - COLOR OSCURO.,6500.0,C,5.0,5.0,5.0,,1,0.0
2026,1,989,956,216,951,4,0,BOLSA DE RESIDUOS - DIMENSION 40 X 60Cm - PRESENTACION BOLSA X 30. - ESPESOR 5 - COLOR VARIADO,7000.0,C,10.0,10.0,10.0,,1,0.0
2026,1,988,957,1259,953,1,0,Lampara led - Lampara led (Genérico) HI-POWER 50W,19807.86,C,1.0,1.0,1.0,,1,0.0
2026,1,988,957,1259,953,2,0,LAMPARA - LAMPARA (Genérico) LEDBULB 9w E27,2814.0,C,6.0,6.0,6.0,,1,0.0
2026,1,988,957,1259,953,3,0,FOTOCELULA - FOTOCELULA (Genérico),17278.8,C,1.0,1.0,1.0,,1,0.0
2026,1,1014,967,2001,962,1,0,MEDICAMENTOS - MEDICAMENTOS DISPENSADOS DESDE EL 03/12/25 AL 21/02/26,654621.78,C,1.0,1.0,1.0,,1,0.0
2026,1,1041,968,2310,963,1,0,SOBRECHAPA - CH LAF C18 1.25 MM,93195.28,C,1.0,1.0,1.0,,1,0.0
2026,1,1041,968,2310,963,2,0,SERVICIO DE ACARREO - SERVICIO DE ACARREO,100.0,C,9.0,9.0,9.0,,1,0.0
2026,1,1027,969,2216,964,1,0,"REP.AIRE ACONDICIONADO - CAMBIO COMPRESOR
CAMBIO CONDENSADOR (ADAPTADO X UNO MAS GRANDE)
LIMPIEZA CAÑERIA CON GAS LIMPIANTE 
LIMPIEZA DE VALVULAS EXPNSION X 2
LIMPIEZA DE EVAPORADOR CON GAS LIMPIANTE X 2
PRUEBA PRESION 
CARGA DE GAS EQUIPO DOBLE 
CARGA ACEITE EQU DOBLE
REVISION FILTRO HABITACULO
RECORRIDO ELECTRICO (FALTA DE ALIMENTACION EQUIPO TRASERO) CAMBIO DE TECLA DE RESISTENCIA DE ELECTRO VENTILADOR DE MOTOR",2847000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,1,0,JABON LIQUIDO - SKIP AÑKALINE SCOSTER PRO X 20 LITROS,93120.78,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,2,0,JABON P/LAVAR ROPA - SKIP ENZYNE POWER U POR X 20 LITROS,228598.89,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,3,0,JABON P/LAVAR ROPA - ALA BLANCO BOOSTER X 20 LTS,67904.15,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,4,0,DESODORANTE DE AMBIENTE - PERACETICO SUTTER X 20 KG,208222.02,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,5,0,PAPEL EN BOBINA - BOBINA LIMPIEZA 1003 FELPITA X 360,28876.4,C,3.0,3.0,3.0,,1,0.0
2026,1,1028,970,3322,965,6,0,TOALLAS DE  PAPEL PARA COCINA - TOALLAS MANO 1026 FELPITA HS 4 X 200 MTS,24908.08,C,3.0,3.0,3.0,,1,0.0
2026,1,1028,970,3322,965,7,0,PAPEL HIGIENICO PARA DISPENSER - PAPEL HIGIENICO 1046 FELPITA 8 X 300,21410.15,C,2.0,2.0,2.0,,1,0.0
2026,1,1028,970,3322,965,8,0,CIF Anti Grasa D Pack - CIF DETERGENTE ACTIVE NEUTRO X 5 LTROS,17786.96,C,1.0,1.0,1.0,,1,0.0
2026,1,1028,970,3322,965,9,0,FRANELA - REPASADOR DE MICROFIBRA MEDIA NARANJA,3492.33,C,3.0,3.0,3.0,,1,0.0
2026,1,1030,971,2209,966,1,0,ACEITE COMESTIBLE - ACEITE RICOLEO 5LT,13499.0,C,15.0,15.0,15.0,,1,0.0
2026,1,1030,971,2209,966,2,0,ARROZ - ARROZ AMANDA 10 X1KG,18150.0,C,4.0,4.0,4.0,,1,0.0
2026,1,1030,971,2209,966,3,0,ARVEJAS - ARVEJAS INALPA 350G,515.0,C,48.0,48.0,48.0,,1,0.0
2026,1,1030,971,2209,966,4,0,ATUN - ATUN DES SYP 170G,1590.0,C,48.0,48.0,48.0,,1,0.0
2026,1,1030,971,2209,966,5,0,AZUCAR - AZUCAR 10KG,10900.0,C,4.0,4.0,4.0,,1,0.0
2026,1,1030,971,2209,966,6,0,AZUCAR - AZUCAR LEDESMA X1000 SOBRES,21990.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,7,0,CAFE - CAFE DOLCA X170,6999.0,C,12.0,12.0,12.0,,1,0.0
2026,1,1030,971,2209,966,8,0,CHOCLO - CHOCLO INALPA X350,1099.0,C,72.0,72.0,72.0,,1,0.0
2026,1,1030,971,2209,966,9,0,EDULCORANTE ARTIFICIAL - EDULCORANTE CHUKER X250,2099.0,C,18.0,18.0,18.0,,1,0.0
2026,1,1030,971,2209,966,10,0,EDULCORANTE ARTIFICIAL - EDULCORANTE EN SOBRES X500,9999.0,C,3.0,3.0,3.0,,1,0.0
2026,1,1030,971,2209,966,11,0,HARINA - HARINA CAÑUELAS 10 X1KG,7900.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,12,0,HARINA - HARINA PUREZA LEUDANTE 10 X1KG,12990.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,13,0,LECHE - LECHE EN POLVO X25KG,340599.98,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,14,0,LENTEJAS - LENTEJA 400G,1289.0,C,10.0,10.0,10.0,,1,0.0
2026,1,1030,971,2209,966,15,0,MATE COCIDO EN SAQUITOS - MATE COCIDO AMANDA X25,899.0,C,10.0,10.0,10.0,,1,0.0
2026,1,1030,971,2209,966,16,0,ADEREZOS - MAYONESA DANICA X2900,8500.0,C,4.0,4.0,4.0,,1,0.0
2026,1,1030,971,2209,966,17,0,ADEREZOS - MOSTAZA DANICA X2900,8050.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,18,0,PURE DE TOMATE - PURE DE TOMATE  VIGENTE X12,6500.0,C,2.0,2.0,2.0,,1,0.0
2026,1,1030,971,2209,966,19,0,SAL - SAL FINA EN SOBRES X1000,17499.0,C,2.0,2.0,2.0,,1,0.0
2026,1,1030,971,2209,966,20,0,TE - TE ROSAMONTE X500,599.0,C,50.0,50.0,50.0,,1,0.0
2026,1,1030,971,2209,966,21,0,GALLETITAS - VAINILLAS X160GR,1089.0,C,10.0,10.0,10.0,,1,0.0
2026,1,1030,971,2209,966,22,0,QUESO - MOZZARELLA SOBRERO,8500.0,C,12.205,12.205,12.205,,1,0.0
2026,1,1030,971,2209,966,23,0,QUESO - BARRA ILOLAY,11900.0,C,3.29,3.29,3.29,,1,0.0
2026,1,1030,971,2209,966,24,0,QUESO - CREMOSO CREMAR,8500.0,C,8.405,8.405,8.405,,1,0.0
2026,1,1030,971,2209,966,25,0,FIAMBRE - FIAMBRE DE CERDO COCIDO CAGNOLI,8900.0,C,6.045,6.045,6.045,,1,0.0
2026,1,1030,971,2209,966,26,0,CONDIMENTOS - PIMIENTA BLANCA 1KG,48000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,27,0,CONDIMENTOS - PROVENZAL 1KG,13900.0,C,2.0,2.0,2.0,,1,0.0
2026,1,1030,971,2209,966,28,0,Grasa vacuna - GRASA HDK 10KG,43999.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1030,971,2209,966,29,0,AGUA MINERAL - AGUA SIERRA DE LOS PADRES 2LT,10899.0,C,12.0,12.0,12.0,,1,0.0
2026,1,1030,971,2209,966,30,0,"AGUA MINERAL - LEVITE NARANJA X1,500",1989.0,C,21.0,21.0,21.0,,1,0.0
2026,1,1031,972,2209,967,1,0,QUESO - CREMOSO CREMAC,8500.0,C,4.245,4.245,4.245,,1,0.0
2026,1,1031,972,2209,967,2,0,QUESO - MOZZARELLA SOBRERO,8500.0,C,25.365,25.365,25.365,,1,0.0
2026,1,1031,972,2209,967,3,0,ARROZ - ARROZ GALLO 5KG,10450.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1031,972,2209,967,4,0,GELATINA - GELATINA VARIOS GUSTOS 5KG ORLOC,31500.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1031,972,2209,967,5,0,FLAN - FLAN ORLOC VAINILLA 5KG,29000.0,C,1.0,1.0,1.0,,1,0.0
2026,1,1031,972,2209,967,6,0,TE - TE ROSAMONTE 500GRS,599.0,C,20.0,20.0,20.0,,1,0.0
2026,1,1031,972,2209,967,7,0,ACEITE COMESTIBLE - ACEITE RICOLEO 5LT,13499.0,C,5.0,5.0,5.0,,1,0.0
2026,1,1031,972,2209,967,8,0,LECHE - LECHE EN POLVO 25KG,340599.98,C,2.0,2.0,2.0,,1,0.0
2026,1,1032,973,3322,968,1,0,DESENGRASANTE CREMOSO X 5 - PERACETICO SUTTER (AGRASAN 20KG),215398.83,C,1.0,1.0,1.0,,1,0.0
2026,1,1032,973,3322,968,2,0,JABON P/LAVAR ROPA - SKIP ALKALINE BOOSTER U PRO 20LTS,101501.64,C,1.0,1.0,1.0,,1,0.0
