EJERCICIO,NRO_REGUL,NRO_RENG,COD_PROV,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,IMPORTE,OBSERVACIONES,DEUDA
2015,414,1,90,132,5,1,4,0,1110106000,42,0,0,24861.0,,N
2015,415,0,1573,131,2,5,2,0,1110104000,16,0,0,3553.96,,N
2015,415,1,1573,131,2,9,5,0,1110104000,16,0,0,10691.3,,N
2015,415,2,1573,131,2,5,2,0,1110104000,16,0,0,-3553.96,,N
2015,415,3,1573,131,2,9,5,0,1110104000,16,0,0,-10691.3,,N
2015,416,0,1832,132,2,7,4,0,1110103000,51,87,0,-8712.0,,N
2015,416,1,1832,132,2,9,3,0,1110103000,51,87,0,-35552.0,,N
2015,416,2,1832,132,2,7,4,0,1110103000,51,87,0,8712.0,,N
2015,416,3,1832,132,2,9,3,0,1110103000,51,87,0,35552.0,,N
2015,417,0,28,110,4,3,3,0,1110103000,21,0,0,-52500.0,,N
2015,417,1,28,132,4,3,3,0,1110103000,45,0,0,52500.0,,N
2015,418,0,1476,110,5,1,4,0,1110106000,24,0,0,-11655.0,,N
2015,418,1,1476,132,5,1,4,0,1110106000,42,0,0,11655.0,,N
2015,419,0,216,131,5,1,7,0,1110101000,1,0,0,-16370.0,,N
2015,419,1,216,131,5,1,7,0,1110101000,1,0,0,16370.0,,N
2015,420,0,1983,110,2,9,5,0,1110104000,16,0,0,-21880.0,,N
2015,1025,2,2228,110,4,4,0,0,1110113000,42,0,0,15000.0,,N
2015,1025,3,2228,110,4,8,1,0,1110113000,42,0,0,20560.0,,N
2015,490,5,63,110,2,8,4,0,1110103000,18,0,0,-424.9,,N
2015,490,6,63,110,2,9,3,0,1110103000,18,0,0,-7.42,,N
2015,490,7,63,132,2,1,5,0,1110103000,51,80,0,316.77,,N
2015,490,8,63,132,2,6,5,0,1110103000,51,80,0,205.93,,N
2015,490,9,63,132,2,7,1,0,1110103000,51,80,0,94.73,,N
2015,490,10,63,132,2,7,4,0,1110103000,51,80,0,1537.04,,N
2015,490,11,63,132,2,7,9,0,1110103000,51,80,0,254.08,,N
2015,490,12,63,132,2,8,4,0,1110103000,51,80,0,424.9,,N
2015,490,13,63,132,2,9,3,0,1110103000,51,80,0,7.42,,N
2015,491,0,50008,110,1,3,1,0,1110105000,27,0,0,-2515.04,,N
2015,491,1,50008,132,1,3,1,0,1110105000,27,0,0,2515.04,,N
2015,494,0,50008,110,1,1,7,0,1110105000,27,0,0,-133.33,,N
2015,494,1,50008,110,1,2,1,0,1110105000,27,0,0,-1010.08,,N
2015,494,2,50008,110,1,2,6,0,1110105000,27,0,0,-300.0,,N
2015,494,3,50008,132,1,1,7,0,1110105000,27,0,0,133.33,,N
2015,494,4,50008,132,1,2,1,0,1110105000,27,0,0,1010.08,,N
2015,494,5,50008,132,1,2,6,0,1110105000,27,0,0,300.0,,N
2015,495,0,50008,110,1,3,1,0,1110105000,27,0,0,-2515.04,,N
2015,495,1,50008,132,1,3,1,0,1110105000,27,0,0,2515.04,,N
2015,496,0,1933,110,3,4,9,0,1110105000,27,0,0,-13000.0,,N
2015,496,1,1933,132,3,4,9,0,1110105000,27,0,0,13000.0,,N
2015,497,0,1933,110,3,4,9,0,1110105000,27,0,0,-13000.0,,N
2015,497,1,1933,132,3,4,9,0,1110105000,27,0,0,13000.0,,N
2015,498,0,1933,110,3,4,9,0,1110105000,27,0,0,-13000.0,,N
2015,498,1,1933,132,3,4,9,0,1110105000,27,0,0,13000.0,,N
2015,499,0,2225,110,5,1,7,0,1110105000,27,0,0,-12000.0,,N
2015,499,1,2225,132,5,1,7,0,1110105000,27,0,0,12000.0,,N
2015,500,0,2225,110,5,1,7,0,1110105000,27,0,0,-11835.0,,N
2015,500,1,2225,132,5,1,7,0,1110105000,27,0,0,11835.0,,N
2015,501,0,2225,110,5,1,7,0,1110105000,27,0,0,-4256.0,,N
2015,501,1,2225,132,5,1,7,0,1110105000,27,0,0,4256.0,,N
2015,502,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,502,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,503,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,503,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,504,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,504,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,505,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,505,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,506,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,506,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,507,0,1933,110,3,4,9,0,1110105000,27,0,0,-13000.0,,N
2015,507,1,1933,132,3,4,9,0,1110105000,27,0,0,13000.0,,N
2015,508,0,1933,110,3,4,9,0,1110105000,27,0,0,-13000.0,,N
2015,508,1,1933,132,3,4,9,0,1110105000,27,0,0,13000.0,,N
2015,509,0,1846,110,3,4,9,0,1110105000,27,0,0,-7500.0,,N
2015,509,1,1846,132,3,4,9,0,1110105000,27,0,0,7500.0,,N
2015,510,0,90,110,5,1,4,0,1110106000,24,0,0,-11925.0,,N
2015,510,1,90,132,5,1,4,0,1110106000,44,0,0,11925.0,,N
2015,511,0,90,110,5,1,4,0,1110106000,24,0,0,-12591.0,,N
2015,511,1,90,132,5,1,4,0,1110106000,44,0,0,12591.0,,N
2015,512,0,90,132,5,1,4,0,1110106000,42,0,0,-39226.9,,N
2015,512,1,90,132,5,1,4,0,1110106000,44,0,0,39226.9,,N
2015,513,0,1937,133,3,5,1,0,1110103000,51,78,0,-35000.0,,N
2015,513,1,1937,132,3,5,1,0,1110103000,51,78,0,35000.0,,N
2015,514,0,1937,133,3,5,1,0,1110103000,51,78,0,-35000.0,,N
2015,514,1,1937,132,3,5,1,0,1110103000,51,78,0,35000.0,,N
2015,515,0,1066,133,2,8,4,0,1110103000,51,78,0,-943.03,,N
2015,515,1,1066,132,2,8,4,0,1110103000,51,78,0,943.03,,N
2015,516,0,1066,133,2,8,4,0,1110103000,51,78,0,-312.76,,N
2015,516,1,1066,132,2,8,4,0,1110103000,51,78,0,312.76,,N
2015,517,0,1066,133,2,8,4,0,1110103000,51,78,0,-1590.06,,N
2015,517,1,1066,132,2,8,4,0,1110103000,51,78,0,1590.06,,N
2015,518,0,1066,133,2,8,4,0,1110103000,51,78,0,-11728.91,,N
2015,518,1,1066,132,2,8,4,0,1110103000,51,78,0,11728.91,,N
2015,519,0,1066,133,2,8,4,0,1110103000,51,78,0,-5978.48,,N
2015,519,1,1066,132,2,8,4,0,1110103000,51,78,0,5978.48,,N
2015,520,0,1066,133,2,8,4,0,1110103000,51,78,0,-6390.62,,N
2015,520,1,1066,132,2,8,4,0,1110103000,51,78,0,6390.62,,N
2015,521,0,1066,133,2,8,4,0,1110103000,51,78,0,-6482.91,,N
2015,521,1,1066,132,2,8,4,0,1110103000,51,78,0,6482.91,,N
2015,522,0,1066,133,2,8,4,0,1110103000,51,78,0,-9076.45,,N
2015,522,1,1066,132,2,8,4,0,1110103000,51,78,0,9076.45,,N
2015,523,0,1066,133,2,8,4,0,1110103000,51,78,0,-2856.08,,N
2015,523,1,1066,132,2,8,4,0,1110103000,51,78,0,2856.08,,N
2015,524,0,1066,133,2,8,4,0,1110103000,51,78,0,-3825.02,,N
2015,524,1,1066,132,2,8,4,0,1110103000,51,78,0,3825.02,,N
2015,525,0,37,133,2,5,6,0,1110103000,51,78,0,-22145.62,,N
2015,525,1,37,132,2,5,6,0,1110103000,51,78,0,22145.62,,N
2015,526,0,37,133,2,5,6,0,1110103000,51,78,0,-33645.85,,N
2015,526,1,37,133,2,5,6,0,1110103000,51,78,0,-22430.57,,N
2015,526,2,37,132,2,5,6,0,1110103000,51,78,0,33645.85,,N
2015,526,3,37,132,2,5,6,0,1110103000,51,78,0,22430.57,,N
2015,527,0,37,133,2,5,6,0,1110103000,51,78,0,-22369.18,,N
2015,527,1,37,132,2,5,6,0,1110103000,51,78,0,22369.18,,N
2015,528,0,37,133,2,5,6,0,1110103000,51,78,0,-22145.62,,N
2015,528,1,37,133,2,5,6,0,1110103000,51,78,0,-22145.46,,N
2015,528,2,37,132,2,5,6,0,1110103000,51,78,0,22145.62,,N
2015,528,3,37,132,2,5,6,0,1110103000,51,78,0,22145.46,,N
2015,529,0,313,133,2,5,6,0,1110103000,51,78,0,-2567.95,,N
2015,529,1,313,133,2,5,6,0,1110103000,51,78,0,-4095.6,,N
2015,529,2,313,133,2,5,6,0,1110103000,51,78,0,-6124.19,,N
2015,529,3,313,133,2,5,6,0,1110103000,51,78,0,-5491.38,,N
2015,529,4,313,132,2,5,6,0,1110103000,51,78,0,2567.95,,N
2015,529,5,313,132,2,5,6,0,1110103000,51,78,0,4095.6,,N
2015,529,6,313,132,2,5,6,0,1110103000,51,78,0,6124.19,,N
2015,529,7,313,132,2,5,6,0,1110103000,51,78,0,5491.38,,N
2015,530,0,37,133,2,5,6,0,1110103000,51,78,0,-22145.48,,N
2015,530,1,37,133,2,5,6,0,1110103000,51,78,0,-22369.18,,N
2015,530,2,37,132,2,5,6,0,1110103000,51,78,0,22145.48,,N
2015,530,3,37,132,2,5,6,0,1110103000,51,78,0,22369.18,,N
2015,531,0,1419,132,3,9,9,0,1110103000,48,0,0,-33000.0,,N
2015,531,1,1419,132,3,9,9,0,1110103000,48,0,0,33000.0,,N
2015,532,0,146,133,2,8,4,0,1110103000,18,0,0,-21000.0,,N
2015,532,1,146,132,2,8,4,0,1110103000,18,0,0,21000.0,,N
2015,533,0,1424,110,3,2,2,0,1110103000,18,0,0,-21900.0,,N
2015,533,1,1424,132,3,2,2,0,1110103000,18,0,0,21900.0,,N
2015,534,0,942,132,2,1,4,0,1110103000,51,86,0,-6900.0,,N
2015,534,1,942,132,2,1,4,0,1110103000,51,86,0,6900.0,,N
2015,539,0,50154,110,5,1,4,0,1110102000,1,0,0,-1594.0,,N
2015,539,1,50154,110,1,5,0,0,1110102000,1,0,0,1594.0,,N
2015,540,0,279,133,4,2,2,0,1110103000,51,79,0,-95000.0,,N
2015,540,1,279,132,4,2,2,0,1110103000,51,79,0,95000.0,,N
2015,541,0,279,133,3,2,2,0,1110103000,51,80,0,-38768.4,,N
2015,541,1,279,132,3,2,2,0,1110103000,51,80,0,38768.4,,N
2015,542,0,1644,133,2,6,5,0,1110103000,51,55,0,-38487.4,,N
2015,542,1,1644,132,2,6,5,0,1110103000,51,55,0,38487.4,,N
2015,1143,13,50008,110,1,4,0,0,1110113000,32,0,0,644.0,,N
2015,671,0,216,131,2,9,1,0,1110103000,45,0,0,-1680.0,,N
2015,898,0,1441,110,3,4,9,0,1110113000,42,0,0,-5400.0,,N
2015,898,1,1441,132,3,4,9,0,1110105000,27,0,0,5400.0,,N
2015,899,0,717,110,5,1,4,0,1110106000,24,0,0,-383.54,,N
2015,899,1,717,132,5,1,4,0,1110106000,24,0,0,383.54,,S
2015,900,0,717,110,2,1,1,0,1110106000,24,0,0,-566.65,,N
2015,900,1,717,132,2,1,1,0,1110106000,24,0,0,566.65,,N
2015,901,0,717,110,2,1,1,0,1110106000,24,0,0,-710.2,,N
2015,901,1,717,132,2,1,1,0,1110106000,24,0,0,710.2,,N
2015,902,0,717,110,2,1,1,0,1110106000,24,0,0,-1294.93,,N
2015,902,1,717,110,2,5,4,0,1110106000,24,0,0,-90.0,,N
2015,902,2,717,110,2,9,1,0,1110106000,24,0,0,-76.6,,N
2015,902,3,717,110,2,9,3,0,1110106000,24,0,0,-76.0,,N
2015,902,4,717,110,2,9,9,0,1110106000,24,0,0,-38.0,,N
2015,902,5,717,132,2,1,1,0,1110106000,42,0,0,1294.93,,N
2015,902,6,717,132,2,5,4,0,1110106000,42,0,0,90.0,,N
2015,903,0,50280,131,2,5,6,0,1110104000,16,0,0,-1912.38,,N
2015,902,7,717,132,2,9,1,0,1110106000,42,0,0,76.6,,S
2015,903,1,50280,131,3,7,1,0,1110104000,16,0,0,-126.58,,N
2015,902,8,717,132,2,9,3,0,1110106000,42,0,0,76.0,,N
2015,902,9,717,132,2,9,9,0,1110106000,42,0,0,38.0,,N
2015,903,2,50280,131,3,7,2,0,1110104000,16,0,0,-192.0,,N
2015,903,3,50280,131,2,5,6,0,1110104000,16,0,0,1912.38,,N
2015,903,4,50280,131,3,7,1,0,1110104000,16,0,0,126.58,,N
2015,903,5,50280,131,3,7,2,0,1110104000,16,0,0,192.0,,N
2015,904,0,50012,110,4,5,0,0,1110103000,51,57,0,-4600.0,,N
2015,904,1,50012,132,4,5,0,0,1110103000,51,57,0,4600.0,,N
2015,905,0,50280,131,5,1,4,0,1110104000,16,0,0,-3630.4,,N
2015,905,1,50280,131,5,1,4,0,1110104000,16,0,0,3630.4,,N
2015,906,0,149,110,3,5,9,0,1110103000,51,57,0,-5300.0,,N
2015,906,1,149,132,3,5,9,0,1110103000,51,57,0,5300.0,,N
2015,907,0,717,110,2,1,1,0,1110105000,27,0,0,-263.5,,N
2015,907,1,717,110,2,9,1,0,1110105000,27,0,0,-59.0,,N
2015,907,2,717,110,2,9,3,0,1110105000,27,0,0,-18.0,,N
2015,907,3,717,110,2,9,4,0,1110105000,27,0,0,-350.0,,N
2015,907,4,717,132,2,1,1,0,1110105000,27,0,0,263.5,,N
2015,907,5,717,132,2,9,1,0,1110105000,27,0,0,59.0,,N
2015,907,6,717,132,2,9,3,0,1110105000,27,0,0,18.0,,N
2015,907,7,717,132,2,9,4,0,1110105000,27,0,0,350.0,,N
2015,908,0,866,131,2,5,2,0,1110104000,16,0,0,-17514.78,,N
2015,908,1,866,131,2,9,5,0,1110104000,16,0,0,-740.73,,N
2015,908,2,866,131,2,5,2,0,1110104000,16,0,0,17514.78,,N
2015,908,3,866,131,2,9,5,0,1110104000,16,0,0,740.73,,N
2015,909,0,717,110,2,1,1,0,1110102000,1,0,0,-218.0,,N
2015,909,1,717,110,2,3,4,0,1110102000,1,0,0,-51.0,,N
2015,909,2,717,132,2,3,4,0,1110105000,27,0,0,51.0,,N
2015,909,3,717,132,2,1,1,0,1110105000,27,0,0,218.0,,N
2015,910,0,1876,131,2,3,9,0,1110104000,16,0,0,-631.37,,N
2015,910,1,1876,131,2,3,9,0,1110104000,16,0,0,631.37,,N
2015,910,2,1876,131,2,9,5,0,1110104000,16,0,0,-13793.6,,N
2015,910,3,1876,131,2,9,5,0,1110104000,16,0,0,13793.6,,N
2015,911,0,717,110,2,1,1,0,1110102000,1,0,0,-213.5,,N
2015,911,1,717,132,2,1,1,0,1110105000,27,0,0,213.5,,N
2015,912,0,717,110,2,1,1,0,1110106000,24,0,0,-786.6,,N
2015,912,1,717,110,2,9,5,0,1110106000,24,0,0,-73.8,,N
2015,912,2,717,110,2,9,9,0,1110106000,24,0,0,-12.9,,N
2015,912,3,717,132,2,1,1,0,1110105000,27,0,0,786.6,,N
2015,912,4,717,132,2,9,5,0,1110105000,27,0,0,73.8,,N
2015,912,5,717,132,2,9,9,0,1110105000,27,0,0,12.9,,N
2015,913,0,50175,131,6,2,1,0,1110108000,29,0,0,-1500.0,,N
2015,913,1,50175,110,6,2,1,0,1110108000,29,0,0,1500.0,,N
2015,914,0,50175,131,6,2,1,0,1110108000,29,0,0,-1500.0,,N
2015,914,1,50175,110,6,2,1,0,1110108000,29,0,0,1500.0,,N
2015,915,0,50175,131,6,2,1,0,1110108000,29,0,0,-1500.0,,N
2015,915,1,50175,110,6,2,1,0,1110108000,29,0,0,1500.0,,N
2015,918,0,717,110,2,1,1,0,1110105000,27,0,0,-1647.5,,N
2015,917,1,717,132,2,1,1,0,1110103000,51,57,0,172.5,,N
2015,916,0,90,110,5,1,4,0,1110106000,24,0,0,-12235.0,,N
2015,916,1,90,132,5,1,4,0,1110106000,24,0,0,12235.0,,N
2015,917,2,717,110,2,1,1,0,1110105000,27,0,0,-132.5,,N
2015,917,3,717,110,2,9,1,0,1110105000,27,0,0,-108.5,,N
2015,917,4,717,132,2,1,1,0,1110105000,27,0,0,132.5,,N
2015,917,5,717,132,2,9,1,0,1110105000,27,0,0,108.5,,N
2015,917,6,717,110,2,1,1,0,1110103000,51,57,0,-257.0,,N
2015,917,7,717,132,2,1,1,0,1110103000,51,57,0,257.0,,N
2015,917,8,717,110,2,1,1,0,1110103000,51,57,0,-172.5,,N
2015,917,9,717,110,2,1,1,0,1110103000,51,57,0,-440.0,,N
2015,917,10,717,132,2,1,1,0,1110103000,51,57,0,440.0,,N
2015,918,1,717,110,2,5,2,0,1110105000,27,0,0,-48.0,,N
2015,918,2,717,110,2,5,4,0,1110105000,27,0,0,-67.0,,N
2015,918,3,717,110,2,9,1,0,1110105000,27,0,0,-242.3,,N
2015,918,4,717,132,2,1,1,0,1110105000,27,0,0,1647.5,,N
2015,918,5,717,132,2,5,2,0,1110105000,27,0,0,48.0,,N
2015,918,6,717,132,2,5,4,0,1110105000,27,0,0,67.0,,N
2015,918,7,717,132,2,9,1,0,1110105000,27,0,0,242.3,,N
2015,919,0,717,110,2,1,1,0,1110106000,24,0,0,-925.23,,N
2015,919,1,717,110,2,9,4,0,1110106000,24,0,0,-169.9,,N
2015,919,2,717,132,2,1,1,0,1110105000,27,0,0,925.23,,N
2015,919,3,717,132,2,9,4,0,1110105000,27,0,0,169.9,,N
2015,920,0,2023,110,3,4,9,0,1110105000,27,0,0,-8000.0,,N
2015,920,1,2023,132,3,4,9,0,1110105000,27,0,0,8000.0,,N
2015,921,0,1999,110,2,9,9,0,1110103000,51,57,0,-1200.0,,N
2015,921,1,1999,110,3,1,9,0,1110103000,51,57,0,-14500.0,,N
2015,921,2,1999,132,2,9,9,0,1110103000,51,57,0,1200.0,,N
2015,921,3,1999,132,3,1,9,0,1110103000,51,57,0,14500.0,,N
2015,922,0,397,110,4,2,2,0,1110103000,51,57,0,-20000.0,,N
2015,924,0,717,110,2,1,1,0,1110106000,24,0,0,-1294.93,,S
2015,924,1,717,110,2,5,4,0,1110106000,24,0,0,-90.0,,N
2015,922,1,397,132,4,2,2,0,1110103000,51,57,0,20000.0,,N
2015,924,2,717,110,2,9,1,0,1110106000,24,0,0,-76.6,,N
2015,924,3,717,110,2,9,3,0,1110106000,24,0,0,-76.0,,N
2015,924,4,717,110,2,9,9,0,1110106000,24,0,0,-38.0,,N
2015,924,5,717,132,2,1,1,0,1110106000,42,0,0,1294.93,,N
2015,924,6,717,132,2,5,4,0,1110106000,42,0,0,90.0,,N
2015,923,0,265,110,3,5,9,0,1110103000,51,57,0,-8400.0,,N
2015,923,1,265,132,3,5,9,0,1110103000,51,57,0,8400.0,,N
2015,924,7,717,132,2,9,1,0,1110106000,42,0,0,76.6,,N
2015,924,8,717,132,2,9,3,0,1110106000,42,0,0,76.0,,N
2015,924,9,717,132,2,9,9,0,1110106000,42,0,0,38.0,,N
2015,925,0,717,110,2,1,1,0,1110105000,27,0,0,-218.9,,N
2015,925,1,717,110,2,3,4,0,1110105000,27,0,0,-49.4,,N
2015,925,2,717,110,2,3,9,0,1110105000,27,0,0,-12.9,,N
2015,925,3,717,110,2,5,4,0,1110105000,27,0,0,-175.0,,N
2015,925,4,717,110,2,9,1,0,1110105000,27,0,0,-286.3,,N
2015,925,5,717,110,2,9,9,0,1110105000,27,0,0,-37.2,,N
2015,925,6,717,132,2,1,1,0,1110105000,27,0,0,218.9,,N
2015,925,7,717,132,2,3,4,0,1110105000,27,0,0,49.4,,N
2015,1437,12,50052,132,1,1,6,2,1110103000,26,0,0,1426.02,,N
2015,1437,13,50008,132,1,1,7,0,1110103000,26,0,0,2700.0,,N
2015,1026,0,1700,132,2,5,6,0,1110113000,43,0,0,-16981.9,,N
2015,1026,1,1700,132,2,9,6,0,1110113000,43,0,0,-11507.24,,N
2015,1026,2,1700,132,2,9,9,0,1110113000,43,0,0,-739.9,,N
2015,1026,3,1700,110,2,5,6,0,1110113000,43,0,0,16981.9,,N
2015,1026,4,1700,110,2,9,6,0,1110113000,43,0,0,11507.24,,N
2015,1026,5,1700,110,2,9,9,0,1110113000,43,0,0,739.9,,N
2015,1027,0,37,132,2,5,6,0,1110113000,43,0,0,-22145.46,,N
2015,1027,1,37,110,2,5,6,0,1110113000,43,0,0,22145.46,,N
2015,1028,0,279,132,2,5,5,0,1110103000,51,55,0,-28660.91,,N
2015,1028,1,279,132,2,5,5,0,1110103000,51,55,0,28660.91,,N
2015,1028,2,279,132,2,6,1,0,1110103000,51,55,0,-12580.05,,N
2015,1028,3,279,132,2,6,1,0,1110103000,51,55,0,12580.05,,N
2015,1029,0,1890,132,7,6,1,0,1110107000,93,0,0,-20326.5,,N
2015,1029,1,1890,132,7,6,1,0,1110107000,93,0,0,20326.5,,N
2015,1030,0,1866,132,4,3,9,0,1110103000,18,0,0,-266000.0,,N
2015,1030,1,1866,110,4,3,9,0,1110103000,18,0,0,266000.0,,N
2015,1031,0,1970,132,4,2,2,0,1110103000,51,80,0,-234000.0,,N
2015,1031,1,1970,110,4,2,2,0,1110103000,51,80,0,234000.0,,N
2015,1032,0,1970,132,4,2,2,0,1110103000,51,80,0,-234000.0,,N
2015,1032,1,1970,110,4,2,2,0,1110103000,51,80,0,234000.0,,N
2015,1033,0,1970,132,4,2,2,0,1110103000,51,80,0,-225000.0,,N
2015,1033,1,1970,110,4,2,2,0,1110103000,51,80,0,225000.0,,N
2015,1034,0,2022,132,4,2,2,0,1110103000,51,92,0,-270816.0,,N
2015,1034,1,2022,110,4,2,2,0,1110103000,51,92,0,270816.0,,N
2015,1035,0,37,132,2,5,6,0,1110113000,43,0,0,-22369.18,,N
2015,1035,1,37,110,2,5,6,0,1110113000,43,0,0,22369.18,,N
2015,1036,0,1809,110,3,5,4,0,1110106000,25,0,0,-1520.0,,N
2015,1036,1,1809,132,3,5,4,0,1110106000,25,0,0,1520.0,,N
2015,1037,0,717,110,2,1,1,0,1110106000,24,0,0,-1555.11,,N
2015,1037,1,717,110,2,9,1,0,1110106000,24,0,0,-34.9,,N
2015,1037,2,717,110,2,9,9,0,1110106000,24,0,0,-7.0,,N
2015,1037,3,717,132,2,1,1,0,1110106000,25,0,0,1555.11,,N
2015,1037,4,717,132,2,9,1,0,1110106000,25,0,0,34.9,,N
2015,1037,5,717,132,2,9,9,0,1110106000,25,0,0,7.0,,N
2015,1038,0,717,110,2,1,1,0,1110106000,24,0,0,-467.1,,N
2015,1038,1,717,132,2,1,1,0,1110106000,25,0,0,467.1,,N
2015,1039,0,717,110,2,1,1,0,1110105000,27,0,0,-752.2,,N
2015,1039,1,717,110,2,3,4,0,1110105000,27,0,0,-129.0,,N
2015,1039,2,717,110,2,3,9,0,1110105000,27,0,0,-75.6,,N
2015,1039,3,717,110,2,5,4,0,1110105000,27,0,0,-88.0,,N
2015,1039,4,717,110,2,9,1,0,1110105000,27,0,0,-437.3,,N
2015,1039,5,717,132,2,1,1,0,1110105000,27,0,0,752.2,,N
2015,1039,6,717,132,2,3,4,0,1110105000,27,0,0,129.0,,N
2015,1039,7,717,132,2,3,9,0,1110105000,27,0,0,75.6,,N
2015,1039,8,717,132,2,5,4,0,1110105000,27,0,0,88.0,,N
2015,1039,9,717,132,2,9,1,0,1110105000,27,0,0,437.3,,N
2015,1041,0,2225,110,2,1,1,0,1110102000,1,0,0,-411.0,,N
2015,1040,1,717,110,2,3,4,0,1110105000,27,0,0,-27.5,,N
2015,1040,2,717,110,2,3,9,0,1110105000,27,0,0,-22.0,,N
2015,1040,3,717,110,2,5,4,0,1110105000,27,0,0,-70.0,,N
2015,1040,4,717,110,2,1,1,0,1110105000,27,0,0,-157.0,,N
2015,1040,5,717,110,2,9,1,0,1110105000,27,0,0,-650.3,,N
2015,1040,6,717,110,2,9,9,0,1110105000,27,0,0,-11.0,,N
2015,1040,7,717,132,2,1,1,0,1110105000,27,0,0,157.0,,N
2015,1040,8,717,132,2,3,4,0,1110105000,27,0,0,27.5,,N
2015,1040,9,717,132,2,9,9,0,1110105000,27,0,0,11.0,,N
2015,1040,10,717,132,2,3,9,0,1110105000,27,0,0,22.0,,N
2015,1040,11,717,132,2,9,1,0,1110105000,27,0,0,650.3,,N
2015,1040,12,717,132,2,5,4,0,1110105000,27,0,0,70.0,,N
2015,1042,0,1509,131,3,9,9,0,1110113000,42,0,0,-8100.0,,N
2015,1041,1,2225,132,2,1,1,0,1110105000,27,0,0,411.0,,N
2015,1042,1,1509,110,3,9,9,0,1110113000,42,0,0,8100.0,,N
2015,1043,1,644,110,3,3,2,0,1110113000,42,0,0,15000.0,,N
2015,1045,0,1384,110,2,7,9,0,1110101000,1,0,0,-4650.0,,N
2015,1044,0,2228,131,3,4,9,0,1110113000,42,0,0,-22000.0,,N
2015,1043,0,644,131,3,3,2,0,1110113000,42,0,0,-15000.0,,N
2015,1045,1,1384,132,2,7,9,0,1110105000,27,0,0,4650.0,,N
2015,1044,1,2228,110,3,4,9,0,1110113000,42,0,0,22000.0,,N
2015,1045,2,1384,110,2,9,9,0,1110101000,1,0,0,-1280.0,,N
2015,1045,3,1384,132,2,9,9,0,1110105000,27,0,0,1280.0,,N
2015,1046,0,150,110,3,4,5,0,1110115000,1,0,0,-5554.0,,N
2015,1046,1,150,132,3,4,5,0,1110115000,1,0,0,5554.0,,N
2015,1047,0,1597,131,3,9,3,0,1110113000,42,0,0,-5500.0,,N
2015,1047,1,1597,110,3,9,3,0,1110113000,42,0,0,5500.0,,N
2015,1048,0,1509,131,3,9,9,0,1110113000,42,0,0,-16200.0,,N
2015,1049,0,1586,110,4,3,5,0,1110115000,1,0,0,-8299.0,,N
2015,1048,1,1509,110,3,9,9,0,1110113000,42,0,0,16200.0,,N
2015,1049,1,1586,132,4,3,5,0,1110115000,1,0,0,8299.0,,N
2015,1050,0,1509,131,3,9,9,0,1110113000,42,0,0,-8100.0,,N
2015,1050,1,1509,110,3,9,9,0,1110113000,42,0,0,8100.0,,N
2015,1051,0,1722,131,3,4,9,0,1110113000,42,0,0,-26000.0,,N
2015,1051,1,1722,110,3,4,9,0,1110113000,42,0,0,26000.0,,N
2015,1052,0,2228,131,2,9,6,0,1110113000,42,0,0,-200.0,,N
2015,1052,1,2228,131,4,3,6,0,1110113000,42,0,0,-11000.0,,N
2015,1052,2,2228,110,2,9,6,0,1110113000,42,0,0,200.0,,N
2015,1052,3,2228,110,4,3,6,0,1110113000,42,0,0,11000.0,,N
2015,1053,0,717,110,2,1,1,0,1110103000,51,57,0,-469.5,,N
2015,1053,1,717,110,2,9,4,0,1110103000,51,57,0,-439.8,,N
2015,1053,2,717,132,2,1,1,0,1110103000,51,57,0,469.5,,N
2015,1053,3,717,132,2,9,4,0,1110103000,51,57,0,439.8,,N
2015,1054,0,717,110,2,1,1,0,1110106000,24,0,0,-747.5,,N
2015,1054,1,717,110,2,9,3,0,1110106000,24,0,0,-18.0,,N
2015,1054,2,717,110,2,9,9,0,1110106000,24,0,0,-21.9,,N
2015,1054,3,717,132,2,1,1,0,1110106000,25,0,0,747.5,,N
2015,1054,4,717,132,2,9,3,0,1110106000,25,0,0,18.0,,N
2015,1054,5,717,132,2,9,9,0,1110106000,25,0,0,21.9,,N
2015,1055,0,717,110,2,1,1,0,1110106000,24,0,0,-501.0,,N
2015,1055,1,717,132,2,1,1,0,1110106000,25,0,0,501.0,,N
2015,1056,0,2023,110,3,4,9,0,1110115000,1,0,0,-8664.0,,N
2015,1056,1,2023,132,3,4,9,0,1110115000,1,0,0,8664.0,,N
2015,1057,0,1757,110,3,4,9,0,1110113000,42,0,0,-6300.0,,N
